Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly)
 03/08  03:00:00,9478623.992,320683.6088,0
 03/08  04:00:00,9478623.992,1052626.286,0
 03/08  05:00:00,9478623.992,2112259.728,0
 03/08  06:00:00,9478623.992,695004839.1,0
 03/08  07:00:00,14017756.35,551371805.4,2.44E-04
 03/08  08:00:00,270609520,561321794,4.33E-02
 03/08  09:00:00,242230758.4,428950895.3,5.85E-02
 03/08  10:00:00,246291786.4,330705896.3,8.86E-02
 03/08  11:00:00,243090801.8,263413439.7,8.86E-02
 03/08  12:00:00,243084612.5,208049077.3,0.109565663
 03/08  13:00:00,242366768.6,183245345.6,0.157407058
 03/08  14:00:00,242410276.2,161053242.2,0.157407058
 03/08  15:00:00,242741526.3,143061393.3,0.151238988
 03/08  16:00:00,242549764.1,127893080.7,8.79E-02
 03/08  17:00:00,251499396.8,108072730.8,6.04E-02
 03/08  18:00:00,333071216,104157083.9,3.01E-02
 03/08  19:00:00,470351466.9,65746496.71,1.50E-02
 03/08  20:00:00,163453733.1,0,0
 03/08  21:00:00,12249030.9,0,0
 03/08  22:00:00,12249030.9,0,0
 03/08  23:00:00,11560350.54,0,0
 03/08  24:00:00,10182989.83,0,0
 03/09  01:00:00,9478623.992,0,0
 03/09  02:00:00,9478623.992,0,0
 03/09  03:00:00,9478623.992,0,0
 03/09  04:00:00,9478623.992,0,0
 03/09  05:00:00,9478623.992,434441.62,0
 03/09  06:00:00,9478623.992,643067881.3,0
 03/09  07:00:00,14017756.35,499181249.9,2.44E-04
 03/09  08:00:00,352117799.3,448029382,4.33E-02
 03/09  09:00:00,269944579.8,386409757.9,5.85E-02
 03/09  10:00:00,255184164.2,313759029.4,8.86E-02
 03/09  11:00:00,248665408,268034851.5,8.86E-02
 03/09  12:00:00,248490235.2,251101231.1,0.109565663
 03/09  13:00:00,247775290.1,264854556.7,0.157407058
 03/09  14:00:00,247969697,268388928.5,0.157407058
 03/09  15:00:00,248576011.9,271149995.5,0.151238988
 03/09  16:00:00,249465261.2,298720779,8.79E-02
 03/09  17:00:00,270383067.8,228208032.8,6.04E-02
 03/09  18:00:00,326988980.6,208392594.9,3.01E-02
 03/09  19:00:00,470351466.9,169857333.1,1.50E-02
 03/09  20:00:00,163453733.1,0,0
 03/09  21:00:00,12249030.9,0,0
 03/09  22:00:00,12249030.9,1624232.275,0
 03/09  23:00:00,11560350.54,3373533.299,0
 03/09  24:00:00,10182989.83,4587052.436,0
 03/10  01:00:00,9478623.992,5768526.762,0
 03/10  02:00:00,9478623.992,6784472.982,0
 03/10  03:00:00,9478623.992,7659610.119,0
 03/10  04:00:00,9478623.992,8550533.416,0
 03/10  05:00:00,9478623.992,11317850.91,0
 03/10  06:00:00,9478623.992,874854874.6,0
 03/10  07:00:00,13976389.6,731203744.4,2.44E-04
 03/10  08:00:00,282398585.2,821781426.8,4.33E-02
 03/10  09:00:00,244516231.8,678102808.5,5.85E-02
 03/10  10:00:00,244140890.7,542617901.1,8.86E-02
 03/10  11:00:00,242688725.4,437556846.1,8.86E-02
 03/10  12:00:00,241385607.9,335689199.3,0.109565663
 03/10  13:00:00,242341880.4,302415985.4,0.157407058
 03/10  14:00:00,240787608.2,297176184.2,0.157407058
 03/10  15:00:00,237745520.3,226636072.2,0.151238988
 03/10  16:00:00,238755736,194869995.4,8.79E-02
 03/10  17:00:00,242630817.4,158565113.9,6.04E-02
 03/10  18:00:00,266132247.6,165503894.5,3.01E-02
 03/10  19:00:00,470351466.9,128150493.7,1.50E-02
 03/10  20:00:00,163453733.1,0,0
 03/10  21:00:00,12249030.9,0,0
 03/10  22:00:00,12249030.9,0,0
 03/10  23:00:00,11560350.54,473473.6985,0
 03/10  24:00:00,10182989.83,1636865.927,0
 03/11  01:00:00,9478623.992,2402721.359,0
 03/11  02:00:00,9478623.992,2997184.285,0
 03/11  03:00:00,9478623.992,3607730.931,0
 03/11  04:00:00,9478623.992,3753624.526,0
 03/11  05:00:00,9478623.992,3977115.997,0
 03/11  06:00:00,9478623.992,4448502.529,0
 03/11  07:00:00,9478623.992,4741970.059,0
 03/11  08:00:00,9494309.469,4471211.197,0
 03/11  09:00:00,10387684.03,3309624.711,0
 03/11  10:00:00,10387684.03,3336266.069,0
 03/11  11:00:00,10387684.03,2592390.069,0
 03/11  12:00:00,10387684.03,1680194.202,0
 03/11  13:00:00,10387684.03,233739.8069,0
 03/11  14:00:00,10387684.03,0,0
 03/11  15:00:00,10387684.03,0,0
 03/11  16:00:00,10387684.03,86270.58548,0
 03/11  17:00:00,10387684.03,1194663.814,0
 03/11  18:00:00,10387684.03,2284106.819,0
 03/11  19:00:00,9494309.469,2910772.61,0
 03/11  20:00:00,9494309.469,3318557.013,0
 03/11  21:00:00,9494309.469,3650198.217,0
 03/11  22:00:00,9494309.469,3988261.404,0
 03/11  23:00:00,9494309.469,4221668.542,0
 03/11  24:00:00,9494309.469,4415705.369,0
 03/12  01:00:00,9478623.992,5042405.263,0
 03/12  02:00:00,9478623.992,5576503.732,0
 03/12  03:00:00,9478623.992,6263983.582,0
 03/12  04:00:00,9478623.992,7130006.423,0
 03/12  05:00:00,9478623.992,8662407.02,0
 03/12  06:00:00,9478623.992,9966798.486,0
 03/12  07:00:00,9478623.992,11465858.31,0
 03/12  08:00:00,9494309.469,10807685.1,0
 03/12  09:00:00,9494309.469,6899578.261,0
 03/12  10:00:00,9494309.469,2934803.627,0
 03/12  11:00:00,9494309.469,1623110.725,0
 03/12  12:00:00,9494309.469,392884.2547,0
 03/12  13:00:00,9494309.469,0,0
 03/12  14:00:00,9494309.469,0,0
 03/12  15:00:00,9494309.469,0,0
 03/12  16:00:00,9494309.469,0,0
 03/12  17:00:00,9494309.469,90605.37346,0
 03/12  18:00:00,9494309.469,1624049.787,0
 03/12  19:00:00,9494309.469,2535521.028,0
 03/12  20:00:00,9494309.469,3401050.094,0
 03/12  21:00:00,9494309.469,3500836.87,0
 03/12  22:00:00,9494309.469,3931806.672,0
 03/12  23:00:00,9494309.469,4987170.958,0
 03/12  24:00:00,9494309.469,6137234.771,0
 03/13  01:00:00,9478623.992,7434584.882,0
 03/13  02:00:00,9478623.992,8657283.017,0
 03/13  03:00:00,9478623.992,10916999.28,0
 03/13  04:00:00,9478623.992,13765643.14,0
 03/13  05:00:00,9478623.992,17626657.81,0
 03/13  06:00:00,9478623.992,881046833.6,0
 03/13  07:00:00,13995926.95,773075984.6,2.44E-04
 03/13  08:00:00,328682166.4,887701543.6,4.33E-02
 03/13  09:00:00,264277000.2,796295277.7,5.85E-02
 03/13  10:00:00,252364276.1,676715467.6,8.86E-02
 03/13  11:00:00,247926076.1,581281619.9,8.86E-02
 03/13  12:00:00,247808085.2,505440438.4,0.109565663
 03/13  13:00:00,247247733,462051908.6,0.157407058
 03/13  14:00:00,247396101.5,417076371.3,0.157407058
 03/13  15:00:00,246523593.8,374717872.5,0.151238988
 03/13  16:00:00,242524236.4,324075016.9,8.79E-02
 03/13  17:00:00,269519326.5,242666632.7,6.04E-02
 03/13  18:00:00,355393412.5,226843999.8,3.01E-02
 03/13  19:00:00,470351466.9,184212379.3,1.50E-02
 03/13  20:00:00,163453733.1,0,0
 03/13  21:00:00,12249030.9,0,0
 03/13  22:00:00,12249030.9,340914.9741,0
 03/13  23:00:00,11560350.54,1719274.207,0
 03/13  24:00:00,10182989.83,2820759.816,0
 03/14  01:00:00,9478623.992,3790174.291,0
 03/14  02:00:00,9478623.992,4659052.13,0
 03/14  03:00:00,9478623.992,5495686.095,0
 03/14  04:00:00,9478623.992,6231082.69,0
 03/14  05:00:00,9478623.992,8033858.981,0
 03/14  06:00:00,9478623.992,838178230.7,0
 03/14  07:00:00,13996205.47,697512168.2,2.44E-04
 03/14  08:00:00,324103708.2,770318538.7,4.33E-02
 03/14  09:00:00,262326101.9,677110973,5.85E-02
 03/14  10:00:00,252037769.5,598321722.6,8.86E-02
 03/14  11:00:00,247728647.7,532863098.7,8.86E-02
 03/14  12:00:00,247632757.5,477593412,0.109565663
 03/14  13:00:00,247042297.5,437610024.7,0.157407058
 03/14  14:00:00,247219289.7,394309281.5,0.157407058
 03/14  15:00:00,247780734.3,357242778.9,0.151238988
 03/14  16:00:00,247959085.5,323082014,8.79E-02
 03/14  17:00:00,268627990.3,225138030,6.04E-02
 03/14  18:00:00,346966327,202818248.3,3.01E-02
 03/14  19:00:00,470351466.9,156771300.9,1.50E-02
 03/14  20:00:00,163453733.1,0,0
 03/14  21:00:00,12249030.9,0,0
 03/14  22:00:00,12249030.9,0,0
 03/14  23:00:00,11560350.54,0,0
 03/14  24:00:00,10182989.83,0,0
 03/15  01:00:00,9478623.992,0,0
 03/15  02:00:00,9478623.992,367362.4579,0
 03/15  03:00:00,9478623.992,403171.9516,0
 03/15  04:00:00,9478623.992,614985.9346,0
 03/15  05:00:00,9478623.992,1262853.136,0
 03/15  06:00:00,9478623.992,668216110.8,0
 03/15  07:00:00,13980771.13,524184232.8,2.44E-04
 03/15  08:00:00,294499634,503918345.2,4.33E-02
 03/15  09:00:00,260766372.8,444298447,5.85E-02
 03/15  10:00:00,251741740.3,378769466.1,8.86E-02
 03/15  11:00:00,247518854.9,358596616.4,8.86E-02
 03/15  12:00:00,247488482.7,341584182,0.109565663
 03/15  13:00:00,246868181.2,358936496.6,0.157407058
 03/15  14:00:00,245596595.3,326061757.6,0.157407058
 03/15  15:00:00,241843123.6,252527760.6,0.151238988
 03/15  16:00:00,241129148.1,262828909.8,8.79E-02
 03/15  17:00:00,244917713.6,203276806.7,6.04E-02
 03/15  18:00:00,248422829.4,207877622.7,3.01E-02
 03/15  19:00:00,470351466.9,157765308,1.50E-02
 03/15  20:00:00,163453733.1,0,0
 03/15  21:00:00,12249030.9,0,0
 03/15  22:00:00,12249030.9,307849.7099,0
 03/15  23:00:00,11560350.54,1676609.247,0
 03/15  24:00:00,10182989.83,2593935.607,0
 03/16  01:00:00,9478623.992,3254138.502,0
 03/16  02:00:00,9478623.992,3965777.397,0
 03/16  03:00:00,9478623.992,4607725.546,0
 03/16  04:00:00,9478623.992,5273610.034,0
 03/16  05:00:00,9478623.992,6484344.445,0
 03/16  06:00:00,9478623.992,785049022.3,0
 03/16  07:00:00,13897766.93,631930389.9,2.44E-04
 03/16  08:00:00,252473221.6,666387217.5,4.33E-02
 03/16  09:00:00,244519409.6,537045567.1,5.85E-02
 03/16  10:00:00,251399345.8,456294685,8.86E-02
 03/16  11:00:00,247344813.3,398371385,8.86E-02
 03/16  12:00:00,247319128.8,359138520.6,0.109565663
 03/16  13:00:00,246730274.5,349092420.2,0.157407058
 03/16  14:00:00,246886831.2,328629629.7,0.157407058
 03/16  15:00:00,247409712.5,306555209.7,0.151238988
 03/16  16:00:00,247480388.7,328774710.5,8.79E-02
 03/16  17:00:00,264772692.3,238574358.3,6.04E-02
 03/16  18:00:00,338971702.3,217821031.6,3.01E-02
 03/16  19:00:00,470351466.9,172404462.3,1.50E-02
 03/16  20:00:00,163453733.1,0,0
 03/16  21:00:00,12249030.9,0,0
 03/16  22:00:00,12249030.9,667462.5117,0
 03/16  23:00:00,11560350.54,2115144.266,0
 03/16  24:00:00,10182989.83,3046607.402,0
 03/17  01:00:00,9478623.992,3898407.948,0
 03/17  02:00:00,9478623.992,4587423.346,0
 03/17  03:00:00,9478623.992,5087353.475,0
 03/17  04:00:00,9478623.992,5789832.136,0
 03/17  05:00:00,9478623.992,7402044.262,0
 03/17  06:00:00,9478623.992,821906024.4,0
 03/17  07:00:00,13958086.56,668194635.2,2.44E-04
 03/17  08:00:00,271476106.1,722801894.7,4.33E-02
 03/17  09:00:00,247188883.6,596253469.1,5.85E-02
 03/17  10:00:00,250953417.1,509816718.3,8.86E-02
 03/17  11:00:00,245784405.7,430141227.5,8.86E-02
 03/17  12:00:00,243469234.5,349645392.8,0.109565663
 03/17  13:00:00,246660472.1,351586939.9,0.157407058
 03/17  14:00:00,246806099.6,333674839.5,0.157407058
 03/17  15:00:00,247283714.7,337987201.4,0.151238988
 03/17  16:00:00,247379794.2,327661953.9,8.79E-02
 03/17  17:00:00,264108419.9,246272192.9,6.04E-02
 03/17  18:00:00,335869140.2,232615871,3.01E-02
 03/17  19:00:00,470351466.9,188167050.1,1.50E-02
 03/17  20:00:00,163453733.1,0,0
 03/17  21:00:00,12249030.9,19516.1155,0
 03/17  22:00:00,12249030.9,1404806.951,0
 03/17  23:00:00,11560350.54,2993451.458,0
 03/17  24:00:00,10182989.83,3817167.656,0
 03/18  01:00:00,9478623.992,4332054.774,0
 03/18  02:00:00,9478623.992,5402877.063,0
 03/18  03:00:00,9478623.992,5946265.496,0
 03/18  04:00:00,9478623.992,6387032.608,0
 03/18  05:00:00,9478623.992,6886150.063,0
 03/18  06:00:00,9478623.992,7634583.804,0
 03/18  07:00:00,9478623.992,8548886.204,0
 03/18  08:00:00,9494309.469,8983880.743,0
 03/18  09:00:00,10387684.03,8403699.245,0
 03/18  10:00:00,10387684.03,7450452.619,0
 03/18  11:00:00,10387684.03,6458218.319,0
 03/18  12:00:00,10387684.03,5619637.871,0
 03/18  13:00:00,10387684.03,5134486.432,0
 03/18  14:00:00,10387684.03,5088883.954,0
 03/18  15:00:00,10387684.03,5231297.525,0
 03/18  16:00:00,10387684.03,5830852.567,0
 03/18  17:00:00,10387684.03,6734374.372,0
 03/18  18:00:00,10387684.03,7821687.407,0
 03/18  19:00:00,9494309.469,8891548.73,0
 03/18  20:00:00,9494309.469,7596001.648,0
 03/18  21:00:00,9494309.469,6603905.801,0
 03/18  22:00:00,9494309.469,6123568.285,0
 03/18  23:00:00,9494309.469,5663463.036,0
 03/18  24:00:00,9494309.469,5144981.686,0
 03/19  01:00:00,9478623.992,4682004.53,0
 03/19  02:00:00,9478623.992,4417894.126,0
 03/19  03:00:00,9478623.992,3821466.069,0
 03/19  04:00:00,9478623.992,4083014.269,0
 03/19  05:00:00,9478623.992,3738163.914,0
 03/19  06:00:00,9478623.992,3165022.72,0
 03/19  07:00:00,9478623.992,2376595.894,0
 03/19  08:00:00,9494309.469,636574.573,0
 03/19  09:00:00,9494309.469,0,0
 03/19  10:00:00,9494309.469,0,0
 03/19  11:00:00,9494309.469,0,0
 03/19  12:00:00,9494309.469,0,0
 03/19  13:00:00,9494309.469,0,0
 03/19  14:00:00,9494309.469,0,0
 03/19  15:00:00,9494309.469,0,0
 03/19  16:00:00,9494309.469,0,0
 03/19  17:00:00,9494309.469,0,0
 03/19  18:00:00,9494309.469,0,0
 03/19  19:00:00,9494309.469,0,0
 03/19  20:00:00,9494309.469,0,0
 03/19  21:00:00,9494309.469,0,0
 03/19  22:00:00,9494309.469,422407.7383,0
 03/19  23:00:00,9494309.469,626823.88,0
 03/19  24:00:00,9494309.469,933960.2645,0
 03/20  01:00:00,9478623.992,1508046.674,0
 03/20  02:00:00,9478623.992,1618358.646,0
 03/20  03:00:00,9478623.992,1595348.756,0
 03/20  04:00:00,9478623.992,1925341.669,0
 03/20  05:00:00,9478623.992,3807758.744,0
 03/20  06:00:00,9478623.992,798297138.1,0
 03/20  07:00:00,13916927.7,682996101.4,2.44E-04
 03/20  08:00:00,257846126.2,727475526.7,4.33E-02
 03/20  09:00:00,244228008,587374657.7,5.85E-02
 03/20  10:00:00,249343546.4,470181457.5,8.86E-02
 03/20  11:00:00,245371047.6,366916991.5,8.86E-02
 03/20  12:00:00,241829915.3,259597845.8,0.109565663
 03/20  13:00:00,241325647.1,200031552.6,0.157407058
 03/20  14:00:00,241156244.8,156909423.3,0.157407058
 03/20  15:00:00,242350291.4,121591835.2,0.151238988
 03/20  16:00:00,246875684.9,161117726.6,8.79E-02
 03/20  17:00:00,260738986.5,145827974.6,6.04E-02
 03/20  18:00:00,322884391.4,146866978.3,3.01E-02
 03/20  19:00:00,464571228.3,105348894.6,1.50E-02
 03/20  20:00:00,163453733.1,0,0
 03/20  21:00:00,12249030.9,0,0
 03/20  22:00:00,12249030.9,0,0
 03/20  23:00:00,11560350.54,0,0
 03/20  24:00:00,10182989.83,0,0
 03/21  01:00:00,9478623.992,0,0
 03/21  02:00:00,9478623.992,0,0
 03/21  03:00:00,9478623.992,63908.65369,0
 03/21  04:00:00,9478623.992,1010435.154,0
 03/21  05:00:00,9478623.992,2303433.613,0
 03/21  06:00:00,9478623.992,704085095.2,0
 03/21  07:00:00,13942576.43,552769129.4,2.44E-04
 03/21  08:00:00,260785577.2,556389868.7,4.33E-02
 03/21  09:00:00,239503559.3,414108874,5.85E-02
 03/21  10:00:00,240421071.1,293067863.9,8.86E-02
 03/21  11:00:00,238030955.4,194365840.9,8.86E-02
 03/21  12:00:00,238055897.5,126524848.4,0.109565663
 03/21  13:00:00,236080740.4,122291264.9,0.157407058
 03/21  14:00:00,235557984.1,94525462.91,0.157407058
 03/21  15:00:00,235191292.2,65724807.27,0.151238988
 03/21  16:00:00,235379842.7,52191984.86,8.79E-02
 03/21  17:00:00,242280438.2,84854534.82,6.04E-02
 03/21  18:00:00,235349109.6,89146743.63,3.01E-02
 03/21  19:00:00,452390329.9,45392521.17,1.50E-02
 03/21  20:00:00,163453733.1,0,0
 03/21  21:00:00,12249030.9,0,0
 03/21  22:00:00,12249030.9,0,0
 03/21  23:00:00,11560350.54,0,0
 03/21  24:00:00,10182989.83,0,0
 03/22  01:00:00,9478623.992,0,0
 03/22  02:00:00,9478623.992,0,0
 03/22  03:00:00,9478623.992,0,0
 03/22  04:00:00,9478623.992,1114241.829,0
 03/22  05:00:00,9478623.992,2185525.582,0
 03/22  06:00:00,9478623.992,638884226,0
 03/22  07:00:00,13929406.9,489533814.2,2.44E-04
 03/22  08:00:00,261054029.5,499964357.9,4.33E-02
 03/22  09:00:00,242067301,389917687.8,5.85E-02
 03/22  10:00:00,244650500.8,281284874,8.86E-02
 03/22  11:00:00,245593980,227181824.4,8.86E-02
 03/22  12:00:00,243923270.7,201381176.6,0.109565663
 03/22  13:00:00,246499923.1,223109153.1,0.157407058
 03/22  14:00:00,246549461.1,205495056.9,0.157407058
 03/22  15:00:00,245325383,192123777.5,0.151238988
 03/22  16:00:00,238956152.6,165629060.4,8.79E-02
 03/22  17:00:00,239742418.7,121562786.5,6.04E-02
 03/22  18:00:00,234945847.3,128611889.4,3.01E-02
 03/22  19:00:00,450543271,94562650.48,1.50E-02
 03/22  20:00:00,163453733.1,0,0
 03/22  21:00:00,12249030.9,0,0
 03/22  22:00:00,12249030.9,0,0
 03/22  23:00:00,11560350.54,0,0
 03/22  24:00:00,10182989.83,0,0
 03/23  01:00:00,9478623.992,87669.07248,0
 03/23  02:00:00,9478623.992,1180421.133,0
 03/23  03:00:00,9478623.992,1938148.496,0
 03/23  04:00:00,9478623.992,2783105.349,0
 03/23  05:00:00,9478623.992,3967061.153,0
 03/23  06:00:00,9478623.992,715182933.2,0
 03/23  07:00:00,13779304.18,559134596.9,2.44E-04
 03/23  08:00:00,241641987.3,560652095.3,4.33E-02
 03/23  09:00:00,238985977.9,411172583.2,5.85E-02
 03/23  10:00:00,243548313.2,298412059.9,8.86E-02
 03/23  11:00:00,241270310.9,205720811.8,8.86E-02
 03/23  12:00:00,241003563.6,128844928.5,0.109565663
 03/23  13:00:00,238783718.5,103629875.4,0.157407058
 03/23  14:00:00,237997271.1,87749330.25,0.157407058
 03/23  15:00:00,239936677.8,77753126.45,0.151238988
 03/23  16:00:00,235485671.5,62278390.07,8.79E-02
 03/23  17:00:00,244877076.1,78289469.39,6.04E-02
 03/23  18:00:00,259275723.4,92545286.92,3.01E-02
 03/23  19:00:00,453779523.7,50170174.11,1.50E-02
 03/23  20:00:00,163453733.1,0,0
 03/23  21:00:00,12249030.9,0,0
 03/23  22:00:00,12249030.9,0,0
 03/23  23:00:00,11560350.54,0,0
 03/23  24:00:00,10182989.83,0,0
 03/24  01:00:00,9478623.992,0,0
 03/24  02:00:00,9478623.992,0,0
 03/24  03:00:00,9478623.992,0,0
 03/24  04:00:00,9478623.992,134766.4845,0
 03/24  05:00:00,9478623.992,1136992.798,0
 03/24  06:00:00,9478623.992,612753951,0
 03/24  07:00:00,13785418.99,475801727,2.44E-04
 03/24  08:00:00,246990641.5,462013527.4,4.33E-02
 03/24  09:00:00,253376115,426133364.9,5.85E-02
 03/24  10:00:00,248886710,376795874.1,8.86E-02
 03/24  11:00:00,245254213.2,337610687,8.86E-02
 03/24  12:00:00,242513434.5,275322656.3,0.109565663
 03/24  13:00:00,241621424.4,258928620.3,0.157407058
 03/24  14:00:00,241341808.2,218447715.9,0.157407058
 03/24  15:00:00,241332856.6,178340873.5,0.151238988
 03/24  16:00:00,239829144.6,170765856.4,8.79E-02
 03/24  17:00:00,243579116.4,145292918.4,6.04E-02
 03/24  18:00:00,239005163.3,163302231.1,3.01E-02
 03/24  19:00:00,445324753.2,123098698.1,1.50E-02
 03/24  20:00:00,163453733.1,0,0
 03/24  21:00:00,12249030.9,0,0
 03/24  22:00:00,12249030.9,0,0
 03/24  23:00:00,11560350.54,0,0
 03/24  24:00:00,10182989.83,1031199.568,0
 03/25  01:00:00,9478623.992,2211339.75,0
 03/25  02:00:00,9478623.992,3400904.068,0
 03/25  03:00:00,9478623.992,4575291.252,0
 03/25  04:00:00,9478623.992,5530300.434,0
 03/25  05:00:00,9478623.992,6234292.962,0
 03/25  06:00:00,9478623.992,6866229.173,0
 03/25  07:00:00,9478623.992,7022647.617,0
 03/25  08:00:00,9494309.469,5669026.115,0
 03/25  09:00:00,10387684.03,4009841.109,0
 03/25  10:00:00,10387684.03,2963729.262,0
 03/25  11:00:00,10387684.03,1244297.254,0
 03/25  12:00:00,10387684.03,400931.7266,0
 03/25  13:00:00,10387684.03,0,0
 03/25  14:00:00,10387684.03,0,0
 03/25  15:00:00,10387684.03,0,0
 03/25  16:00:00,10387684.03,230224.5827,0
 03/25  17:00:00,10387684.03,0,0
 03/25  18:00:00,10387684.03,0,0
 03/25  19:00:00,9494309.469,2312956.319,0
 03/25  20:00:00,9494309.469,4015844.176,0
 03/25  21:00:00,9494309.469,4632604.518,0
 03/25  22:00:00,9494309.469,5439019.331,0
 03/25  23:00:00,9494309.469,6029827.664,0
 03/25  24:00:00,9494309.469,6488980.36,0
 03/26  01:00:00,9478623.992,6929432.955,0
 03/26  02:00:00,9478623.992,7347601.083,0
 03/26  03:00:00,9478623.992,7740334.224,0
 03/26  04:00:00,9478623.992,9026544.342,0
 03/26  05:00:00,9478623.992,10267494.82,0
 03/26  06:00:00,9478623.992,11953248.24,0
 03/26  07:00:00,9478623.992,11919131.2,0
 03/26  08:00:00,9494309.469,8515805.069,0
 03/26  09:00:00,9494309.469,5704727.435,0
 03/26  10:00:00,9494309.469,4468428.351,0
 03/26  11:00:00,9494309.469,2696010.011,0
 03/26  12:00:00,9494309.469,1115316.22,0
 03/26  13:00:00,9494309.469,0,0
 03/26  14:00:00,9494309.469,0,0
 03/26  15:00:00,9494309.469,0,0
 03/26  16:00:00,9494309.469,0,0
 03/26  17:00:00,9494309.469,0,0
 03/26  18:00:00,9494309.469,0,0
 03/26  19:00:00,9494309.469,0,0
 03/26  20:00:00,9494309.469,140339.0861,0
 03/26  21:00:00,9494309.469,1350818.237,0
 03/26  22:00:00,9494309.469,2013471.618,0
 03/26  23:00:00,9494309.469,2688795.987,0
 03/26  24:00:00,9494309.469,3657583.739,0
 03/27  01:00:00,9478623.992,4394620.655,0
 03/27  02:00:00,9478623.992,5309237.044,0
 03/27  03:00:00,9478623.992,6030414.713,0
 03/27  04:00:00,9478623.992,6588964.362,0
 03/27  05:00:00,9478623.992,8457523.331,0
 03/27  06:00:00,9478623.992,860503814.6,0
 03/27  07:00:00,13701412.51,714240190.4,2.44E-04
 03/27  08:00:00,237379186.9,784103818,4.33E-02
 03/27  09:00:00,237813329.1,586575527.1,5.85E-02
 03/27  10:00:00,242115155.2,422843337.5,8.86E-02
 03/27  11:00:00,239202863.7,300760010.3,8.86E-02
 03/27  12:00:00,239442743.5,214749811.5,0.109565663
 03/27  13:00:00,237387707.5,166552266.8,0.157407058
 03/27  14:00:00,239095071,133826911.3,0.157407058
 03/27  15:00:00,241113181.3,110792594.6,0.151238988
 03/27  16:00:00,240501977.3,100527922.5,8.79E-02
 03/27  17:00:00,253537531.7,94318100.86,6.04E-02
 03/27  18:00:00,295667561.5,101273740.3,3.01E-02
 03/27  19:00:00,460609708.5,59267425.68,1.50E-02
 03/27  20:00:00,163453733.1,0,0
 03/27  21:00:00,12249030.9,0,0
 03/27  22:00:00,12249030.9,0,0
 03/27  23:00:00,11560350.54,0,0
 03/27  24:00:00,10182989.83,0,0
 03/28  01:00:00,9478623.992,0,0
 03/28  02:00:00,9478623.992,29953.35857,0
 03/28  03:00:00,9478623.992,765277.0437,0
 03/28  04:00:00,9478623.992,1176665.772,0
 03/28  05:00:00,9478623.992,2518986.66,0
 03/28  06:00:00,9478623.992,685990271.7,0
 03/28  07:00:00,13683082.22,524309953.4,2.44E-04
 03/28  08:00:00,237108729.7,508437397.3,4.33E-02
 03/28  09:00:00,236539239.7,363516568.1,5.85E-02
 03/28  10:00:00,241122532,269281083.1,8.86E-02
 03/28  11:00:00,240902181.2,207096256.1,8.86E-02
 03/28  12:00:00,241715429.9,159041157.9,0.109565663
 03/28  13:00:00,240445551.2,176730423.2,0.157407058
 03/28  14:00:00,239007955.8,131259081.7,0.157407058
 03/28  15:00:00,240998338.4,104929782.7,0.151238988
 03/28  16:00:00,240341925,99357364.42,8.79E-02
 03/28  17:00:00,249789640.4,113629969.3,6.04E-02
 03/28  18:00:00,251716764.1,128354236.2,3.01E-02
 03/28  19:00:00,451641710.3,87649904.77,1.50E-02
 03/28  20:00:00,163453733.1,0,0
 03/28  21:00:00,12249030.9,0,0
 03/28  22:00:00,12249030.9,0,0
 03/28  23:00:00,11560350.54,0,0
 03/28  24:00:00,10182989.83,164954.1654,0
 03/29  01:00:00,9478623.992,1597502.078,0
 03/29  02:00:00,9478623.992,2850026.529,0
 03/29  03:00:00,9478623.992,3870363.645,0
 03/29  04:00:00,9478623.992,4746859.384,0
 03/29  05:00:00,9478623.992,6101360.439,0
 03/29  06:00:00,9478623.992,774701059.6,0
 03/29  07:00:00,13663495.39,598630087.9,2.44E-04
 03/29  08:00:00,236401749.4,608329981,4.33E-02
 03/29  09:00:00,236817121.8,440042419.4,5.85E-02
 03/29  10:00:00,240173947.1,321052727.8,8.86E-02
 03/29  11:00:00,238194087.5,215408059.5,8.86E-02
 03/29  12:00:00,238719793.2,145362806.3,0.109565663
 03/29  13:00:00,238601302.2,134447932,0.157407058
 03/29  14:00:00,238197370,111072091.9,0.157407058
 03/29  15:00:00,238824890.4,83951909.03,0.151238988
 03/29  16:00:00,237967144.8,104413516.7,8.79E-02
 03/29  17:00:00,237345445.9,74836144,6.04E-02
 03/29  18:00:00,231159200.7,78445115.49,3.01E-02
 03/29  19:00:00,439717149.4,60185068.22,1.50E-02
 03/29  20:00:00,163453733.1,0,0
 03/29  21:00:00,12249030.9,0,0
 03/29  22:00:00,12249030.9,0,0
 03/29  23:00:00,11560350.54,0,0
 03/29  24:00:00,10182989.83,0,0
 03/30  01:00:00,9478623.992,832570.8847,0
 03/30  02:00:00,9478623.992,1946900.436,0
 03/30  03:00:00,9478623.992,2825716.82,0
 03/30  04:00:00,9478623.992,4227565.253,0
 03/30  05:00:00,9478623.992,685246610.1,0
 03/30  06:00:00,14017756.35,533907414.9,2.44E-04
 03/30  07:00:00,331824113.2,531825434.5,4.33E-02
 03/30  08:00:00,241932328.8,445594742.4,5.85E-02
 03/30  09:00:00,246244343.1,361574319.5,8.86E-02
 03/30  10:00:00,241814457.9,296178694.7,8.86E-02
 03/30  11:00:00,240872340.5,231030973.8,0.109565663
