Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly)
 04/07  18:00:00,252860395.7,131320284.1,1.86E-02
 04/07  19:00:00,168554793.2,0,0
 04/07  20:00:00,12964410.58,0,0
 04/07  21:00:00,12964410.58,0,0
 04/07  22:00:00,12167826.12,0,0
 04/07  23:00:00,10574657.19,0,0
 04/07  24:00:00,9761104.792,0,0
 04/08  01:00:00,9761104.792,511519.3909,0
 04/08  02:00:00,9761104.792,1267778.257,0
 04/08  03:00:00,9761104.792,1746880.988,0
 04/08  04:00:00,9761104.792,2207266.714,0
 04/08  05:00:00,9761104.792,2846371.138,0
 04/08  06:00:00,9761104.792,3345443.982,0
 04/08  07:00:00,9778072.731,3449195.697,0
 04/08  08:00:00,10660430.57,3129983.951,0
 04/08  09:00:00,10660430.57,2109478.346,0
 04/08  10:00:00,10660430.57,1119166.312,0
 04/08  11:00:00,10660430.57,336448.0036,0
 04/08  12:00:00,10660430.57,0,0
 04/08  13:00:00,10660430.57,0,0
 04/08  14:00:00,10660430.57,0,0
 04/08  15:00:00,10660430.57,0,0
 04/08  16:00:00,10660430.57,0,0
 04/08  17:00:00,10660430.57,0,0
 04/08  18:00:00,9778072.731,0,0
 04/08  19:00:00,9778072.731,0,0
 04/08  20:00:00,9778072.731,0,0
 04/08  21:00:00,9778072.731,0,0
 04/08  22:00:00,9778072.731,0,0
 04/08  23:00:00,9778072.731,0,0
 04/08  24:00:00,9761104.792,691825.6119,0
 04/09  01:00:00,9761104.792,1541684.961,0
 04/09  02:00:00,9761104.792,2266470.637,0
 04/09  03:00:00,9761104.792,2802515.249,0
 04/09  04:00:00,9761104.792,3378846.886,0
 04/09  05:00:00,9761104.792,3929402.783,0
 04/09  06:00:00,9761104.792,4389431.731,0
 04/09  07:00:00,9778072.731,4079847.523,0
 04/09  08:00:00,9778072.731,2641107.834,0
 04/09  09:00:00,9778072.731,825734.1222,0
 04/09  10:00:00,9778072.731,45535.86719,0
 04/09  11:00:00,9778072.731,0,0
 04/09  12:00:00,9778072.731,0,0
 04/09  13:00:00,9778072.731,0,0
 04/09  14:00:00,9778072.731,0,0
 04/09  15:00:00,9778072.731,0,0
 04/09  16:00:00,9778072.731,0,0
 04/09  17:00:00,9778072.731,0,0
 04/09  18:00:00,9778072.731,0,0
 04/09  19:00:00,9778072.731,0,0
 04/09  20:00:00,9778072.731,0,0
 04/09  21:00:00,9778072.731,0,0
 04/09  22:00:00,9778072.731,0,0
 04/09  23:00:00,9778072.731,612805.1346,0
 04/09  24:00:00,9761104.792,1121902.036,0
 04/10  01:00:00,9761104.792,2402596.063,0
 04/10  02:00:00,9761104.792,3062241.696,0
 04/10  03:00:00,9761104.792,3294463.61,0
 04/10  04:00:00,9761104.792,3732284.494,0
 04/10  05:00:00,9761104.792,4203562.119,0
 04/10  06:00:00,9761104.792,4359288.872,0
 04/10  07:00:00,9778072.731,3991720.492,0
 04/10  08:00:00,9778072.731,2787263.2,0
 04/10  09:00:00,9778072.731,1189949.687,0
 04/10  10:00:00,9778072.731,142764.5104,0
 04/10  11:00:00,9778072.731,0,0
 04/10  12:00:00,9778072.731,0,0
 04/10  13:00:00,9778072.731,0,0
 04/10  14:00:00,9778072.731,0,0
 04/10  15:00:00,9778072.731,0,0
 04/10  16:00:00,9778072.731,0,0
 04/10  17:00:00,9778072.731,0,0
 04/10  18:00:00,9778072.731,0,0
 04/10  19:00:00,9778072.731,0,0
 04/10  20:00:00,9778072.731,0,0
 04/10  21:00:00,9778072.731,0,0
 04/10  22:00:00,9778072.731,21914.55663,0
 04/10  23:00:00,9778072.731,587004.2088,0
 04/10  24:00:00,9761104.792,1002949.13,0
 04/11  01:00:00,9761104.792,1579589.217,0
 04/11  02:00:00,9761104.792,2153573.511,0
 04/11  03:00:00,9761104.792,2541214.147,0
 04/11  04:00:00,9761104.792,3632452.334,0
 04/11  05:00:00,9761104.792,710204119.9,0
 04/11  06:00:00,14305482.45,596143827.1,2.44E-04
 04/11  07:00:00,304392230.4,650694910.4,4.80E-02
 04/11  08:00:00,276097303.9,577211022.9,6.68E-02
 04/11  09:00:00,259016669.6,530284375.6,0.103975347
 04/11  10:00:00,250580940.4,435883441.8,0.103975347
 04/11  11:00:00,251264874.8,368374066.8,0.134665347
 04/11  12:00:00,249832097.2,346118369.9,0.208148997
 04/11  13:00:00,247396645.4,244572458.1,0.208148997
 04/11  14:00:00,246679677.8,223079699.7,0.195800939
 04/11  15:00:00,243877552.6,181126130.1,0.103242122
 04/11  16:00:00,245381654.4,138046947.8,7.46E-02
 04/11  17:00:00,235839788.6,129357776.1,3.72E-02
 04/11  18:00:00,234989024.1,126896127.3,1.86E-02
 04/11  19:00:00,168554793.2,0,0
 04/11  20:00:00,12964410.58,0,0
 04/11  21:00:00,12964410.58,0,0
 04/11  22:00:00,12167826.12,600369.1064,0
 04/11  23:00:00,10574657.19,2160280.635,0
 04/11  24:00:00,9761104.792,3383700.525,0
 04/12  01:00:00,9761104.792,4657199.606,0
 04/12  02:00:00,9761104.792,5681619.024,0
 04/12  03:00:00,9761104.792,6589625.726,0
 04/12  04:00:00,9761104.792,7864929.416,0
 04/12  05:00:00,9761104.792,740131416,0
 04/12  06:00:00,14299285.08,593832433.7,2.44E-04
 04/12  07:00:00,291477774.3,639315464.1,4.80E-02
 04/12  08:00:00,259246159.4,565163379.2,6.68E-02
 04/12  09:00:00,260785556.1,513594826.1,0.103975347
 04/12  10:00:00,255116446.7,461379256,0.103975347
 04/12  11:00:00,255012048.3,427119086,0.134665347
 04/12  12:00:00,253767624.4,371849910.6,0.208148997
 04/12  13:00:00,252371233.3,325406072.7,0.208148997
 04/12  14:00:00,248955031.5,245560702.4,0.195800939
 04/12  15:00:00,244479067.2,178154906.1,0.103242122
 04/12  16:00:00,242278203.9,112722474.1,7.46E-02
 04/12  17:00:00,233135596,94929811.54,3.72E-02
 04/12  18:00:00,234686814.9,92088697.3,1.86E-02
 04/12  19:00:00,168554793.2,0,0
 04/12  20:00:00,12964410.58,0,0
 04/12  21:00:00,12964410.58,0,0
 04/12  22:00:00,12167826.12,0,0
 04/12  23:00:00,10574657.19,0,0
 04/12  24:00:00,9761104.792,0,0
 04/13  01:00:00,9761104.792,493976.2138,0
 04/13  02:00:00,9761104.792,1539158.217,0
 04/13  03:00:00,9761104.792,2295569.488,0
 04/13  04:00:00,9761104.792,3631783.763,0
 04/13  05:00:00,9761104.792,641315101.5,0
 04/13  06:00:00,14253550.32,499779024.4,2.44E-04
 04/13  07:00:00,275447596.9,515342272.2,4.80E-02
 04/13  08:00:00,255042797.4,452348315.2,6.68E-02
 04/13  09:00:00,252151046.9,383687197.6,0.103975347
 04/13  10:00:00,249787768.4,333397688.7,0.103975347
 04/13  11:00:00,250284743.2,281598216.1,0.134665347
 04/13  12:00:00,248418474.9,228171571.6,0.208148997
 04/13  13:00:00,249914094.5,220743193.4,0.208148997
 04/13  14:00:00,248795423.7,195987517.6,0.195800939
 04/13  15:00:00,245647278.7,154667122.6,0.103242122
 04/13  16:00:00,246500596.1,130191176,7.46E-02
 04/13  17:00:00,236145495.6,119380533.8,3.72E-02
 04/13  18:00:00,236670651.6,125507709.6,1.86E-02
 04/13  19:00:00,168554793.2,0,0
 04/13  20:00:00,12964410.58,0,0
 04/13  21:00:00,12964410.58,0,0
 04/13  22:00:00,12167826.12,0,0
 04/13  23:00:00,10574657.19,0,0
 04/13  24:00:00,9761104.792,342962.9527,0
 04/14  01:00:00,9761104.792,1440474.022,0
 04/14  02:00:00,9761104.792,2422574.202,0
 04/14  03:00:00,9761104.792,3103455.094,0
 04/14  04:00:00,9761104.792,4067514.854,0
 04/14  05:00:00,9761104.792,643860508.6,0
 04/14  06:00:00,14219811.87,506325261.6,2.44E-04
 04/14  07:00:00,266046664.1,514328172.2,4.80E-02
 04/14  08:00:00,248929197,395415917,6.68E-02
 04/14  09:00:00,252480994.6,336399303,0.103975347
 04/14  10:00:00,248018026.5,244813253.2,0.103975347
 04/14  11:00:00,248747225.8,174186062,0.134665347
 04/14  12:00:00,248443177.3,133319295.2,0.208148997
 04/14  13:00:00,246562614.2,96181398.87,0.208148997
 04/14  14:00:00,245365799.6,77642543.75,0.195800939
 04/14  15:00:00,242514460.6,46610863.79,0.103242122
 04/14  16:00:00,243659583.9,28332197.86,7.46E-02
 04/14  17:00:00,233661707.4,22790212.88,3.72E-02
 04/14  18:00:00,234973322.3,23797861.72,1.86E-02
 04/14  19:00:00,168554793.2,0,0
 04/14  20:00:00,12964410.58,0,0
 04/14  21:00:00,12964410.58,0,0
 04/14  22:00:00,12167826.12,0,0
 04/14  23:00:00,10574657.19,0,0
 04/14  24:00:00,9761104.792,0,0
 04/15  01:00:00,9761104.792,0,0
 04/15  02:00:00,9761104.792,0,0
 04/15  03:00:00,9761104.792,0,0
 04/15  04:00:00,9761104.792,0,0
 04/15  05:00:00,9761104.792,0,0
 04/15  06:00:00,9761104.792,0,0
 04/15  07:00:00,9778072.731,0,0
 04/15  08:00:00,10660430.57,0,0
 04/15  09:00:00,10660430.57,0,0
 04/15  10:00:00,10660430.57,0,0
 04/15  11:00:00,10660430.57,0,0
 04/15  12:00:00,10660430.57,0,0
 04/15  13:00:00,10660430.57,0,0
 04/15  14:00:00,10660430.57,0,0
 04/15  15:00:00,10660430.57,0,0
 04/15  16:00:00,10660430.57,0,0
 04/15  17:00:00,10660430.57,0,0
 04/15  18:00:00,9778072.731,0,0
 04/15  19:00:00,9778072.731,0,0
 04/15  20:00:00,9778072.731,0,0
 04/15  21:00:00,9778072.731,0,0
 04/15  22:00:00,9778072.731,0,0
 04/15  23:00:00,9778072.731,0,0
 04/15  24:00:00,9761104.792,0,0
 04/16  01:00:00,9761104.792,0,0
 04/16  02:00:00,9761104.792,0,0
 04/16  03:00:00,9761104.792,0,0
 04/16  04:00:00,9761104.792,0,0
 04/16  05:00:00,9761104.792,0,0
 04/16  06:00:00,9761104.792,0,0
 04/16  07:00:00,9778072.731,0,0
 04/16  08:00:00,9778072.731,0,0
 04/16  09:00:00,9778072.731,0,0
 04/16  10:00:00,9778072.731,0,0
 04/16  11:00:00,9778072.731,0,0
 04/16  12:00:00,9778072.731,0,0
 04/16  13:00:00,9778072.731,0,0
 04/16  14:00:00,9778072.731,0,0
 04/16  15:00:00,9778072.731,0,0
 04/16  16:00:00,9778072.731,0,0
 04/16  17:00:00,9778072.731,0,0
 04/16  18:00:00,9778072.731,0,0
 04/16  19:00:00,9778072.731,0,0
 04/16  20:00:00,9778072.731,0,0
 04/16  21:00:00,9778072.731,0,0
 04/16  22:00:00,9778072.731,0,0
 04/16  23:00:00,9778072.731,0,0
 04/16  24:00:00,9761104.792,0,0
 04/17  01:00:00,9761104.792,0,0
 04/17  02:00:00,9761104.792,0,0
 04/17  03:00:00,9761104.792,0,0
 04/17  04:00:00,9761104.792,0,0
 04/17  05:00:00,9761104.792,336385818.4,0
 04/17  06:00:00,14278209.08,248946523.9,2.44E-04
 04/17  07:00:00,278464373.5,161242182.5,4.80E-02
 04/17  08:00:00,248784061.5,107261728.3,6.68E-02
 04/17  09:00:00,249485297.2,64035593.45,0.103975347
 04/17  10:00:00,248060679.5,36104609.11,0.103975347
 04/17  11:00:00,250779883.4,37610522.46,0.134665347
 04/17  12:00:00,249907391.7,51861124.25,0.208148997
 04/17  13:00:00,249494403.4,50970298.38,0.208148997
 04/17  14:00:00,248423814.4,46972991.87,0.195800939
 04/17  15:00:00,244974804.8,24737681.63,0.103242122
 04/17  16:00:00,244925812.2,17148201.98,7.46E-02
 04/17  17:00:00,236209199.8,8857398.78,3.72E-02
 04/17  18:00:00,241851939.7,6130739.536,1.86E-02
 04/17  19:00:00,168554793.2,0,0
 04/17  20:00:00,12964410.58,0,0
 04/17  21:00:00,12964410.58,0,0
 04/17  22:00:00,12167826.12,0,0
 04/17  23:00:00,10574657.19,0,0
 04/17  24:00:00,9761104.792,0,0
 04/18  01:00:00,9761104.792,0,0
 04/18  02:00:00,9761104.792,0,0
 04/18  03:00:00,9761104.792,0,0
 04/18  04:00:00,9761104.792,0,0
 04/18  05:00:00,9761104.792,347619051.5,0
 04/18  06:00:00,14172639.89,261194617.7,2.44E-04
 04/18  07:00:00,260547370.8,198527250.8,4.80E-02
 04/18  08:00:00,248299881.8,135987170.7,6.68E-02
 04/18  09:00:00,252239559.2,115676208.6,0.103975347
 04/18  10:00:00,248951687.2,81651075.82,0.103975347
 04/18  11:00:00,249766913.4,61970089.19,0.134665347
 04/18  12:00:00,247232604.3,57425354.4,0.208148997
 04/18  13:00:00,246635762.1,53253667.43,0.208148997
 04/18  14:00:00,245469974.1,48227716.35,0.195800939
 04/18  15:00:00,242800276.8,25888944.52,0.103242122
 04/18  16:00:00,242483101.4,17469076.82,7.46E-02
 04/18  17:00:00,232618730.4,8546006.222,3.72E-02
 04/18  18:00:00,233307984.3,4273003.111,1.86E-02
 04/18  19:00:00,168554793.2,0,0
 04/18  20:00:00,12964410.58,0,0
 04/18  21:00:00,12964410.58,0,0
 04/18  22:00:00,12167826.12,0,0
 04/18  23:00:00,10574657.19,0,0
 04/18  24:00:00,9761104.792,0,0
 04/19  01:00:00,9761104.792,0,0
 04/19  02:00:00,9761104.792,0,0
 04/19  03:00:00,9761104.792,0,0
 04/19  04:00:00,9761104.792,0,0
 04/19  05:00:00,9761104.792,286420606.9,0
 04/19  06:00:00,14268212.1,208066123.8,2.44E-04
 04/19  07:00:00,284161369.1,142954115.2,4.80E-02
 04/19  08:00:00,263861793.3,123191905.9,6.68E-02
 04/19  09:00:00,252331893.8,109286701.4,0.103975347
 04/19  10:00:00,249518305.7,81725605.09,0.103975347
 04/19  11:00:00,250442822.6,57799906.67,0.134665347
 04/19  12:00:00,249635255.9,57371306.42,0.208148997
 04/19  13:00:00,249399340.8,54063941.88,0.208148997
 04/19  14:00:00,248301351.7,49708768.43,0.195800939
 04/19  15:00:00,246194042.5,28294175.38,0.103242122
 04/19  16:00:00,249677755.6,23773711.29,7.46E-02
 04/19  17:00:00,236165069.5,14439382.1,3.72E-02
 04/19  18:00:00,240459420.2,16671576.92,1.86E-02
 04/19  19:00:00,168554793.2,0,0
 04/19  20:00:00,12964410.58,0,0
 04/19  21:00:00,12964410.58,0,0
 04/19  22:00:00,12167826.12,0,0
 04/19  23:00:00,10574657.19,0,0
 04/19  24:00:00,9761104.792,0,0
 04/20  01:00:00,9761104.792,0,0
 04/20  02:00:00,9761104.792,0,0
 04/20  03:00:00,9761104.792,0,0
 04/20  04:00:00,9761104.792,0,0
 04/20  05:00:00,9761104.792,491413598.4,0
 04/20  06:00:00,14066188.31,369576293.2,2.44E-04
 04/20  07:00:00,257314521.1,327056887.6,4.80E-02
 04/20  08:00:00,245894321,251804634.3,6.68E-02
 04/20  09:00:00,249624087.9,211035329.3,0.103975347
 04/20  10:00:00,249167153.3,185480704.3,0.103975347
 04/20  11:00:00,249258189.6,171171152.8,0.134665347
 04/20  12:00:00,248861567.8,136624995.9,0.208148997
 04/20  13:00:00,248054150,115789093.1,0.208148997
 04/20  14:00:00,245510214.8,99579493.47,0.195800939
 04/20  15:00:00,242019729.5,74744183.5,0.103242122
 04/20  16:00:00,243752230.3,71404543.26,7.46E-02
 04/20  17:00:00,233498790.6,50666083.5,3.72E-02
 04/20  18:00:00,233082042,46472067.4,1.86E-02
 04/20  19:00:00,168554793.2,0,0
 04/20  20:00:00,12964410.58,0,0
 04/20  21:00:00,12964410.58,0,0
 04/20  22:00:00,12167826.12,0,0
 04/20  23:00:00,10574657.19,0,0
 04/20  24:00:00,9761104.792,0,0
 04/21  01:00:00,9761104.792,0,0
 04/21  02:00:00,9761104.792,0,0
 04/21  03:00:00,9761104.792,536383.1845,0
 04/21  04:00:00,9761104.792,1543063.25,0
 04/21  05:00:00,9761104.792,550869887.8,0
 04/21  06:00:00,14258046.61,415370363.8,2.44E-04
 04/21  07:00:00,279762325.1,412691754.9,4.80E-02
 04/21  08:00:00,265516327,365250509.8,6.68E-02
 04/21  09:00:00,257680709.8,343542819,0.103975347
 04/21  10:00:00,254099259.9,303786453.9,0.103975347
 04/21  11:00:00,253121565.2,272044091.7,0.134665347
 04/21  12:00:00,248898861.5,198811110.5,0.208148997
 04/21  13:00:00,246537166,154027506.6,0.208148997
 04/21  14:00:00,245722521,146082603.4,0.195800939
 04/21  15:00:00,242652315.3,102625708.7,0.103242122
 04/21  16:00:00,246134850,97086892.86,7.46E-02
 04/21  17:00:00,235532439.4,84698283.02,3.72E-02
 04/21  18:00:00,239858392.3,82980648.16,1.86E-02
 04/21  19:00:00,168554793.2,0,0
 04/21  20:00:00,12964410.58,0,0
 04/21  21:00:00,12964410.58,0,0
 04/21  22:00:00,12167826.12,0,0
 04/21  23:00:00,10574657.19,0,0
 04/21  24:00:00,9761104.792,0,0
 04/22  01:00:00,9761104.792,0,0
 04/22  02:00:00,9761104.792,0,0
 04/22  03:00:00,9761104.792,239553.2594,0
 04/22  04:00:00,9761104.792,1196863.236,0
 04/22  05:00:00,9761104.792,1920438.971,0
 04/22  06:00:00,9761104.792,1840145.337,0
 04/22  07:00:00,9778072.731,722095.6376,0
 04/22  08:00:00,10660430.57,0,0
 04/22  09:00:00,10660430.57,0,0
 04/22  10:00:00,10660430.57,0,0
 04/22  11:00:00,10660430.57,0,0
 04/22  12:00:00,10660430.57,0,0
 04/22  13:00:00,10660430.57,0,0
 04/22  14:00:00,10660430.57,0,0
 04/22  15:00:00,10660430.57,0,0
 04/22  16:00:00,10660430.57,0,0
 04/22  17:00:00,10660430.57,0,0
 04/22  18:00:00,9778072.731,0,0
 04/22  19:00:00,9778072.731,0,0
 04/22  20:00:00,9778072.731,0,0
 04/22  21:00:00,9778072.731,0,0
 04/22  22:00:00,9778072.731,0,0
 04/22  23:00:00,9778072.731,0,0
 04/22  24:00:00,9761104.792,0,0
 04/23  01:00:00,9761104.792,0,0
 04/23  02:00:00,9761104.792,0,0
 04/23  03:00:00,9761104.792,0,0
 04/23  04:00:00,9761104.792,0,0
 04/23  05:00:00,9761104.792,352126.8992,0
 04/23  06:00:00,9761104.792,440003.1535,0
 04/23  07:00:00,9778072.731,0,0
 04/23  08:00:00,9778072.731,0,0
 04/23  09:00:00,9778072.731,0,0
 04/23  10:00:00,9778072.731,0,0
 04/23  11:00:00,9778072.731,0,0
 04/23  12:00:00,9778072.731,0,0
 04/23  13:00:00,9778072.731,0,0
 04/23  14:00:00,9778072.731,0,0
 04/23  15:00:00,9778072.731,0,0
 04/23  16:00:00,9778072.731,0,0
 04/23  17:00:00,9778072.731,0,0
 04/23  18:00:00,9778072.731,0,0
 04/23  19:00:00,9778072.731,0,0
 04/23  20:00:00,9778072.731,0,0
 04/23  21:00:00,9778072.731,0,0
 04/23  22:00:00,9778072.731,0,0
 04/23  23:00:00,9778072.731,0,0
 04/23  24:00:00,9761104.792,0,0
 04/24  01:00:00,9761104.792,0,0
 04/24  02:00:00,9761104.792,827448.6072,0
 04/24  03:00:00,9761104.792,1672612.419,0
 04/24  04:00:00,9761104.792,3292207.921,0
 04/24  05:00:00,9761104.792,691982543.2,0
 04/24  06:00:00,14064225.78,545172104.5,2.44E-04
 04/24  07:00:00,248572751.8,513815177.4,4.80E-02
 04/24  08:00:00,245217088.6,364587139.8,6.68E-02
 04/24  09:00:00,250196446.7,280447458.8,0.103975347
 04/24  10:00:00,250407080.5,191689285.7,0.103975347
 04/24  11:00:00,250271385.9,128603297.2,0.134665347
 04/24  12:00:00,248851555.5,94196005.31,0.208148997
 04/24  13:00:00,248444862.9,77249209.79,0.208148997
 04/24  14:00:00,246529589.7,63573731.93,0.195800939
 04/24  15:00:00,243276066.6,33987136.36,0.103242122
 04/24  16:00:00,243278751.6,19397442.87,7.46E-02
 04/24  17:00:00,232057138.1,8552022.873,3.72E-02
 04/24  18:00:00,231953267.8,4273003.111,1.86E-02
 04/24  19:00:00,168554793.2,0,0
 04/24  20:00:00,12964410.58,0,0
 04/24  21:00:00,12964410.58,0,0
 04/24  22:00:00,12167826.12,0,0
 04/24  23:00:00,10574657.19,0,0
 04/24  24:00:00,9761104.792,0,0
 04/25  01:00:00,9761104.792,0,0
 04/25  02:00:00,9761104.792,0,0
 04/25  03:00:00,9761104.792,0,0
 04/25  04:00:00,9761104.792,0,0
 04/25  05:00:00,9761104.792,271936075.6,0
 04/25  06:00:00,14236634.75,216732519.5,2.44E-04
 04/25  07:00:00,266132982.7,164064677,4.80E-02
 04/25  08:00:00,249791000.1,134281073.3,6.68E-02
 04/25  09:00:00,250219490,114194259.7,0.103975347
 04/25  10:00:00,248933376.6,95325613.95,0.103975347
 04/25  11:00:00,249273227.8,81461664.06,0.134665347
 04/25  12:00:00,247556260.2,66031882.96,0.208148997
 04/25  13:00:00,246643210,59287199.58,0.208148997
 04/25  14:00:00,243892945,52728108.62,0.195800939
 04/25  15:00:00,241625962.8,28662868.44,0.103242122
 04/25  16:00:00,243308105.8,20460677.09,7.46E-02
 04/25  17:00:00,232196286.7,9433866.05,3.72E-02
 04/25  18:00:00,237691380.5,8631975.832,1.86E-02
 04/25  19:00:00,168554793.2,0,0
 04/25  20:00:00,12964410.58,0,0
 04/25  21:00:00,12964410.58,0,0
 04/25  22:00:00,12167826.12,0,0
 04/25  23:00:00,10574657.19,0,0
 04/25  24:00:00,9761104.792,0,0
 04/26  01:00:00,9761104.792,0,0
 04/26  02:00:00,9761104.792,0,0
 04/26  03:00:00,9761104.792,0,0
 04/26  04:00:00,9761104.792,0,0
 04/26  05:00:00,9761104.792,372247556,0
 04/26  06:00:00,14230720.64,276621216.7,2.44E-04
 04/26  07:00:00,264701250.7,232287668.1,4.80E-02
 04/26  08:00:00,249519791.5,187582185.7,6.68E-02
 04/26  09:00:00,250010423.9,164565782.1,0.103975347
 04/26  10:00:00,248799166.5,122590871.8,0.103975347
 04/26  11:00:00,249814918.9,100436054.8,0.134665347
 04/26  12:00:00,248780679.2,84258886.51,0.208148997
 04/26  13:00:00,246934502.7,60938089.45,0.208148997
 04/26  14:00:00,246324335.3,53008095.87,0.195800939
 04/26  15:00:00,244964686.4,30313127.19,0.103242122
 04/26  16:00:00,245946896.1,21935398.58,7.46E-02
 04/26  17:00:00,235212739.7,13099112.33,3.72E-02
 04/26  18:00:00,239595111.7,10525360.48,1.86E-02
 04/26  19:00:00,168554793.2,0,0
 04/26  20:00:00,12964410.58,0,0
 04/26  21:00:00,12964410.58,0,0
 04/26  22:00:00,12167826.12,0,0
 04/26  23:00:00,10574657.19,0,0
 04/26  24:00:00,9761104.792,0,0
 04/27  01:00:00,9761104.792,0,0
 04/27  02:00:00,9761104.792,0,0
 04/27  03:00:00,9761104.792,0,0
 04/27  04:00:00,9761104.792,0,0
 04/27  05:00:00,9761104.792,414017464.5,0
 04/27  06:00:00,14226403.3,306063804,2.44E-04
 04/27  07:00:00,262177557.2,268268149.6,4.80E-02
 04/27  08:00:00,248100891.8,218486990.2,6.68E-02
 04/27  09:00:00,247329520,166155635.6,0.103975347
 04/27  10:00:00,248547464.1,136376077.8,0.103975347
 04/27  11:00:00,248525667.5,93133841.44,0.134665347
 04/27  12:00:00,248928414.8,103125698.2,0.208148997
 04/27  13:00:00,247576087,77950238.2,0.208148997
 04/27  14:00:00,246867825.6,72433955.15,0.195800939
 04/27  15:00:00,242273826.7,46335027.99,0.103242122
 04/27  16:00:00,241790560.1,39691761.86,7.46E-02
 04/27  17:00:00,231267517.6,25676987.15,3.72E-02
 04/27  18:00:00,231162630.3,24546532.74,1.86E-02
 04/27  19:00:00,168554793.2,0,0
 04/27  20:00:00,12964410.58,0,0
 04/27  21:00:00,12964410.58,0,0
 04/27  22:00:00,12167826.12,0,0
 04/27  23:00:00,10574657.19,0,0
 04/27  24:00:00,9761104.792,0,0
 04/28  01:00:00,9761104.792,0,0
 04/28  02:00:00,9761104.792,387883.0041,0
 04/28  03:00:00,9761104.792,1892067.703,0
 04/28  04:00:00,9761104.792,3469084.742,0
 04/28  05:00:00,9761104.792,594126165.7,0
 04/28  06:00:00,14204843.58,453072977.1,2.44E-04
 04/28  07:00:00,260732006.5,464226935.4,4.80E-02
 04/28  08:00:00,251050358.9,400733367.8,6.68E-02
 04/28  09:00:00,256210981.6,373403199.9,0.103975347
 04/28  10:00:00,253428885,331660665.7,0.103975347
 04/28  11:00:00,253479115.2,344847912.4,0.134665347
 04/28  12:00:00,252737396.4,327569524,0.208148997
 04/28  13:00:00,252377907,313394871.3,0.208148997
 04/28  14:00:00,251419638,309537897.2,0.195800939
 04/28  15:00:00,248499178.4,275555484.1,0.103242122
 04/28  16:00:00,250017564.8,209768206.1,7.46E-02
 04/28  17:00:00,241646057.1,178650595.2,3.72E-02
 04/28  18:00:00,256414013.2,165321476.1,1.86E-02
 04/28  19:00:00,168554793.2,0,0
 04/28  20:00:00,12964410.58,0,0
 04/28  21:00:00,12964410.58,0,0
 04/28  22:00:00,12167826.12,0,0
 04/28  23:00:00,10574657.19,0,0
 04/28  24:00:00,9761104.792,0,0
 04/29  01:00:00,9761104.792,0,0
 04/29  02:00:00,9761104.792,0,0
 04/29  03:00:00,9761104.792,68705.79035,0
 04/29  04:00:00,9761104.792,479429.332,0
 04/29  05:00:00,9761104.792,676752.2709,0
 04/29  06:00:00,9761104.792,603314.5368,0
 04/29  07:00:00,9778072.731,146864.3551,0
 04/29  08:00:00,10660430.57,0,0
 04/29  09:00:00,10660430.57,0,0
 04/29  10:00:00,10660430.57,0,0
 04/29  11:00:00,10660430.57,0,0
 04/29  12:00:00,10660430.57,0,0
 04/29  13:00:00,10660430.57,0,0
 04/29  14:00:00,10660430.57,0,0
 04/29  15:00:00,10660430.57,0,0
 04/29  16:00:00,10660430.57,0,0
 04/29  17:00:00,10660430.57,0,0
 04/29  18:00:00,9778072.731,0,0
 04/29  19:00:00,9778072.731,0,0
 04/29  20:00:00,9778072.731,0,0
 04/29  21:00:00,9778072.731,0,0
 04/29  22:00:00,9778072.731,0,0
 04/29  23:00:00,9778072.731,0,0
 04/29  24:00:00,9761104.792,0,0
 04/30  01:00:00,9761104.792,0,0
 04/30  02:00:00,9761104.792,0,0
 04/30  03:00:00,9761104.792,0,0
 04/30  04:00:00,9761104.792,0,0
 04/30  05:00:00,9761104.792,0,0
 04/30  06:00:00,9761104.792,0,0
 04/30  07:00:00,9778072.731,0,0
 04/30  08:00:00,9778072.731,0,0
 04/30  09:00:00,9778072.731,0,0
 04/30  10:00:00,9778072.731,0,0
 04/30  11:00:00,9778072.731,0,0
 04/30  12:00:00,9778072.731,0,0
 04/30  13:00:00,9778072.731,0,0
 04/30  14:00:00,9778072.731,0,0
 04/30  15:00:00,9778072.731,0,0
 04/30  16:00:00,9778072.731,0,0
 04/30  17:00:00,9778072.731,0,0
 04/30  18:00:00,9778072.731,0,0
 04/30  19:00:00,9778072.731,0,0
 04/30  20:00:00,9778072.731,0,0
 04/30  21:00:00,9778072.731,0,0
 04/30  22:00:00,9778072.731,0,0
 04/30  23:00:00,9778072.731,0,0
 04/30  24:00:00,9761104.792,0,0
 05/01  01:00:00,9761104.792,93953.81494,0
 05/01  02:00:00,9761104.792,602949.3517,0
 05/01  03:00:00,9761104.792,1386177.085,0
 05/01  04:00:00,9761104.792,2389105.897,0
 05/01  05:00:00,9761104.792,669690080.3,0
 05/01  06:00:00,13976994.72,528949355.8,2.44E-04
 05/01  07:00:00,244220360.1,510062373,4.80E-02
 05/01  08:00:00,244218531.2,377751555.6,6.68E-02
 05/01  09:00:00,247861919.2,296256482.4,0.103975347
 05/01  10:00:00,248532321.3,234699246.9,0.103975347
 05/01  11:00:00,248769690.5,199786699,0.134665347
 05/01  12:00:00,247636196.5,134704586.7,0.208148997
