Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly)
 02/17  23:00:00,12518539.94,6610299.677,0
 02/17  24:00:00,10965714.72,8003483.285,0
 02/18  01:00:00,10172196.09,9361648.7,0
 02/18  02:00:00,10172196.09,10618248.35,0
 02/18  03:00:00,10172196.09,11571651.34,0
 02/18  04:00:00,10172196.09,12623851.51,0
 02/18  05:00:00,10172196.09,14471400.52,0
 02/18  06:00:00,10172196.09,26326282.11,0
 02/18  07:00:00,10172196.09,47257236.11,0
 02/18  08:00:00,10189302.1,55966726.31,0
 02/18  09:00:00,11071659.94,37768095.96,0
 02/18  10:00:00,11071659.94,21631470.74,0
 02/18  11:00:00,11071659.94,13405033.31,0
 02/18  12:00:00,11071659.94,9341570.397,0
 02/18  13:00:00,11071659.94,7513245.266,0
 02/18  14:00:00,11071659.94,6370322.17,0
 02/18  15:00:00,11071659.94,6707298.408,0
 02/18  16:00:00,11071659.94,8027553.334,0
 02/18  17:00:00,11071659.94,9038236.218,0
 02/18  18:00:00,11071659.94,10963729,0
 02/18  19:00:00,10189302.1,15414576.36,0
 02/18  20:00:00,10189302.1,21100155.65,0
 02/18  21:00:00,10189302.1,28416493.53,0
 02/18  22:00:00,10189302.1,32568888.06,0
 02/18  23:00:00,10189302.1,33205621.96,0
 02/18  24:00:00,10189302.1,36709867.78,0
 02/19  01:00:00,10172196.09,40815071.8,0
 02/19  02:00:00,10172196.09,47202760.55,0
 02/19  03:00:00,10172196.09,50197203.98,0
 02/19  04:00:00,10172196.09,54696067.9,0
 02/19  05:00:00,10172196.09,56754908.13,0
 02/19  06:00:00,10172196.09,57332645.27,0
 02/19  07:00:00,10172196.09,57052731.13,0
 02/19  08:00:00,10189302.1,68133656.1,0
 02/19  09:00:00,10189302.1,64294391,0
 02/19  10:00:00,10189302.1,57215516.93,0
 02/19  11:00:00,10189302.1,46714740.91,0
 02/19  12:00:00,10189302.1,37863445.66,0
 02/19  13:00:00,10189302.1,34236535.82,0
 02/19  14:00:00,10189302.1,32142040.48,0
 02/19  15:00:00,10189302.1,32289306.23,0
 02/19  16:00:00,10189302.1,32198531.18,0
 02/19  17:00:00,10189302.1,33576689.35,0
 02/19  18:00:00,10189302.1,38884997.34,0
 02/19  19:00:00,10189302.1,45157688.78,0
 02/19  20:00:00,10189302.1,48067295.54,0
 02/19  21:00:00,10189302.1,49983152.4,0
 02/19  22:00:00,10189302.1,50653653.58,0
 02/19  23:00:00,10189302.1,52204206.85,0
 02/19  24:00:00,10189302.1,54382672.39,0
 02/20  01:00:00,10172196.09,78936127.38,0
 02/20  02:00:00,10172196.09,101937221.5,0
 02/20  03:00:00,10172196.09,121239257.7,0
 02/20  04:00:00,10172196.09,132119862.6,0
 02/20  05:00:00,10172196.09,129924492.4,0
 02/20  06:00:00,10172196.09,962899878.7,0
 02/20  07:00:00,14769099.7,909431544.7,2.68E-04
 02/20  08:00:00,445031562.4,1073685475,5.70E-02
 02/20  09:00:00,300115033.1,1018070315,7.81E-02
 02/20  10:00:00,266565409.3,888855835.3,0.1199618
 02/20  11:00:00,261079697.7,745711808.9,0.1199618
 02/20  12:00:00,261998921.1,635699699,0.1506833
 02/20  13:00:00,260889528.3,548388273.8,0.221939609
 02/20  14:00:00,261020798.5,479867254.6,0.221939609
 02/20  15:00:00,261881529.2,437360435.2,0.2118585
 02/20  16:00:00,262991559.6,405206935.5,0.119158399
 02/20  17:00:00,306135843.3,301708892.4,8.39E-02
 02/20  18:00:00,488502574.9,222825176.9,4.18E-02
 02/20  19:00:00,492570440.1,206877588,2.09E-02
 02/20  20:00:00,175777015.5,0,0
 02/20  21:00:00,13294952.55,0,0
 02/20  22:00:00,13294952.55,1141241.077,0
 02/20  23:00:00,12518539.94,2846584.791,0
 02/20  24:00:00,10965714.72,3818276.349,0
 02/21  01:00:00,10172196.09,4772683.248,0
 02/21  02:00:00,10172196.09,5533767.623,0
 02/21  03:00:00,10172196.09,6423908.983,0
 02/21  04:00:00,10172196.09,6774431.156,0
 02/21  05:00:00,10172196.09,8441236.279,0
 02/21  06:00:00,10172196.09,859631721,0
 02/21  07:00:00,14769099.7,717352121.7,2.68E-04
 02/21  08:00:00,441697153.5,741111684.5,5.70E-02
 02/21  09:00:00,301238862.1,670347476.5,7.81E-02
 02/21  10:00:00,270138586.2,572449955,0.1199618
 02/21  11:00:00,261843462,475129539,0.1199618
 02/21  12:00:00,261589241.2,387225260.6,0.1506833
 02/21  13:00:00,260939302.6,346272628.6,0.221939609
 02/21  14:00:00,261033372.2,308555422.7,0.221939609
 02/21  15:00:00,261704895.7,274883295.8,0.2118585
 02/21  16:00:00,262533816.4,259094160.9,0.119158399
 02/21  17:00:00,301424687,202150262.1,8.39E-02
 02/21  18:00:00,483492966.5,145598535.2,4.18E-02
 02/21  19:00:00,492570440.1,141898395.6,2.09E-02
 02/21  20:00:00,175777015.5,0,0
 02/21  21:00:00,13294952.55,0,0
 02/21  22:00:00,13294952.55,0,0
 02/21  23:00:00,12518539.94,653067.0156,0
 02/21  24:00:00,10965714.72,1343957.37,0
 02/22  01:00:00,10172196.09,2303347.375,0
 02/22  02:00:00,10172196.09,3145396.759,0
 02/22  03:00:00,10172196.09,3666458.41,0
 02/22  04:00:00,10172196.09,4228073.81,0
 02/22  05:00:00,10172196.09,5897757.298,0
 02/22  06:00:00,10172196.09,797207005.7,0
 02/22  07:00:00,14769099.7,643805797.1,2.68E-04
 02/22  08:00:00,407075170.1,646434476.1,5.70E-02
 02/22  09:00:00,275287456.4,572589749.2,7.81E-02
 02/22  10:00:00,264695165.6,462316540.9,0.1199618
 02/22  11:00:00,259621220.5,355627369.5,0.1199618
 02/22  12:00:00,260233555.7,291961300.6,0.1506833
 02/22  13:00:00,261885400.5,297033730,0.221939609
 02/22  14:00:00,266184969.4,298670973.6,0.221939609
 02/22  15:00:00,269189958,279241745.3,0.2118585
 02/22  16:00:00,283971981.2,260327636.7,0.119158399
 02/22  17:00:00,353462497.3,188359954.7,8.39E-02
 02/22  18:00:00,486715253.4,135154243.4,4.18E-02
 02/22  19:00:00,492570440.1,127762868.2,2.09E-02
 02/22  20:00:00,175777015.5,0,0
 02/22  21:00:00,13294952.55,0,0
 02/22  22:00:00,13294952.55,0,0
 02/22  23:00:00,12518539.94,376651.0939,0
 02/22  24:00:00,10965714.72,650240.2498,0
 02/23  01:00:00,10172196.09,1368607.803,0
 02/23  02:00:00,10172196.09,1998529.459,0
 02/23  03:00:00,10172196.09,2153166.145,0
 02/23  04:00:00,10172196.09,2337093.407,0
 02/23  05:00:00,10172196.09,2968449.399,0
 02/23  06:00:00,10172196.09,711529742.1,0
 02/23  07:00:00,14769099.7,558109413.6,2.68E-04
 02/23  08:00:00,433680255.3,497149963.2,5.70E-02
 02/23  09:00:00,295513509.7,446803712.5,7.81E-02
 02/23  10:00:00,269085844.4,378442630.5,0.1199618
 02/23  11:00:00,261351879.8,302190480.3,0.1199618
 02/23  12:00:00,262402709.6,245865254.9,0.1506833
 02/23  13:00:00,264344862.7,253303531.6,0.221939609
 02/23  14:00:00,260813959,210268104.8,0.221939609
 02/23  15:00:00,261307429.5,180474608.6,0.2118585
 02/23  16:00:00,261850641.8,163231049,0.119158399
 02/23  17:00:00,296753522.3,138434240.6,8.39E-02
 02/23  18:00:00,480057231.4,84299859.67,4.18E-02
 02/23  19:00:00,492570440.1,80143747.72,2.09E-02
 02/23  20:00:00,175777015.5,0,0
 02/23  21:00:00,13294952.55,0,0
 02/23  22:00:00,13294952.55,0,0
 02/23  23:00:00,12518539.94,0,0
 02/23  24:00:00,10965714.72,0,0
 02/24  01:00:00,10172196.09,0,0
 02/24  02:00:00,10172196.09,0,0
 02/24  03:00:00,10172196.09,797094.2035,0
 02/24  04:00:00,10172196.09,1550168.881,0
 02/24  05:00:00,10172196.09,2301956.303,0
 02/24  06:00:00,10172196.09,697701063.4,0
 02/24  07:00:00,14769099.7,552954778.8,2.68E-04
 02/24  08:00:00,404182705.2,517245555.7,5.70E-02
 02/24  09:00:00,270445257.8,452907228.3,7.81E-02
 02/24  10:00:00,262690500.1,332269025.1,0.1199618
 02/24  11:00:00,259834212.8,233501713.4,0.1199618
 02/24  12:00:00,259015453.1,161078866.1,0.1506833
 02/24  13:00:00,257779067,148678963.7,0.221939609
 02/24  14:00:00,257058257.5,130680280.8,0.221939609
 02/24  15:00:00,256256571.1,118320799.4,0.2118585
 02/24  16:00:00,254475236.1,103970165.1,0.119158399
 02/24  17:00:00,261585573.9,103420633.8,8.39E-02
 02/24  18:00:00,466241534.4,58023401.67,4.18E-02
 02/24  19:00:00,492570440.1,53913893.66,2.09E-02
 02/24  20:00:00,175777015.5,0,0
 02/24  21:00:00,13294952.55,0,0
 02/24  22:00:00,13294952.55,0,0
 02/24  23:00:00,12518539.94,0,0
 02/24  24:00:00,10965714.72,0,0
 02/25  01:00:00,10172196.09,0,0
 02/25  02:00:00,10172196.09,247494.266,0
 02/25  03:00:00,10172196.09,1234042.065,0
 02/25  04:00:00,10172196.09,1728925.077,0
 02/25  05:00:00,10172196.09,2375004.663,0
 02/25  06:00:00,10172196.09,2918357.032,0
 02/25  07:00:00,10172196.09,3582897.967,0
 02/25  08:00:00,10189302.1,3975155.248,0
 02/25  09:00:00,11071659.94,3560343.543,0
 02/25  10:00:00,11071659.94,2513652.774,0
 02/25  11:00:00,11071659.94,2268540.451,0
 02/25  12:00:00,11071659.94,1705096.44,0
 02/25  13:00:00,11071659.94,1205452.427,0
 02/25  14:00:00,11071659.94,113979.9966,0
 02/25  15:00:00,11071659.94,0,0
 02/25  16:00:00,11071659.94,786249.1312,0
 02/25  17:00:00,11071659.94,1223246.358,0
 02/25  18:00:00,11071659.94,2338130.629,0
 02/25  19:00:00,10189302.1,3730942.198,0
 02/25  20:00:00,10189302.1,4369981.742,0
 02/25  21:00:00,10189302.1,4377601.708,0
 02/25  22:00:00,10189302.1,5081710.103,0
 02/25  23:00:00,10189302.1,5199909.604,0
 02/25  24:00:00,10189302.1,5412093.558,0
 02/26  01:00:00,10172196.09,5987175.814,0
 02/26  02:00:00,10172196.09,7640917.629,0
 02/26  03:00:00,10172196.09,9148928.973,0
 02/26  04:00:00,10172196.09,11702635.75,0
 02/26  05:00:00,10172196.09,14505184.12,0
 02/26  06:00:00,10172196.09,17357330.74,0
 02/26  07:00:00,10172196.09,20589394.42,0
 02/26  08:00:00,10189302.1,22182919.12,0
 02/26  09:00:00,10189302.1,13965612.02,0
 02/26  10:00:00,10189302.1,8562979.911,0
 02/26  11:00:00,10189302.1,3626785.57,0
 02/26  12:00:00,10189302.1,1354100.448,0
 02/26  13:00:00,10189302.1,168088.2186,0
 02/26  14:00:00,10189302.1,0,0
 02/26  15:00:00,10189302.1,238951.6656,0
 02/26  16:00:00,10189302.1,1057722.799,0
 02/26  17:00:00,10189302.1,2188868.387,0
 02/26  18:00:00,10189302.1,3109030.216,0
 02/26  19:00:00,10189302.1,3835130.387,0
 02/26  20:00:00,10189302.1,4261933.945,0
 02/26  21:00:00,10189302.1,4488094.659,0
 02/26  22:00:00,10189302.1,5128604.356,0
 02/26  23:00:00,10189302.1,6442773.968,0
 02/26  24:00:00,10189302.1,7592446.167,0
 02/27  01:00:00,10172196.09,10427435.16,0
 02/27  02:00:00,10172196.09,12875920.53,0
 02/27  03:00:00,10172196.09,12756150.35,0
 02/27  04:00:00,10172196.09,14362080.3,0
 02/27  05:00:00,10172196.09,18439961.26,0
 02/27  06:00:00,10172196.09,890203338.5,0
 02/27  07:00:00,14769099.7,783219008,2.68E-04
 02/27  08:00:00,443419524.2,858143494,5.70E-02
 02/27  09:00:00,314453241.2,792959469.3,7.81E-02
 02/27  10:00:00,282904707.3,687800907,0.1199618
 02/27  11:00:00,269819793.8,615422502.1,0.1199618
 02/27  12:00:00,264527902.5,534254327.4,0.1506833
 02/27  13:00:00,261239388.8,455762492.9,0.221939609
 02/27  14:00:00,265351434,441921354.2,0.221939609
 02/27  15:00:00,267109093.5,415943330,0.2118585
 02/27  16:00:00,277435445.4,387974953.2,0.119158399
 02/27  17:00:00,331910521.2,272544333.5,8.39E-02
 02/27  18:00:00,483086021.3,202678920.7,4.18E-02
 02/27  19:00:00,492570440.1,174841378,2.09E-02
 02/27  20:00:00,175777015.5,0,0
 02/27  21:00:00,13294952.55,0,0
 02/27  22:00:00,13294952.55,0,0
 02/27  23:00:00,12518539.94,224381.2015,0
 02/27  24:00:00,10965714.72,1058991.365,0
 02/28  01:00:00,10172196.09,1877432.913,0
 02/28  02:00:00,10172196.09,2400492.711,0
 02/28  03:00:00,10172196.09,2717069.854,0
 02/28  04:00:00,10172196.09,3350040.954,0
 02/28  05:00:00,10172196.09,4516585.419,0
 02/28  06:00:00,10172196.09,766866905.7,0
 02/28  07:00:00,14769099.7,623529520.1,2.68E-04
 02/28  08:00:00,390460386.6,607247859.3,5.70E-02
 02/28  09:00:00,273498675.4,525251907.1,7.81E-02
 02/28  10:00:00,261988255.7,420626407.8,0.1199618
 02/28  11:00:00,258454418.9,329582640.9,0.1199618
 02/28  12:00:00,258903202.2,264710491.3,0.1506833
 02/28  13:00:00,259852280.6,251574506.3,0.221939609
 02/28  14:00:00,259473187.3,230180094.2,0.221939609
 02/28  15:00:00,260245839.9,215390420.8,0.2118585
 02/28  16:00:00,259847441.2,200363853.9,0.119158399
 02/28  17:00:00,285837341.1,165952025.2,8.39E-02
 02/28  18:00:00,473342731,109253238.3,4.18E-02
 02/28  19:00:00,492570440.1,106715569.9,2.09E-02
 02/28  20:00:00,175777015.5,0,0
 02/28  21:00:00,13294952.55,0,0
 02/28  22:00:00,13294952.55,0,0
 02/28  23:00:00,12518539.94,0,0
 02/28  24:00:00,10965714.72,412498.624,0
 03/01  01:00:00,10172196.09,1885534.568,0
 03/01  02:00:00,10172196.09,3060698.335,0
 03/01  03:00:00,10172196.09,4879837.792,0
 03/01  04:00:00,10172196.09,5752229.036,0
 03/01  05:00:00,10172196.09,7306243.742,0
 03/01  06:00:00,10172196.09,818554220.8,0
 03/01  07:00:00,14769099.7,673494396.5,2.68E-04
 03/01  08:00:00,369654820.1,721566645,5.70E-02
 03/01  09:00:00,262153797,635966456.2,7.81E-02
 03/01  10:00:00,262337255.6,524698515.9,0.1199618
 03/01  11:00:00,259691655.9,416296134.5,0.1199618
 03/01  12:00:00,258295066.8,341337159.3,0.1506833
 03/01  13:00:00,254921601.3,293251335.3,0.221939609
 03/01  14:00:00,255018071.2,269936801.5,0.221939609
 03/01  15:00:00,254450803.1,247446322.6,0.2118585
 03/01  16:00:00,253186062.5,202256554.1,0.119158399
 03/01  17:00:00,261265521.7,177357250.6,8.39E-02
 03/01  18:00:00,436541156.4,141357185.3,4.18E-02
 03/01  19:00:00,492570440.1,137951841.5,2.09E-02
 03/01  20:00:00,175777015.5,0,0
 03/01  21:00:00,13294952.55,362247.9328,0
 03/01  22:00:00,13294952.55,3162785.849,0
 03/01  23:00:00,12518539.94,5193482.131,0
 03/01  24:00:00,10965714.72,6632057.9,0
 03/02  01:00:00,10172196.09,8077966.951,0
 03/02  02:00:00,10172196.09,9374553.523,0
 03/02  03:00:00,10172196.09,10404505.09,0
 03/02  04:00:00,10172196.09,11057680.02,0
 03/02  05:00:00,10172196.09,12865625.81,0
 03/02  06:00:00,10172196.09,883219013.1,0
 03/02  07:00:00,14769099.7,750788844.7,2.68E-04
 03/02  08:00:00,364675132.3,815385873,5.70E-02
 03/02  09:00:00,268842071.2,717651589,7.81E-02
 03/02  10:00:00,264290455,625433991,0.1199618
 03/02  11:00:00,260522136.1,529299953.3,0.1199618
 03/02  12:00:00,260650063.6,453669699.9,0.1506833
 03/02  13:00:00,259746303.9,404427072.6,0.221939609
 03/02  14:00:00,260357118.7,380903905.9,0.221939609
 03/02  15:00:00,265380774.4,377665767.8,0.2118585
 03/02  16:00:00,271282625.8,392282734.8,0.119158399
 03/02  17:00:00,310402445.9,277770772.1,8.39E-02
 03/02  18:00:00,460630350.5,211679950.7,4.18E-02
 03/02  19:00:00,492570440.1,205346767.7,2.09E-02
 03/02  20:00:00,175777015.5,0,0
 03/02  21:00:00,13294952.55,1115226.379,0
 03/02  22:00:00,13294952.55,3876844.427,0
 03/02  23:00:00,12518539.94,4930550.997,0
 03/02  24:00:00,10965714.72,5659725.667,0
 03/03  01:00:00,10172196.09,6279189.489,0
 03/03  02:00:00,10172196.09,6849141.741,0
 03/03  03:00:00,10172196.09,7443692.864,0
 03/03  04:00:00,10172196.09,8479289.527,0
 03/03  05:00:00,10172196.09,10746812.27,0
 03/03  06:00:00,10172196.09,859864566.9,0
 03/03  07:00:00,14769099.7,717236863.7,2.68E-04
 03/03  08:00:00,329285448.2,787936141.7,5.70E-02
 03/03  09:00:00,262871471.3,648456431.6,7.81E-02
 03/03  10:00:00,262101162.3,517704030.1,0.1199618
 03/03  11:00:00,259286902.4,411617022.6,0.1199618
 03/03  12:00:00,259366844.9,356860997.2,0.1506833
 03/03  13:00:00,259604267,353956377.2,0.221939609
 03/03  14:00:00,259226564.2,340116288.8,0.221939609
 03/03  15:00:00,260631280.3,337844652.5,0.2118585
 03/03  16:00:00,264754464.1,346518776.8,0.119158399
 03/03  17:00:00,272424073.2,262304336.2,8.39E-02
 03/03  18:00:00,413188880.5,222399011.9,4.18E-02
 03/03  19:00:00,492570440.1,200573304.8,2.09E-02
 03/03  20:00:00,175777015.5,0,0
 03/03  21:00:00,13294952.55,2723397.711,0
 03/03  22:00:00,13294952.55,5708419.691,0
 03/03  23:00:00,12518539.94,7376459.084,0
 03/03  24:00:00,10965714.72,8654677.611,0
 03/04  01:00:00,10172196.09,9936887.236,0
 03/04  02:00:00,10172196.09,11134224.63,0
 03/04  03:00:00,10172196.09,13202203.96,0
 03/04  04:00:00,10172196.09,16678704.18,0
 03/04  05:00:00,10172196.09,20790081.96,0
 03/04  06:00:00,10172196.09,25250909.37,0
 03/04  07:00:00,10172196.09,39794506.32,0
 03/04  08:00:00,10189302.1,43657682.08,0
 03/04  09:00:00,11071659.94,33615912.1,0
 03/04  10:00:00,11071659.94,23154805.17,0
 03/04  11:00:00,11071659.94,15187620.87,0
 03/04  12:00:00,11071659.94,9414478.01,0
 03/04  13:00:00,11071659.94,7257546.714,0
 03/04  14:00:00,11071659.94,5649047.259,0
 03/04  15:00:00,11071659.94,6218509.897,0
 03/04  16:00:00,11071659.94,6744501.807,0
 03/04  17:00:00,11071659.94,9184553.987,0
 03/04  18:00:00,11071659.94,10748777.51,0
 03/04  19:00:00,10189302.1,11826773.2,0
 03/04  20:00:00,10189302.1,14924092.24,0
 03/04  21:00:00,10189302.1,18818888.52,0
 03/04  22:00:00,10189302.1,27352461.3,0
 03/04  23:00:00,10189302.1,41185609.85,0
 03/04  24:00:00,10189302.1,50644566.44,0
 03/05  01:00:00,10172196.09,60288733.52,0
 03/05  02:00:00,10172196.09,70461362.03,0
 03/05  03:00:00,10172196.09,80329657.2,0
 03/05  04:00:00,10172196.09,89346951.29,0
 03/05  05:00:00,10172196.09,101019278.7,0
 03/05  06:00:00,10172196.09,108056061.1,0
 03/05  07:00:00,10172196.09,114426610.1,0
 03/05  08:00:00,10189302.1,107902044.3,0
 03/05  09:00:00,10189302.1,83937633.86,0
 03/05  10:00:00,10189302.1,59902797.69,0
 03/05  11:00:00,10189302.1,34636722.83,0
 03/05  12:00:00,10189302.1,32029317.12,0
 03/05  13:00:00,10189302.1,18493553.35,0
 03/05  14:00:00,10189302.1,11612306.49,0
 03/05  15:00:00,10189302.1,6885339.479,0
 03/05  16:00:00,10189302.1,5664990.007,0
 03/05  17:00:00,10189302.1,6487644.457,0
 03/05  18:00:00,10189302.1,10430043.62,0
 03/05  19:00:00,10189302.1,11911469.17,0
 03/05  20:00:00,10189302.1,14472180.72,0
 03/05  21:00:00,10189302.1,16420227.68,0
 03/05  22:00:00,10189302.1,19385808.15,0
 03/05  23:00:00,10189302.1,22891760.3,0
 03/05  24:00:00,10189302.1,26404731.11,0
 03/06  01:00:00,10172196.09,44486837.51,0
 03/06  02:00:00,10172196.09,48737630.22,0
 03/06  03:00:00,10172196.09,51237975.96,0
 03/06  04:00:00,10172196.09,52454374.58,0
 03/06  05:00:00,10172196.09,47388682.6,0
 03/06  06:00:00,10172196.09,918804124.6,0
 03/06  07:00:00,14769099.7,831028098.6,2.68E-04
 03/06  08:00:00,374866390.7,975909758.3,5.70E-02
 03/06  09:00:00,277682446.4,885787417.6,7.81E-02
 03/06  10:00:00,275502561.1,776627572,0.1199618
 03/06  11:00:00,265967366.3,673958970.9,0.1199618
 03/06  12:00:00,264638591.1,580052753.1,0.1506833
 03/06  13:00:00,263765736,511306776.2,0.221939609
 03/06  14:00:00,262636440.7,445209549.8,0.221939609
 03/06  15:00:00,259035009.8,369729481.6,0.2118585
 03/06  16:00:00,258596673.3,320204759.9,0.119158399
 03/06  17:00:00,270380383.7,230865148.7,8.39E-02
 03/06  18:00:00,381214863.1,222464430.3,4.18E-02
 03/06  19:00:00,492570440.1,178449754.7,2.09E-02
 03/06  20:00:00,175777015.5,0,0
 03/06  21:00:00,13294952.55,0,0
 03/06  22:00:00,13294952.55,0,0
 03/06  23:00:00,12518539.94,541095.0031,0
 03/06  24:00:00,10965714.72,1503775.801,0
 03/07  01:00:00,10172196.09,2257588.032,0
 03/07  02:00:00,10172196.09,2667876.923,0
 03/07  03:00:00,10172196.09,2937663.35,0
 03/07  04:00:00,10172196.09,3151306.231,0
 03/07  05:00:00,10172196.09,4501618.051,0
 03/07  06:00:00,10172196.09,763508586.1,0
 03/07  07:00:00,14769099.7,609912629.7,2.68E-04
 03/07  08:00:00,339349269.9,589689157.8,5.70E-02
 03/07  09:00:00,262241061.6,478113524.7,7.81E-02
 03/07  10:00:00,262535629.2,385230010,0.1199618
 03/07  11:00:00,259280866.8,307276268.7,0.1199618
 03/07  12:00:00,259622214.5,236154255.9,0.1506833
 03/07  13:00:00,259917285.6,232615887.6,0.221939609
 03/07  14:00:00,262553388.3,239739575.3,0.221939609
 03/07  15:00:00,258943744.4,197412285.4,0.2118585
 03/07  16:00:00,258409542.2,155579977.3,0.119158399
 03/07  17:00:00,269198231,129325506.7,8.39E-02
 03/07  18:00:00,371346048.8,117429900.4,4.18E-02
 03/07  19:00:00,492570440.1,79551854.34,2.09E-02
 03/07  20:00:00,175777015.5,0,0
 03/07  21:00:00,13294952.55,0,0
 03/07  22:00:00,13294952.55,0,0
 03/07  23:00:00,12518539.94,0,0
 03/07  24:00:00,10965714.72,0,0
 03/08  01:00:00,10172196.09,0,0
 03/08  02:00:00,10172196.09,0,0
 03/08  03:00:00,10172196.09,286311.7239,0
 03/08  04:00:00,10172196.09,1023954.634,0
 03/08  05:00:00,10172196.09,2049237.396,0
 03/08  06:00:00,10172196.09,690723344.9,0
 03/08  07:00:00,14769099.7,547523069.9,2.68E-04
 03/08  08:00:00,291178174.8,546485369.4,5.70E-02
 03/08  09:00:00,259142439.3,417099261.1,7.81E-02
 03/08  10:00:00,262310234.7,323247076.2,0.1199618
 03/08  11:00:00,259111582.4,256616375,0.1199618
 03/08  12:00:00,259457146.6,204425343.4,0.1506833
 03/08  13:00:00,258462227,186753479.9,0.221939609
 03/08  14:00:00,258407446.6,164914007.6,0.221939609
 03/08  15:00:00,258591730,146739941.9,0.2118585
 03/08  16:00:00,258261295,124576907.5,0.119158399
 03/08  17:00:00,268290228.7,103882195.3,8.39E-02
 03/08  18:00:00,358640256,94046615.14,4.18E-02
 03/08  19:00:00,492570440.1,54157347.7,2.09E-02
 03/08  20:00:00,175777015.5,0,0
 03/08  21:00:00,13294952.55,0,0
 03/08  22:00:00,13294952.55,0,0
 03/08  23:00:00,12518539.94,0,0
 03/08  24:00:00,10965714.72,0,0
 03/09  01:00:00,10172196.09,0,0
 03/09  02:00:00,10172196.09,0,0
 03/09  03:00:00,10172196.09,0,0
 03/09  04:00:00,10172196.09,0,0
 03/09  05:00:00,10172196.09,375579.458,0
 03/09  06:00:00,10172196.09,638793172.6,0
 03/09  07:00:00,14769099.7,495409076.4,2.68E-04
 03/09  08:00:00,376476992,431282789.1,5.70E-02
 03/09  09:00:00,290986000.4,372980888.2,7.81E-02
 03/09  10:00:00,273023575.8,305429562.8,0.1199618
 03/09  11:00:00,265064711.5,261179887.4,0.1199618
 03/09  12:00:00,264229197.4,247501070.4,0.1506833
 03/09  13:00:00,263348884.4,267216942.5,0.221939609
 03/09  14:00:00,263398449.6,270966953.7,0.221939609
 03/09  15:00:00,264120574.7,272800695,0.2118585
 03/09  16:00:00,266201584.7,292957011,0.119158399
 03/09  17:00:00,291306280.1,223189660.4,8.39E-02
 03/09  18:00:00,352834448.7,197333067.3,4.18E-02
 03/09  19:00:00,492570440.1,157045532.4,2.09E-02
 03/09  20:00:00,175777015.5,0,0
 03/09  21:00:00,13294952.55,0,0
 03/09  22:00:00,13294952.55,1624242.934,0
 03/09  23:00:00,12518539.94,3357793.853,0
 03/09  24:00:00,10965714.72,4557685.059,0
 03/10  01:00:00,10172196.09,5740094.521,0
 03/10  02:00:00,10172196.09,6757171.725,0
 03/10  03:00:00,10172196.09,7634225.84,0
 03/10  04:00:00,10172196.09,8499924.81,0
 03/10  05:00:00,10172196.09,11084015.9,0
 03/10  06:00:00,10172196.09,872596064.2,0
 03/10  07:00:00,14732678.72,727401252.8,2.68E-04
 03/10  08:00:00,304081663.7,805615794.5,5.70E-02
 03/10  09:00:00,261792573.3,664859113.4,7.81E-02
 03/10  10:00:00,260308801.3,533702690.4,0.1199618
 03/10  11:00:00,258894883.3,429535870.2,0.1199618
 03/10  12:00:00,258227868.7,330734732.9,0.1506833
 03/10  13:00:00,258495658.7,303911413.7,0.221939609
 03/10  14:00:00,257318914.9,298651540.2,0.221939609
 03/10  15:00:00,254732916,229108489.9,0.2118585
 03/10  16:00:00,255174017.6,190421621,0.119158399
 03/10  17:00:00,258267503.8,154425837.5,8.39E-02
 03/10  18:00:00,290400710.2,155238003.3,4.18E-02
 03/10  19:00:00,492570440.1,116403878,2.09E-02
 03/10  20:00:00,175777015.5,0,0
 03/10  21:00:00,13294952.55,0,0
 03/10  22:00:00,13294952.55,0,0
 03/10  23:00:00,12518539.94,450396.8214,0
 03/10  24:00:00,10965714.72,1597210.686,0
 03/11  01:00:00,10172196.09,2369428.886,0
 03/11  02:00:00,10172196.09,2965672.112,0
 03/11  03:00:00,10172196.09,3578154.676,0
 03/11  04:00:00,10172196.09,3725483.835,0
 03/11  05:00:00,10172196.09,3950239.662,0
 03/11  06:00:00,10172196.09,4423382.403,0
 03/11  07:00:00,10172196.09,4718186.568,0
 03/11  08:00:00,10189302.1,4449084.887,0
 03/11  09:00:00,11071659.94,3286641.115,0
 03/11  10:00:00,11071659.94,3314570.466,0
 03/11  11:00:00,11071659.94,2571653.414,0
 03/11  12:00:00,11071659.94,1660288.506,0
 03/11  13:00:00,11071659.94,215173.2898,0
 03/11  14:00:00,11071659.94,0,0
 03/11  15:00:00,11071659.94,0,0
 03/11  16:00:00,11071659.94,68167.18017,0
 03/11  17:00:00,11071659.94,1174313.531,0
 03/11  18:00:00,11071659.94,2266091.972,0
 03/11  19:00:00,10189302.1,2894050.445,0
 03/11  20:00:00,10189302.1,3303089.218,0
 03/11  21:00:00,10189302.1,3634813.305,0
 03/11  22:00:00,10189302.1,3973478.349,0
 03/11  23:00:00,10189302.1,4207616.829,0
 03/11  24:00:00,10189302.1,4383095.487,0
 03/12  01:00:00,10172196.09,5004715.445,0
 03/12  02:00:00,10172196.09,5539056.858,0
 03/12  03:00:00,10172196.09,6195088.517,0
 03/12  04:00:00,10172196.09,7018893.152,0
 03/12  05:00:00,10172196.09,8519883.307,0
 03/12  06:00:00,10172196.09,9830093.702,0
