MinJobs,0,0,16,16,16,16,16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3.34,2.9,3.68,4.89,8.07,10.52,12.17,12.68,11.82,9.92,7.37,5.01,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.595365,0.0095,0.0095,0.0095,0.7057584,0.06324,0.06324,0.7571936,0.0682992,0.0682992,0.708288,0.708288,0.213965001,0.173699056,929.7437882,753.3794193,0.8608,0.632,0.632,0.97285039,1921.949027,951.8074529,0.8608,0.5216,0.5216,1.24285039,2021.949027,791.8074529,0.8608,0.5216,0.5216,0.134157509,744.174078,1849.327394,0.8608,0.682,0.682,0.97285039,1921.949027,951.8074529,0.8608,0.5216,0.5216,0.037006051,6.225954624,776.2716473,0.8608,0.602,0.602,0.1805,693,2091.25,0.8608,0.402,0.402,0.263699056,1029.743788,913.3794193,0.8608,0.602,0.602,0.038,29.7,735,0.8608,0.404,0.404,0.038,11.88,735,0.8608,0.602,0.602,0.03012771,24.61522144,1373.069981,0.8608,0.502,0.502,0.1425,693,1242.5,0.8608,0.682,0.682,0.1425,0.8608,0.6216,0.6216,0.1425,0.8608,0.6216,0.6216,4.04029485,0.285,3.30E-08,750.859722,0.399,0.171,0.95,261.5973219,0.19,0.036396329,0.092371277,0.285,3.30E-08,17.166537,0.399,0.171,0.95,5.9807749,0.19,0.000813329,0.89856054,0.285,3.30E-08,706.0761,0.399,0.171,0.95,199.455255,0.19,199.455255,0.19,1.58E-07,0.008378329,0.262201536,0.285,3.30E-08,206.03424,0.399,0.171,0.95,58.201392,0.19,58.201392,0.19,4.60E-08,0.002443329,0.224453722,0.285,3.30E-08,176.372544,0.399,0.171,0.95,49.8224352,0.19,49.8224352,0.19,3.94E-08,0.002091329,0.383215601,0.285,3.30E-08,301.125372,0.399,0.171,0.95,85.0631226,0.19,85.0631226,0.19,6.73E-08,0.003572329,0.156930113,0.285,3.30E-08,123.313452,0.399,0.171,0.95,34.8340866,0.19,34.8340866,0.19,2.76E-08,0.001462329,0.285,3.30E-08,100.6897206,0.399,0.171,0.95,0.003185329,10.44059256,0.285,3.30E-08,1940.308992,0.399,0.171,0.95,675.9978677,0.19,0.096286329,0.281217023,0.285,3.30E-08,52.26216,0.399,0.171,0.95,18.2079812,0.19,0.002479329,1.92491316,0.285,3.30E-08,1512.5694,0.399,0.171,0.95,427.27677,0.19,427.27677,0.19,3.38E-07,0.017951329,0.21705233,0.285,3.30E-08,170.556636,0.399,0.171,0.95,48.1795338,0.19,48.1795338,0.19,3.81E-08,0.002022329,1.07406486,0.285,3.30E-08,843.9849,0.399,0.171,0.95,238.412295,0.19,238.412295,0.19,1.89E-07,0.009729329,0.280912406,0.285,3.30E-08,220.736976,0.399,0.171,0.95,62.3546808,0.19,62.3546808,0.19,4.93E-08,0.002543329,3.923499842,0.285,3.30E-08,444.223179,0.399,0.171,0.95,820.9571732,0.19,1.59E-05,0.013656329,1.316886595,0.285,3.30E-08,1034.790768,0.399,0.171,0.95,292.3119144,0.19,292.3119144,0.19,2.31E-07,0.011687329,0.530142926,0.285,3.30E-08,416.578776,0.399,0.171,0.95,117.6768708,0.19,117.6768708,0.19,9.28E-08,0.004801329,0.227371531,0.285,3.30E-08,229.459425,0.399,0.171,0.95,365.0585098,0.19,4.25E-08,0.002115329,0.274321404,0.285,3.30E-08,215.55786,0.399,0.171,0.95,60.891663,0.19,60.891663,0.19,4.81E-08,0.002483329,0.186777835,0.285,3.30E-08,146.767368,0.399,0.171,0.95,41.4594444,0.19,41.4594444,0.19,3.28E-08,0.001690329,0.42590012,0.285,3.30E-08,429.81105,0.399,0.171,0.95,683.8079914,0.19,7.98E-08,0.003963329,0.207097495,0.285,3.30E-08,162.734268,0.399,0.171,0.95,45.9698394,0.19,45.9698394,0.19,3.64E-08,0.001874329,2.162930105,0.285,3.30E-08,1699.599732,0.399,0.171,0.95,480.1098606,0.19,480.1098606,0.19,3.80E-07,0.019594329,1.533329935,0.285,3.30E-08,1204.868868,0.399,0.171,0.95,340.3562694,0.19,340.3562694,0.19,2.69E-07,0.013608329,0.354157899,0.285,3.30E-08,137.358672,0.399,0.171,0.95,70.8776864,0.19,0.003165329,0.480717809,0.285,3.30E-08,186.444408,0.399,0.171,0.95,96.2061488,0.19,0.004297329,1.727969501,0.285,3.30E-08,1357.813872,0.399,0.171,0.95,383.5607976,0.19,383.5607976,0.19,3.03E-07,0.015336329,0.031844923,0.285,3.30E-08,25.023288,0.399,0.171,0.95,7.0686804,0.19,7.0686804,0.19,5.59E-09,0.000287329,0.10996392,0.285,3.30E-08,42.64905,0.399,0.171,0.95,22.0070909,0.19,0.000981329,0.094521609,0.285,3.30E-08,36.659814,0.399,0.171,0.95,18.9166055,0.19,0.000843329,1.411131456,0.285,3.30E-08,1108.84704,0.399,0.171,0.95,313.231632,0.19,313.231632,0.19,2.48E-07,0.012783329,1.107883008,0.285,3.30E-08,870.55872,0.399,0.171,0.95,245.918976,0.19,245.918976,0.19,1.94E-07,0.010035329,1.098582718,0.285,3.30E-08,863.250684,0.399,0.171,0.95,243.8545722,0.19,243.8545722,0.19,1.93E-07,0.009951329,1.156985856,0.285,3.30E-08,909.14304,0.399,0.171,0.95,256.818432,0.19,256.818432,0.19,2.03E-07,0.010480329,1.116353729,0.285,3.30E-08,877.214892,0.399,0.171,0.95,247.7992386,0.19,247.7992386,0.19,1.96E-07,0.010112329,0.044163792,0.285,3.30E-08,34.70328,0.399,0.171,0.95,9.803124,0.19,9.803124,0.19,7.77E-09,0.000398329,0.192829378,0.285,3.30E-08,151.522584,0.399,0.171,0.95,42.8027172,0.19,42.8027172,0.19,3.38E-08,0.001745329,0.879322198,0.285,3.30E-08,690.958884,0.399,0.171,0.95,195.1848822,0.19,195.1848822,0.19,1.54E-07,0.007965329,1.111162925,0.285,3.30E-08,873.136032,0.399,0.171,0.95,246.6470256,0.19,246.6470256,0.19,1.95E-07,0.009861329,1.318471409,0.285,3.30E-08,1036.036092,0.399,0.171,0.95,574.1086212,0.19,2.31E-07,0.011943329,1.264165769,0.285,3.30E-08,993.363492,0.399,0.171,0.95,550.4620882,0.19,2.22E-07,0.011219329,0.551723672,0.285,3.30E-08,102.533874,0.399,0.171,0.95,35.7225058,0.19,0.004727329,0.181052466,0.285,3.30E-08,70.220448,0.399,0.171,0.95,36.2340387,0.19,0.001617329,1.199991607,0.285,3.30E-08,942.936348,0.399,0.171,0.95,522.518395,0.19,2.11E-07,0.010650329,0.170887939,0.285,3.30E-08,66.278178,0.399,0.171,0.95,34.1997929,0.19,0.001526329,1.841122478,0.285,3.30E-08,342.159363,0.399,0.171,0.95,119.2073006,0.19,0.015778329,1.550774873,0.285,3.30E-08,1218.576852,0.399,0.171,0.95,675.2616577,0.19,2.72E-07,0.014048329,1.550774873,0.285,3.30E-08,1218.576852,0.399,0.171,0.95,675.2616577,0.19,2.72E-07,0.014048329,0.264038098,0.285,3.30E-08,207.477384,0.399,0.171,0.95,114.9714321,0.19,4.64E-08,0.002390329,1.28462449,0.285,3.30E-08,1009.439664,0.399,0.171,0.95,559.3704953,0.19,2.26E-07,0.011637329,1.065138595,0.285,3.30E-08,836.970768,0.399,0.171,0.95,463.7986402,0.19,1.87E-07,0.009648329,1.087347564,0.285,3.30E-08,854.42226,0.399,0.171,0.95,473.4692464,0.19,1.91E-07,0.009849329,0.288723916,0.285,3.30E-08,53.657262,0.399,0.171,0.95,18.6940572,0.19,0.002473329,2.716921958,0.285,3.30E-08,2134.918656,0.399,0.171,0.95,603.0805248,0.19,4.77E-07,0.024613329,0.089248684,0.285,3.30E-08,34.614732,0.399,0.171,0.95,17.8613416,0.19,0.000796329,1.630217314,0.285,3.30E-08,302.964156,0.399,0.171,0.95,105.5518469,0.19,0.034814329,0.110238374,0.285,3.30E-08,42.755496,0.399,0.171,0.95,22.0619962,0.19,0.000984329,0.094609046,0.285,3.30E-08,36.693726,0.399,0.171,0.95,18.9340794,0.19,0.000844329,0.419980492,0.285,3.30E-08,78.050352,0.399,0.171,0.95,27.1924929,0.19,0.003596329,0.234571074,0.285,3.30E-08,90.977418,0.399,0.171,0.95,46.9447411,0.19,0.002096329,0.286739269,0.285,3.30E-08,111.210636,0.399,0.171,0.95,57.3851746,0.19,0.002562329,0.536779483,0.285,3.30E-08,421.793688,0.399,0.171,0.95,233.7325717,0.19,9.41E-08,0.005162329,0.717987694,0.285,3.30E-08,564.184524,0.399,0.171,0.95,312.6369872,0.19,1.26E-07,0.006503329,0.357271171,0.285,3.30E-08,280.738608,0.399,0.171,0.95,155.5683577,0.19,6.27E-08,0.003235329,0.914468616,0.285,3.30E-08,718.57644,0.399,0.171,0.95,398.1916852,0.19,1.60E-07,0.008527329,0.545465988,0.285,3.30E-08,428.61942,0.399,0.171,0.95,237.5150058,0.19,9.55E-08,0.005085329,0.081294365,0.285,3.30E-08,31.529682,0.399,0.171,0.95,16.2694427,0.19,0.000746329,0.046280784,0.285,3.30E-08,17.94981,0.399,0.171,0.95,9.2621427,0.19,0.000424329,0.139280486,0.285,3.30E-08,25.884276,0.399,0.171,0.95,9.0180403,0.19,0.001227329,0.046280784,0.285,3.30E-08,17.94981,0.399,0.171,0.95,9.2621427,0.19,0.000424329,0.082195449,0.285,3.30E-08,31.879164,0.399,0.171,0.95,16.4497698,0.19,0.000755329,0.358019481,0.285,3.30E-08,66.535344,0.399,0.171,0.95,23.1806806,0.19,0.003157329,0.94758187,0.285,3.30E-08,744.596364,0.399,0.171,0.95,412.6103137,0.19,1.66E-07,0.008836329,0.332350517,0.285,3.30E-08,261.156312,0.399,0.171,0.95,144.7170658,0.19,5.84E-08,0.003098329,35.48243964,0.285,3.30E-08,27881.59672,0.399,0.171,0.95,15450.29678,0.19,6.23E-06,0.493259329,1.10524325,0.285,3.30E-08,868.484436,0.399,0.171,0.95,481.2616301,0.19,1.94E-07,0.010306329,0.285,3.30E-08,112.089051,0.399,0.171,0.95,0.006066329,0.032844662,0.285,3.30E-08,12.738666,0.399,0.171,0.95,6.5732022,0.19,0.000292329,0.442741093,0.285,3.30E-08,171.715296,0.399,0.171,0.95,88.6058006,0.19,0.003958329,0.158382259,0.285,3.30E-08,29.434203,0.399,0.171,0.95,10.2547844,0.19,0.001355329,0.21979998,0.285,3.30E-08,172.7157,0.399,0.171,0.95,95.7086305,0.19,3.86E-08,0.001989329,0.88290661,0.285,3.30E-08,693.775464,0.399,0.171,0.95,384.4484185,0.19,1.55E-07,0.008232329,0.034411238,0.285,3.30E-08,13.346256,0.399,0.171,0.95,6.8867567,0.19,0.000306329,1.00428511,0.285,3.30E-08,789.152964,0.399,0.171,0.95,437.3009344,0.19,1.77E-07,0.009364329,0.322992684,0.285,3.30E-08,253.80306,0.399,0.171,0.95,140.6423652,0.19,5.67E-08,0.002924329,0.837745416,0.285,3.30E-08,658.28844,0.399,0.171,0.95,364.7837172,0.19,1.47E-07,0.007588329,0.70532357,0.285,3.30E-08,554.233236,0.399,0.171,0.95,307.1225969,0.19,1.24E-07,0.006576329,1.077090631,0.285,3.30E-08,846.362508,0.399,0.171,0.95,469.0029353,0.19,1.89E-07,0.010043329,0.609992597,0.285,3.30E-08,479.323512,0.399,0.171,0.95,265.61215,0.19,1.07E-07,0.005687329,1.000616782,0.285,3.30E-08,786.270444,0.399,0.171,0.95,435.7036248,0.19,1.76E-07,0.009064329,0.360503136,0.285,3.30E-08,283.27824,0.399,0.171,0.95,156.9756719,0.19,6.33E-08,0.003264329,0.399982069,0.285,3.30E-08,155.131386,0.399,0.171,0.95,80.0484681,0.19,0.003680329,0.050922221,0.285,3.30E-08,19.749972,0.399,0.171,0.95,10.1910978,0.19,0.000453329,0.337327083,0.285,3.30E-08,340.42467,0.399,0.171,0.95,541.5987407,0.19,6.31E-08,0.003230329,7.078700832,0.285,3.30E-08,1315.525608,0.399,0.171,0.95,458.3252293,0.19,0.083391329,0.666408125,0.285,3.30E-08,523.654032,0.399,0.171,0.95,290.1774376,0.19,1.17E-07,0.006213329,0.560604434,0.285,3.30E-08,440.514996,0.399,0.171,0.95,244.106835,0.19,9.82E-08,0.005226329,0.446150203,0.285,3.30E-08,350.578488,0.399,0.171,0.95,194.2694095,0.19,7.84E-08,0.004159329,0.257601484,0.285,3.30E-08,47.873382,0.399,0.171,0.95,16.6789706,0.19,0.002271329,0.172274783,0.285,3.30E-08,66.81606,0.399,0.171,0.95,34.4773352,0.19,0.001584329,1.023751224,0.285,3.30E-08,804.44916,0.399,0.171,0.95,445.7771064,0.19,1.80E-07,0.009546329,0.585225389,0.285,3.30E-08,459.861792,0.399,0.171,0.95,129.9036336,0.19,129.9036336,0.19,1.03E-07,0.005300329,0.285,3.30E-08,9.0524316,0.399,0.171,0.95,0.000276329,3.501761933,0.285,3.30E-08,2751.634752,0.399,0.171,0.95,777.2930016,0.19,777.2930016,0.19,6.15E-07,0.031724329,5.614727166,0.285,3.30E-08,2428.408176,0.399,0.171,0.95,1415.419074,0.19,1.63E-07,0.082820329,0.621292952,0.285,3.30E-08,115.462824,0.399,0.171,0.95,40.2268692,0.19,0.005480329,0.613981208,0.285,3.30E-08,114.103989,0.399,0.171,0.95,39.7534773,0.19,0.005415329,0.052428077,0.285,3.30E-08,20.334012,0.399,0.171,0.95,10.4924117,0.19,0.000481329,0.052428077,0.285,3.30E-08,20.334012,0.399,0.171,0.95,10.4924117,0.19,0.000481329,0.052428077,0.285,3.30E-08,20.334012,0.399,0.171,0.95,10.4924117,0.19,0.000481329,0.052428077,0.285,3.30E-08,20.334012,0.399,0.171,0.95,10.4924117,0.19,0.000481329,0.081780124,0.285,3.30E-08,31.718082,0.399,0.171,0.95,16.3666579,0.19,0.000751329,0.214615526,0.285,3.30E-08,39.884751,0.399,0.171,0.95,13.895742,0.19,0.001892329,0.285,3.30E-08,9.0524316,0.399,0.171,0.95,0.000285329,3.954495946,0.285,3.30E-08,3107.386704,0.399,0.171,0.95,877.7872632,0.19,877.7872632,0.19,6.96E-07,0.036879329,0.052109438,0.285,3.30E-08,40.946856,0.399,0.171,0.95,11.5668348,0.19,11.5668348,0.19,9.14E-09,0.000655329,0.052109438,0.285,3.30E-08,40.946856,0.399,0.171,0.95,11.5668348,0.19,11.5668348,0.19,9.14E-09,0.000655329,9.287257973,0.402,0.402,0.8608,9.287257973,0.402,0.402,0.8608,0.402,0.402,0.402,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864,0.243983864
