0, 0, 104530379.718, [0.15281, 0.14018, 0.19719, 0.87535, 0.5634, 0.66369, 0.69489, 0.63253, 0.60585, 0.75493, 778.06, 286.36, 781.58, 199.95, 228.31, 220.42, 66.026, 60.56, 186.49, 56.257, 52.412, 328.37, 90.608, 87.556, 132.13, 115.62, 2010.1, 766.0, 52.765, 1653.9, 495.62, 508.89, 183.33, 55.451, 53.283, 893.67, 275.68, 279.85, 240.7, 66.07, 74.16, 485.96, 826.16, 1111.6, 337.46, 336.91, 423.21, 123.45, 122.85, 231.53, 418.19, 228.37, 71.426, 62.637, 155.32, 44.289, 46.831, 444.18, 768.01, 185.45, 55.205, 46.384, 1902.8, 564.07, 510.96, 1363.2, 348.97, 380.39, 146.91, 74.73, 192.54, 99.448, 1386.3, 420.01, 398.73, 1195.5, 364.75, 359.67, 945.61, 257.34, 248.63, 866.17, 281.97, 249.63, 997.37, 266.7, 275.7, 992.15, 248.96, 260.69, 156.33, 47.814, 43.996, 773.42, 233.97, 223.71, 960.82, 297.26, 273.69, 1169.3, 688.7, 1062.4, 554.31, 117.71, 37.944, 80.055, 1083.7, 580.25, 67.68, 343.67, 133.62, 1235.3, 678.1, 1314.2, 804.29, 212.89, 125.39, 1068.8, 668.94, 891.33, 494.28, 948.27, 549.4, 54.491, 2349.8, 686.93, 121.58, 84.219, 103.34, 47.495, 69.135, 429.67, 269.96, 609.68, 320.44, 287.09, 162.1, 781.19, 433.77, 443.07, 286.45, 67.872, 804.4, 470.24, 282.96, 169.69, 29078.0, 15799.0, 882.58, 505.47, 121.12, 192.19, 92.943, 194.04, 102.27, 787.61, 409.09, 800.23, 526.05, 270.12, 147.02, 668.84, 419.11, 554.45, 311.31, 927.46, 496.64, 503.07, 271.53, 797.07, 446.33, 289.83, 180.78, 176.32, 81.573, 342.48, 590.75, 1333.3, 505.99, 546.07, 323.46, 472.54, 273.71, 405.43, 214.17, 67.613, 878.28, 482.61, 470.32, 151.38, 130.04, 3079.1, 837.66, 933.41, 2496.3, 1550.1, 47.999, 129.31, 47.306, 3259.4, 1015.1, 886.76]
0, 1, 106443950.853, [0.16386, 0.13839, 0.17983, 0.90377, 0.66301, 0.65586, 0.75843, 0.62565, 0.73022, 0.66375, 816.79, 269.02, 809.04, 224.49, 227.99, 227.05, 60.642, 63.014, 203.79, 53.302, 54.842, 317.54, 86.464, 98.34, 127.39, 112.68, 2048.8, 685.07, 53.505, 1627.3, 508.5, 491.73, 194.14, 50.543, 54.949, 936.98, 278.07, 267.12, 246.25, 74.279, 65.209, 464.87, 841.25, 1087.8, 338.11, 342.82, 426.12, 140.28, 127.98, 250.17, 409.63, 233.55, 65.804, 69.13, 156.81, 47.773, 48.065, 481.14, 723.62, 164.97, 54.663, 47.749, 1797.7, 514.75, 513.07, 1273.9, 349.16, 397.85, 158.38, 71.902, 197.13, 109.62, 1425.5, 438.36, 427.51, 1189.1, 336.1, 315.87, 888.63, 265.14, 259.08, 984.65, 261.17, 273.26, 953.01, 284.75, 262.35, 986.05, 287.12, 257.83, 153.29, 46.511, 46.362, 778.64, 200.59, 200.07, 939.51, 295.43, 259.02, 1111.7, 595.72, 1128.5, 651.18, 117.28, 41.322, 77.056, 981.52, 596.45, 67.332, 366.94, 133.73, 1287.1, 725.35, 1228.0, 795.65, 221.03, 117.27, 1111.1, 614.31, 906.11, 464.07, 955.87, 493.92, 59.058, 2222.1, 674.39, 112.18, 88.169, 94.225, 52.009, 64.644, 483.42, 270.95, 644.63, 368.12, 282.6, 165.57, 770.13, 464.6, 476.35, 242.53, 75.039, 792.53, 496.37, 299.84, 173.05, 32150.0, 16149.0, 877.85, 500.92, 118.57, 181.82, 105.42, 175.86, 106.72, 777.82, 438.5, 885.64, 453.9, 281.6, 167.79, 667.09, 411.46, 558.75, 355.65, 938.08, 479.34, 481.63, 294.25, 790.81, 477.7, 318.76, 176.54, 160.56, 86.444, 341.28, 606.29, 1412.8, 491.78, 580.78, 311.9, 461.11, 284.57, 395.25, 222.36, 75.671, 906.21, 445.81, 489.63, 137.99, 144.83, 2929.2, 910.42, 924.41, 2661.2, 1545.3, 41.014, 123.85, 40.776, 3332.6, 878.18, 1029.0]
0, 2, 106736805.813, [0.24662, 0.21488, 0.18528, 0.9099, 0.60127, 0.57659, 0.79308, 0.78201, 0.59412, 0.69276, 854.84, 314.15, 783.56, 223.24, 206.11, 223.2, 60.862, 60.931, 179.29, 57.808, 59.223, 336.83, 85.228, 85.44, 128.51, 107.2, 1945.9, 754.23, 58.684, 1641.3, 442.86, 461.88, 173.66, 51.302, 57.293, 868.78, 245.72, 250.64, 226.1, 65.041, 62.956, 511.24, 949.53, 1035.4, 310.22, 320.24, 422.41, 119.89, 123.78, 264.65, 419.26, 247.44, 61.727, 69.434, 165.01, 48.1, 43.768, 462.18, 707.08, 167.75, 51.039, 50.305, 1707.0, 496.19, 530.95, 1372.3, 357.88, 385.14, 156.2, 76.861, 201.72, 99.274, 1365.5, 455.07, 446.42, 1237.9, 361.91, 320.86, 871.67, 281.7, 267.8, 989.64, 277.96, 258.64, 983.92, 295.93, 264.62, 952.86, 247.89, 277.68, 170.24, 46.68, 45.334, 707.56, 208.86, 196.45, 965.29, 293.71, 265.67, 1151.2, 618.14, 1084.7, 582.94, 114.71, 40.56, 75.407, 973.02, 616.53, 70.427, 355.76, 123.53, 1294.3, 783.72, 1294.5, 679.3, 209.85, 120.42, 1080.0, 630.66, 926.24, 555.58, 867.77, 560.06, 61.657, 2318.4, 666.65, 126.46, 78.481, 94.174, 53.453, 58.534, 459.05, 275.22, 564.98, 321.68, 286.21, 160.25, 780.1, 452.29, 450.76, 256.39, 66.757, 745.47, 493.59, 270.93, 159.32, 30079.0, 17483.0, 876.3, 537.02, 125.18, 196.71, 106.22, 179.35, 108.59, 707.96, 421.4, 908.78, 469.77, 280.25, 154.68, 712.86, 390.75, 622.21, 365.97, 973.7, 555.06, 554.41, 317.77, 812.03, 511.23, 323.6, 185.56, 165.64, 87.312, 356.27, 560.94, 1476.6, 544.6, 554.53, 311.2, 462.97, 264.25, 394.52, 217.39, 69.751, 887.13, 494.26, 483.68, 147.21, 140.5, 2826.5, 882.41, 911.06, 2746.5, 1668.7, 43.633, 120.25, 46.396, 3181.2, 1055.4, 995.36]
0, 3, 106807575.712, [0.2, 0.2, 0.2, 0.898, 0.6, 0.6, 0.78, 0.7, 0.6, 0.7, 797.091, 294.9237, 749.55, 224.865, 224.865, 218.72, 65.616, 65.616, 187.232, 56.1696, 56.1696, 319.666, 95.8998, 95.8998, 130.906, 106.8893, 2059.776, 762.1171, 55.48, 1605.7, 481.71, 481.71, 181.058, 54.3174, 54.3174, 895.95, 268.785, 268.785, 234.328, 70.2984, 70.2984, 471.5745, 925.5436, 1098.504, 329.5512, 329.5512, 442.228, 132.6684, 132.6684, 243.5875, 411.5654, 228.83, 68.649, 68.649, 155.804, 46.7412, 46.7412, 456.275, 770.9222, 172.754, 51.8262, 51.8262, 1804.246, 541.2738, 541.2738, 1279.054, 383.7162, 383.7162, 145.816, 79.9072, 197.924, 108.4624, 1441.416, 432.4248, 432.4248, 1177.12, 353.136, 353.136, 924.16, 277.248, 277.248, 916.402, 274.9206, 274.9206, 965.12, 289.536, 289.536, 931.226, 279.3678, 279.3678, 160.852, 48.2556, 48.2556, 733.502, 220.0506, 220.0506, 926.896, 278.0688, 278.0688, 1099.826, 647.2476, 1054.526, 620.5886, 108.847, 40.2734, 74.544, 1000.994, 589.085, 70.359, 363.2265, 134.3938, 1293.606, 761.2871, 1293.606, 761.2871, 220.252, 129.6183, 1071.592, 630.6319, 888.504, 522.8846, 907.03, 533.7872, 56.961, 2266.368, 679.9104, 118.9987, 82.856, 96.579, 52.9253, 64.6958, 447.764, 263.5091, 598.922, 352.4656, 298.024, 175.3871, 762.82, 448.9196, 455.01, 267.7734, 70.632, 790.442, 465.1751, 277.236, 163.1534, 29598.298, 17418.5984, 921.958, 542.5723, 118.9905, 182.288, 99.8938, 183.35, 107.9015, 736.492, 433.4255, 837.742, 493.0112, 269.43, 158.5596, 698.82, 411.2556, 588.358, 346.2487, 898.474, 528.7519, 508.836, 299.45, 834.682, 491.2104, 300.72, 176.9737, 164.683, 90.2463, 361.385, 610.5961, 1396.524, 516.7139, 555.896, 327.1448, 467.638, 275.205, 372.164, 219.0185, 70.93, 853.98, 502.5672, 488.176, 146.4528, 146.4528, 2921.056, 876.3168, 876.3168, 2577.928, 1595.7374, 45.3516, 121.1295, 44.8179, 3298.712, 989.6136, 989.6136]
0, 4, 107523538.122, [0.1512, 0.18805, 0.13559, 0.81875, 0.66149, 0.54061, 0.84926, 0.63823, 0.53639, 0.78589, 859.29, 268.06, 815.82, 239.72, 234.56, 211.98, 60.859, 62.105, 193.74, 59.208, 58.324, 312.46, 92.114, 97.369, 140.56, 112.12, 2182.9, 815.26, 53.427, 1714.5, 432.27, 489.96, 176.07, 54.409, 57.406, 933.3, 284.02, 268.5, 235.61, 73.83, 68.92, 485.56, 907.45, 1088.2, 344.51, 314.31, 451.31, 137.23, 128.73, 253.96, 402.4, 228.9, 66.009, 65.246, 147.37, 46.46, 49.856, 496.78, 747.21, 175.87, 46.903, 51.372, 1763.4, 554.95, 555.31, 1332.2, 371.76, 361.28, 149.73, 82.87, 211.21, 108.0, 1493.3, 450.58, 456.09, 1127.1, 376.6, 319.26, 1007.2, 275.86, 274.84, 897.39, 261.98, 245.2, 959.55, 272.62, 287.69, 1003.8, 291.25, 262.39, 165.09, 48.702, 51.576, 787.6, 197.77, 204.75, 907.17, 255.95, 287.04, 1123.0, 659.94, 1108.6, 583.38, 112.11, 40.643, 78.998, 1055.4, 602.48, 74.768, 365.68, 119.26, 1401.6, 748.42, 1311.4, 774.14, 219.12, 121.2, 1125.0, 599.36, 935.7, 542.14, 958.08, 521.29, 60.798, 2359.7, 627.72, 125.28, 79.985, 91.453, 49.698, 62.162, 463.63, 247.79, 634.67, 338.45, 285.88, 181.33, 732.43, 464.87, 470.46, 274.39, 71.187, 751.06, 448.5, 280.65, 160.69, 30219.0, 15626.0, 876.23, 489.26, 119.39, 181.35, 93.629, 189.3, 98.683, 701.71, 460.87, 805.07, 512.8, 278.05, 144.08, 695.05, 427.31, 632.54, 334.93, 938.23, 480.88, 485.42, 292.08, 794.95, 469.35, 304.07, 185.73, 166.62, 95.772, 362.06, 611.38, 1366.8, 501.42, 547.87, 318.42, 502.35, 249.39, 404.74, 215.85, 70.882, 835.54, 451.95, 499.78, 146.99, 141.13, 2936.9, 847.4, 885.24, 2550.0, 1694.7, 41.793, 127.43, 43.155, 3246.9, 904.5, 911.09]
0, 5, 107847103.501, [0.20216, 0.16648, 0.25485, 0.91615, 0.59181, 0.58854, 0.78797, 0.7933, 0.56668, 0.72246, 817.75, 284.89, 745.58, 218.31, 218.11, 224.3, 68.967, 66.948, 191.33, 58.124, 57.458, 324.9, 97.855, 98.735, 123.43, 105.08, 1981.5, 709.7, 52.769, 1522.5, 432.32, 510.59, 195.84, 56.972, 48.896, 857.91, 265.28, 270.35, 251.59, 68.968, 65.903, 465.1, 975.85, 1087.2, 333.16, 310.49, 460.12, 138.18, 136.26, 260.34, 402.29, 248.38, 67.206, 63.334, 164.64, 42.639, 47.817, 438.55, 759.93, 188.23, 48.08, 53.625, 1806.2, 552.36, 495.93, 1391.2, 356.74, 371.64, 149.7, 76.286, 194.31, 107.61, 1452.7, 391.75, 403.49, 1256.2, 315.66, 318.63, 999.69, 284.49, 248.03, 884.96, 276.94, 266.75, 946.75, 304.43, 301.58, 951.16, 257.76, 267.31, 163.74, 43.747, 46.012, 779.43, 219.32, 215.1, 1003.0, 260.58, 295.54, 1126.6, 683.96, 1065.2, 613.61, 112.48, 40.229, 73.472, 991.98, 549.84, 66.915, 388.0, 126.09, 1376.4, 705.73, 1296.2, 749.0, 221.13, 118.12, 1011.8, 594.24, 968.19, 479.61, 898.06, 537.0, 55.421, 2285.0, 687.39, 111.9, 87.964, 103.03, 50.54, 68.096, 437.78, 274.1, 578.5, 345.95, 305.22, 159.02, 751.29, 417.18, 442.41, 282.09, 72.536, 811.35, 455.99, 290.86, 174.45, 30797.0, 18469.0, 954.25, 565.33, 112.25, 185.1, 92.999, 188.07, 97.86, 703.58, 449.85, 910.89, 503.22, 255.91, 144.91, 698.39, 417.12, 611.14, 365.81, 850.84, 475.28, 502.2, 312.6, 796.32, 518.46, 286.9, 180.98, 162.93, 85.322, 389.9, 609.45, 1481.2, 484.96, 554.66, 332.21, 466.72, 281.92, 376.06, 200.13, 68.15, 927.1, 490.53, 511.15, 153.4, 133.68, 2783.0, 936.39, 812.19, 2613.9, 1495.7, 41.468, 123.52, 47.532, 3401.6, 952.68, 947.84]
0, 6, 108048698.993, [0.19313, 0.18274, 0.18572, 0.78321, 0.53277, 0.65044, 0.81661, 0.75956, 0.52885, 0.68144, 801.58, 266.9, 752.08, 204.14, 218.43, 227.07, 62.406, 66.158, 191.71, 52.1, 59.32, 317.89, 86.409, 89.982, 133.47, 108.66, 1981.8, 754.98, 57.049, 1614.6, 464.04, 492.68, 177.91, 57.112, 57.747, 918.92, 250.24, 245.91, 244.59, 62.879, 62.695, 467.21, 943.17, 1147.5, 295.34, 311.09, 431.06, 120.41, 135.39, 233.01, 382.56, 244.46, 69.259, 66.445, 157.08, 42.02, 46.27, 447.89, 760.14, 179.4, 53.071, 52.83, 1793.0, 546.0, 493.66, 1220.0, 340.66, 385.48, 157.08, 84.21, 205.06, 111.05, 1441.6, 455.17, 444.16, 1259.0, 336.72, 366.02, 883.03, 281.47, 294.8, 932.27, 281.49, 253.82, 1020.8, 300.22, 272.0, 1004.3, 285.17, 270.63, 163.9, 46.287, 51.011, 776.53, 199.5, 229.37, 922.2, 297.46, 274.45, 1097.3, 659.73, 1059.0, 560.99, 114.38, 37.821, 78.159, 1054.3, 558.59, 70.592, 365.5, 132.02, 1316.7, 756.9, 1271.2, 686.87, 209.47, 134.76, 1059.9, 661.08, 864.17, 466.97, 944.86, 546.05, 60.335, 2351.9, 684.0, 107.34, 81.968, 98.233, 51.116, 65.372, 426.99, 252.16, 643.94, 337.07, 316.67, 160.37, 804.98, 444.04, 457.16, 242.59, 68.487, 756.59, 481.65, 301.97, 168.02, 28661.0, 16345.0, 946.94, 507.81, 115.29, 177.06, 94.125, 174.72, 101.71, 769.7, 407.44, 907.49, 526.22, 258.41, 142.95, 700.04, 365.78, 564.51, 365.73, 927.07, 497.3, 513.92, 293.97, 865.63, 469.3, 319.44, 173.65, 171.09, 91.628, 393.2, 649.14, 1377.0, 516.76, 578.37, 292.34, 471.86, 278.37, 355.5, 227.89, 75.882, 871.04, 495.89, 529.64, 137.62, 144.55, 3122.0, 790.37, 791.87, 2696.7, 1606.6, 46.781, 117.76, 41.375, 3409.7, 944.42, 934.69]
0, 7, 108292838.765, [0.2027, 0.15582, 0.18209, 0.85554, 0.6156, 0.54697, 0.85679, 0.69174, 0.54433, 0.63283, 814.88, 292.35, 755.39, 218.78, 200.08, 231.91, 68.031, 65.536, 189.38, 50.309, 58.103, 310.32, 85.31, 87.891, 136.34, 104.53, 1954.6, 757.13, 58.127, 1629.6, 490.57, 454.22, 181.5, 51.699, 52.401, 968.22, 243.44, 243.08, 228.81, 63.208, 70.644, 491.79, 839.73, 1092.1, 322.79, 333.12, 469.84, 121.76, 132.42, 249.25, 431.48, 244.15, 73.067, 71.21, 152.3, 49.964, 49.586, 489.29, 777.3, 184.63, 53.972, 47.364, 1712.6, 491.89, 557.92, 1277.8, 383.26, 368.13, 144.87, 80.279, 186.99, 108.75, 1489.4, 400.31, 448.97, 1196.9, 345.83, 335.08, 872.67, 274.67, 280.75, 958.22, 267.9, 267.0, 990.41, 260.77, 272.38, 907.02, 287.69, 290.91, 168.01, 44.896, 46.726, 777.72, 201.34, 199.7, 886.94, 257.78, 284.72, 1182.2, 585.47, 1032.3, 612.45, 118.34, 39.405, 75.41, 1080.2, 618.78, 74.521, 362.22, 127.18, 1222.3, 687.07, 1339.1, 691.84, 230.9, 125.13, 1049.0, 670.99, 863.84, 482.61, 854.8, 505.7, 61.645, 2246.3, 680.73, 117.24, 82.065, 102.21, 53.443, 59.052, 432.93, 277.94, 635.68, 362.45, 291.55, 162.28, 747.2, 430.48, 477.55, 246.36, 71.332, 779.48, 481.22, 266.17, 172.55, 31832.0, 17380.0, 893.36, 493.69, 123.92, 190.81, 96.759, 178.03, 105.54, 701.32, 405.41, 877.68, 484.19, 261.2, 167.76, 666.42, 382.39, 633.37, 328.22, 863.12, 482.53, 516.3, 307.28, 805.36, 449.11, 299.19, 158.67, 159.59, 84.514, 388.31, 584.89, 1366.0, 495.67, 571.48, 325.42, 490.46, 248.78, 380.02, 198.39, 75.809, 826.5, 488.52, 507.93, 148.36, 153.52, 2947.4, 864.86, 918.99, 2479.1, 1647.8, 48.256, 118.85, 44.406, 3540.1, 970.33, 987.98]
0, 8, 108874074.514, [0.25205, 0.16788, 0.13328, 0.82052, 0.54995, 0.56232, 0.85623, 0.6543, 0.52187, 0.7073, 799.34, 268.01, 767.34, 209.18, 226.26, 210.16, 65.372, 61.02, 192.22, 52.878, 59.353, 333.38, 96.679, 102.54, 133.81, 116.19, 2219.7, 696.39, 53.759, 1709.6, 441.76, 505.27, 188.31, 53.848, 52.987, 968.37, 274.34, 247.8, 230.4, 68.237, 70.546, 496.71, 905.55, 1184.4, 351.16, 306.52, 420.95, 141.12, 130.99, 255.02, 399.38, 232.64, 61.035, 68.012, 169.33, 46.284, 46.677, 481.38, 788.12, 178.14, 47.725, 52.808, 1927.8, 551.94, 572.42, 1363.5, 396.2, 383.61, 157.87, 73.395, 195.33, 99.226, 1505.9, 438.64, 404.62, 1120.2, 315.74, 361.59, 987.16, 268.13, 285.56, 892.66, 280.67, 259.79, 1046.6, 281.86, 303.65, 1001.1, 274.91, 251.67, 164.04, 44.806, 46.621, 762.74, 235.31, 206.7, 991.94, 279.73, 270.83, 1178.2, 656.68, 1015.6, 655.5, 115.9, 41.912, 70.535, 1004.7, 602.36, 69.325, 349.06, 119.36, 1241.0, 683.55, 1333.9, 802.5, 229.6, 115.04, 1106.0, 604.84, 932.13, 544.55, 882.46, 529.66, 57.943, 2183.3, 691.82, 123.89, 79.289, 98.084, 49.495, 61.526, 473.25, 246.51, 640.38, 331.04, 315.69, 158.59, 789.32, 400.8, 434.39, 238.1, 70.748, 755.69, 441.86, 298.36, 159.25, 28505.0, 17186.0, 984.45, 528.47, 129.11, 188.8, 96.183, 187.47, 114.84, 728.42, 451.59, 879.72, 456.01, 268.74, 165.26, 756.05, 421.68, 625.2, 325.97, 942.02, 525.29, 508.25, 311.15, 789.0, 436.37, 317.57, 180.57, 172.58, 81.671, 353.8, 648.87, 1479.5, 460.05, 541.39, 326.63, 463.28, 276.46, 383.14, 213.9, 72.575, 873.62, 529.48, 518.46, 146.97, 140.5, 2955.0, 793.34, 922.07, 2805.7, 1506.7, 44.382, 126.27, 42.115, 3482.1, 956.03, 945.96]
0, 9, 108977123.594, [0.20403, 0.25087, 0.25026, 0.78975, 0.61595, 0.58117, 0.81363, 0.6731, 0.4279, 0.66736, 782.28, 274.24, 800.2, 202.56, 214.67, 207.7, 60.174, 62.91, 195.83, 54.385, 53.084, 316.63, 88.636, 101.38, 131.66, 110.73, 2237.8, 812.59, 55.652, 1576.1, 472.4, 480.38, 189.34, 57.004, 53.355, 925.21, 268.05, 247.34, 248.55, 70.419, 66.41, 500.62, 972.49, 1145.5, 304.39, 315.53, 467.85, 123.36, 119.85, 238.24, 420.08, 247.25, 63.376, 68.65, 169.53, 43.592, 47.791, 433.48, 694.93, 182.62, 47.392, 51.389, 1876.6, 579.1, 500.92, 1371.5, 370.29, 393.35, 151.81, 76.472, 214.51, 109.43, 1481.7, 400.96, 421.77, 1148.4, 342.44, 342.97, 896.76, 268.61, 264.35, 888.55, 270.72, 245.03, 1039.3, 289.28, 303.03, 918.68, 295.71, 269.07, 161.13, 48.646, 43.139, 743.44, 226.85, 213.48, 896.3, 293.4, 291.82, 1163.6, 595.04, 996.27, 582.5, 108.82, 37.148, 73.108, 1049.7, 595.93, 76.008, 359.46, 123.61, 1372.4, 798.96, 1337.3, 808.06, 217.72, 123.77, 1136.6, 605.19, 894.95, 536.82, 922.19, 478.93, 61.558, 2384.4, 723.8, 112.34, 82.745, 103.63, 54.972, 67.338, 483.56, 244.38, 570.17, 368.62, 312.67, 159.04, 783.87, 412.64, 490.88, 248.78, 72.462, 826.1, 462.37, 298.03, 173.36, 31958.0, 15637.0, 937.86, 522.99, 113.19, 182.41, 105.85, 180.93, 107.0, 734.25, 425.86, 804.77, 485.35, 269.81, 144.11, 746.44, 395.13, 578.88, 326.67, 910.43, 545.39, 536.98, 300.37, 787.08, 483.9, 314.68, 179.74, 159.19, 83.003, 377.61, 590.92, 1384.0, 470.36, 540.86, 305.98, 492.19, 273.1, 369.04, 205.0, 71.479, 853.35, 519.41, 464.3, 142.11, 137.47, 3072.7, 823.41, 810.92, 2675.2, 1460.5, 43.606, 129.94, 40.824, 3155.1, 905.79, 954.39]
