Date/Time,Electricity:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Water:Facility [m3](Hourly)
 01/13  17:00:00,509602367.1,217285709,6.04E-02
 01/13  18:00:00,495689784.5,205815989.4,3.01E-02
 01/13  19:00:00,492570440.1,209778237.8,1.50E-02
 01/13  20:00:00,175777015.5,0,0
 01/13  21:00:00,13294952.55,1477868.79,0
 01/13  22:00:00,13294952.55,3632792.236,0
 01/13  23:00:00,12518539.94,4607765.488,0
 01/13  24:00:00,10965714.72,5225197.983,0
 01/14  01:00:00,10172196.09,5935359.825,0
 01/14  02:00:00,10172196.09,6500131.481,0
 01/14  03:00:00,10172196.09,6958241.796,0
 01/14  04:00:00,10172196.09,7519873.811,0
 01/14  05:00:00,10172196.09,8962740.15,0
 01/14  06:00:00,10172196.09,10772884.78,0
 01/14  07:00:00,10172196.09,13338602.69,0
 01/14  08:00:00,10189302.1,15908242.4,0
 01/14  09:00:00,11071659.94,17593857.45,0
 01/14  10:00:00,11071659.94,13387554.45,0
 01/14  11:00:00,11071659.94,8713742.688,0
 01/14  12:00:00,11071659.94,6781427.406,0
 01/14  13:00:00,11071659.94,5342397.505,0
 01/14  14:00:00,11071659.94,4516798.935,0
 01/14  15:00:00,11071659.94,4340594.18,0
 01/14  16:00:00,11071659.94,5478811.006,0
 01/14  17:00:00,11071659.94,7476579.459,0
 01/14  18:00:00,11071659.94,7898600.915,0
 01/14  19:00:00,10189302.1,8009024.868,0
 01/14  20:00:00,10189302.1,8075394.709,0
 01/14  21:00:00,10189302.1,8997899.385,0
 01/14  22:00:00,10189302.1,9708984.358,0
 01/14  23:00:00,10189302.1,10479779.57,0
 01/14  24:00:00,10189302.1,10657366.4,0
 01/15  01:00:00,10172196.09,10754837.2,0
 01/15  02:00:00,10172196.09,12053906.84,0
 01/15  03:00:00,10172196.09,13229744.8,0
 01/15  04:00:00,10172196.09,16696229.35,0
 01/15  05:00:00,10172196.09,19580557.43,0
 01/15  06:00:00,10172196.09,21759003.83,0
 01/15  07:00:00,10172196.09,26549143.42,0
 01/15  08:00:00,10189302.1,31444952.39,0
 01/15  09:00:00,10189302.1,33123607.62,0
 01/15  10:00:00,10189302.1,21209458.54,0
 01/15  11:00:00,10189302.1,12507313.58,0
 01/15  12:00:00,10189302.1,8928510.061,0
 01/15  13:00:00,10189302.1,6838214.23,0
 01/15  14:00:00,10189302.1,6021476.699,0
 01/15  15:00:00,10189302.1,5966168.525,0
 01/15  16:00:00,10189302.1,7610157.774,0
 01/15  17:00:00,10189302.1,9318549.442,0
 01/15  18:00:00,10189302.1,9620176.109,0
 01/15  19:00:00,10189302.1,10029900.6,0
 01/15  20:00:00,10189302.1,10701030.51,0
 01/15  21:00:00,10189302.1,11285384.02,0
 01/15  22:00:00,10189302.1,12242284.4,0
 01/15  23:00:00,10189302.1,13226296.58,0
 01/15  24:00:00,10189302.1,15698495.68,0
 01/16  01:00:00,10172196.09,25135329.96,0
 01/16  02:00:00,10172196.09,31034468.6,0
 01/16  03:00:00,10172196.09,37711080.89,0
 01/16  04:00:00,10172196.09,48268181.9,0
 01/16  05:00:00,10172196.09,58220388.64,0
 01/16  06:00:00,10172196.09,930989777.8,0
 01/16  07:00:00,14769099.7,857125130.5,2.44E-04
 01/16  08:00:00,501746864.7,964183870.4,4.33E-02
 01/16  09:00:00,431024616.9,873250044.1,5.85E-02
 01/16  10:00:00,283684468.5,799348269,8.86E-02
 01/16  11:00:00,266043831.7,652991820.5,8.86E-02
 01/16  12:00:00,263577490.8,526065722.6,0.109565663
 01/16  13:00:00,261380092.3,441513971,0.157407058
 01/16  14:00:00,261433620.9,380053596,0.157407058
 01/16  15:00:00,262993998,343228997.4,0.151238988
 01/16  16:00:00,297777971.3,309260161.7,8.79E-02
 01/16  17:00:00,509602367.1,171803658.1,6.04E-02
 01/16  18:00:00,495689784.5,170886882.6,3.01E-02
 01/16  19:00:00,492570440.1,174672896.7,1.50E-02
 01/16  20:00:00,175777015.5,0,0
 01/16  21:00:00,13294952.55,0,0
 01/16  22:00:00,13294952.55,281900.072,0
 01/16  23:00:00,12518539.94,1825385.948,0
 01/16  24:00:00,10965714.72,2863400.934,0
 01/17  01:00:00,10172196.09,3684259.286,0
