0, 0, 0.339113424952, [2.7665e-07, 6.6514e-08, 6.1646e-08, 7.1661e-08, 2.8497e-08, 4.8785e-07, 7.6297e-08, 2.6844e-07, 8.6468e-08, 3.1836e-05, 2.6077e-07, 1.2655e-07, 7.1594e-08, 4.9784e-08, 6.4979e-08, 1.1566e-07, 4.6444e-08, 6.6632e-07, 4.0505e-07, 3.2037e-07, 3.7169e-07, 2.7694e-07, 3.3326e-07, 3.3838e-07, 2.3585e-07, 4.9574e-08, 2.1707e-07, 3.8642e-07, 4.2451e-07, 3.1034e-07, 3.844e-07, 3.8837e-07, 3.2243e-07, 9.306e-08, 4.5105e-07, 3.0455e-07, 2.6688e-07, 6.1531e-07, 1.6339e-07, 2.0101e-07, 1.0038e-07, 3.3128e-07, 1.2116e-07, 2.5087e-07, 9.2086e-08, 1.2778e-05, 3.4141e-07, 6.7396e-08, 2.2908e-07, 1.9217e-07, 1.1054e-07, 2.9314e-07, 1.6602e-07, 3.5927e-07, 2.2617e-07, 2.0843e-07, 1.1877e-07, 1.1444e-07, 2.0989e-07, 9.9849e-08, 8.2364e-08, 1.9714e-07, 2.1497e-07, 1.2087e-06, 2.9901e-07, 1.2981e-06]
0, 1, 0.339419736395, [1.8892e-07, 8.9226e-08, 6.5545e-08, 7.7441e-08, 5.2062e-08, 5.697e-07, 3.9334e-08, 2.5066e-07, 8.0124e-08, 3.2287e-05, 4.1843e-07, 1.1555e-07, 7.7553e-08, 8.3186e-08, 5.3533e-08, 8.6597e-08, 3.932e-08, 4.7157e-07, 4.7606e-07, 3.5479e-07, 2.9043e-07, 2.1984e-07, 4.1238e-07, 2.3993e-07, 2.38e-07, 3.6288e-08, 2.3936e-07, 3.3851e-07, 3.491e-07, 2.2573e-07, 3.5122e-07, 4.0085e-07, 4.8233e-07, 7.272e-08, 4.8467e-07, 2.4001e-07, 3.7665e-07, 6.9302e-07, 1.327e-07, 1.7262e-07, 1.0368e-07, 2.1786e-07, 1.3714e-07, 3.1628e-07, 8.0508e-08, 1.2944e-05, 3.274e-07, 7.2936e-08, 2.3992e-07, 2.4328e-07, 1.1028e-07, 3.0417e-07, 2.1611e-07, 2.6321e-07, 1.9358e-07, 2.3038e-07, 7.2836e-08, 8.3388e-08, 1.6927e-07, 1.411e-07, 1.654e-07, 2.5042e-07, 1.7963e-07, 8.1624e-07, 1.8556e-07, 8.4822e-07]
0, 2, 0.339670257843, [2.7937e-07, 6.6539e-08, 6.8464e-08, 8.1969e-08, 2.9791e-08, 7.0097e-07, 7.0787e-08, 3.8547e-07, 9.754e-08, 3.1231e-05, 3.3781e-07, 1.2588e-07, 6.1485e-08, 7.345e-08, 4.6702e-08, 1.0076e-07, 6.8385e-08, 7.503e-07, 4.3736e-07, 3.3937e-07, 4.217e-07, 2.6098e-07, 3.0791e-07, 3.5739e-07, 2.4673e-07, 3.4215e-08, 2.5225e-07, 2.2536e-07, 2.7624e-07, 4.7131e-07, 3.5069e-07, 4.0183e-07, 3.6986e-07, 7.7931e-08, 4.6034e-07, 2.5326e-07, 2.5444e-07, 7.5301e-07, 1.6218e-07, 1.7419e-07, 8.2333e-08, 3.205e-07, 1.893e-07, 2.8952e-07, 6.6831e-08, 1.2373e-05, 1.9454e-07, 4.9387e-08, 2.3183e-07, 3.4386e-07, 8.2275e-08, 2.8979e-07, 2.4121e-07, 2.8321e-07, 1.4917e-07, 3.4817e-07, 9.0866e-08, 1.0714e-07, 2.0491e-07, 1.0314e-07, 1.3244e-07, 2.9345e-07, 2.2023e-07, 7.9859e-07, 2.6488e-07, 9.8664e-07]
0, 3, 0.342383048121, [3.3304e-07, 6.4643e-08, 5.4112e-08, 7.6532e-08, 3.7397e-08, 3.829e-07, 5.1533e-08, 4.0299e-07, 6.0763e-08, 2.5504e-05, 4.8012e-07, 9.4593e-08, 6.3419e-08, 6.7464e-08, 4.4398e-08, 1.4106e-07, 6.863e-08, 7.7213e-07, 3.0527e-07, 3.8847e-07, 3.6372e-07, 3.6404e-07, 3.3291e-07, 3.8874e-07, 2.8895e-07, 6.2563e-08, 2.1793e-07, 2.479e-07, 2.5095e-07, 3.3566e-07, 2.1246e-07, 5.3395e-07, 4.4017e-07, 4.6783e-08, 3.0103e-07, 3.6855e-07, 3.7495e-07, 9.9269e-07, 2.0073e-07, 2.6006e-07, 1.0167e-07, 1.6706e-07, 1.5351e-07, 3.0238e-07, 9.0061e-08, 1.1678e-05, 3.8484e-07, 4.4139e-08, 1.7672e-07, 3.6615e-07, 1.0375e-07, 2.2378e-07, 1.4108e-07, 2.6366e-07, 1.9944e-07, 2.1491e-07, 6.447e-08, 1.2703e-07, 1.5956e-07, 1.8695e-07, 1.6762e-07, 3.4646e-07, 2.0414e-07, 1.1022e-06, 1.9863e-07, 7.2852e-07]
0, 4, 0.342440792959, [2.4202e-07, 5.551e-08, 8.2519e-08, 9.5324e-08, 4.9484e-08, 3.7134e-07, 4.2869e-08, 1.9344e-07, 8.6926e-08, 2.691e-05, 3.2309e-07, 1.1711e-07, 5.4833e-08, 5.8572e-08, 6.8133e-08, 1.0353e-07, 3.9964e-08, 6.138e-07, 3.7787e-07, 4.1558e-07, 5.0696e-07, 4.1741e-07, 3.8158e-07, 2.9315e-07, 3.7267e-07, 4.9882e-08, 2.9676e-07, 3.807e-07, 4.9459e-07, 2.3787e-07, 3.878e-07, 5.0584e-07, 4.8916e-07, 8.6762e-08, 3.6567e-07, 2.2611e-07, 2.5946e-07, 9.0169e-07, 1.4853e-07, 1.9955e-07, 1.289e-07, 1.6028e-07, 1.8995e-07, 2.6594e-07, 6.2026e-08, 1.1015e-05, 3.2442e-07, 5.8e-08, 2.2524e-07, 2.2738e-07, 8.5994e-08, 2.7561e-07, 1.827e-07, 2.3342e-07, 1.8526e-07, 3.3702e-07, 1.0136e-07, 8.0718e-08, 2.0674e-07, 1.5106e-07, 1.2007e-07, 2.4085e-07, 2.1894e-07, 9.9809e-07, 2.5925e-07, 1.3333e-06]
0, 5, 0.342709363248, [1.972e-07, 5.2683e-08, 7.692e-08, 6.8047e-08, 3.1359e-08, 6.0455e-07, 5.4504e-08, 2.5955e-07, 9.7985e-08, 3.1752e-05, 4.9058e-07, 9.4617e-08, 5.7064e-08, 9.1003e-08, 6.271e-08, 1.5793e-07, 6.9713e-08, 7.3381e-07, 3.4114e-07, 5.0744e-07, 3.0137e-07, 2.8465e-07, 2.774e-07, 2.7241e-07, 3.6504e-07, 5.7811e-08, 2.2214e-07, 3.7494e-07, 3.3619e-07, 3.7083e-07, 2.7731e-07, 2.7517e-07, 5.3286e-07, 9.1745e-08, 3.6029e-07, 3.5158e-07, 2.0484e-07, 9.8867e-07, 1.5702e-07, 1.7268e-07, 8.3508e-08, 1.8558e-07, 1.9843e-07, 2.6839e-07, 1.0674e-07, 9.0882e-06, 2.7542e-07, 4.9937e-08, 3.2148e-07, 1.8041e-07, 1.1392e-07, 1.7415e-07, 2.1908e-07, 3.658e-07, 1.7833e-07, 3.0775e-07, 6.5371e-08, 1.0904e-07, 1.2286e-07, 1.9169e-07, 9.6908e-08, 1.9757e-07, 1.2723e-07, 1.1671e-06, 3.3927e-07, 1.4519e-06]
0, 6, 0.342801240678, [3.2242e-07, 6.0978e-08, 6.8605e-08, 1.4307e-07, 3.4614e-08, 4.7018e-07, 8.1372e-08, 2.9821e-07, 6.0809e-08, 1.8767e-05, 4.7959e-07, 1.1822e-07, 8.0139e-08, 7.6974e-08, 5.7082e-08, 8.2456e-08, 7.1155e-08, 7.911e-07, 5.4726e-07, 5.4779e-07, 4.536e-07, 2.5744e-07, 3.4853e-07, 3.6142e-07, 4.128e-07, 6.8454e-08, 3.2586e-07, 2.0821e-07, 3.9623e-07, 2.3871e-07, 2.5119e-07, 3.6131e-07, 3.9658e-07, 8.7656e-08, 4.768e-07, 3.3426e-07, 4.0001e-07, 6.5467e-07, 1.7957e-07, 2.656e-07, 9.1431e-08, 2.8679e-07, 1.1779e-07, 2.0752e-07, 1.1972e-07, 1.3283e-05, 3.1867e-07, 7.6587e-08, 2.8028e-07, 3.0914e-07, 6.718e-08, 3.1558e-07, 1.6772e-07, 3.0872e-07, 1.5126e-07, 3.4467e-07, 1.1487e-07, 7.9195e-08, 1.5486e-07, 1.713e-07, 1.6764e-07, 2.5039e-07, 1.445e-07, 7.4179e-07, 2.4003e-07, 1.4131e-06]
0, 7, 0.342804997722, [2.1043e-07, 8.3187e-08, 4.2539e-08, 1.3602e-07, 3.8331e-08, 3.6252e-07, 7.2682e-08, 3.2075e-07, 6.9327e-08, 2.4227e-05, 3.5987e-07, 1.2267e-07, 5.7534e-08, 7.6098e-08, 6.7709e-08, 1.6122e-07, 5.2813e-08, 6.865e-07, 2.7169e-07, 6.2535e-07, 3.6497e-07, 2.1876e-07, 2.2015e-07, 3.9888e-07, 3.2218e-07, 7.0497e-08, 3.0217e-07, 2.6538e-07, 3.8366e-07, 2.9251e-07, 3.4971e-07, 4.1917e-07, 3.504e-07, 7.5098e-08, 2.7927e-07, 2.1876e-07, 1.9312e-07, 4.8632e-07, 1.2693e-07, 1.6495e-07, 6.3552e-08, 3.3664e-07, 1.3805e-07, 1.9837e-07, 1.1669e-07, 1.2693e-05, 3.698e-07, 4.279e-08, 1.6464e-07, 2.5983e-07, 7.216e-08, 3.0176e-07, 2.5775e-07, 3.2195e-07, 2.052e-07, 1.8111e-07, 1.3566e-07, 6.9176e-08, 2.0526e-07, 1.5823e-07, 1.2572e-07, 2.5951e-07, 1.9041e-07, 1.2511e-06, 2.136e-07, 7.8803e-07]
0, 8, 0.342949414893, [1.7882e-07, 7.5952e-08, 6.6401e-08, 1.2691e-07, 4.0846e-08, 6.4529e-07, 4.8746e-08, 3.112e-07, 7.9816e-08, 3.2897e-05, 2.359e-07, 1.9864e-07, 8.8227e-08, 1.023e-07, 6.6487e-08, 1.5077e-07, 5.4904e-08, 4.3352e-07, 5.0844e-07, 3.8924e-07, 3.6631e-07, 3.1559e-07, 2.0736e-07, 3.6741e-07, 3.3032e-07, 3.9661e-08, 1.7019e-07, 2.0647e-07, 2.944e-07, 4.2642e-07, 2.6177e-07, 4.5846e-07, 3.1138e-07, 9.8484e-08, 3.741e-07, 3.4749e-07, 2.1346e-07, 6.2644e-07, 1.0901e-07, 1.6087e-07, 7.7933e-08, 2.4039e-07, 2.0019e-07, 2.0098e-07, 1.0777e-07, 9.4178e-06, 2.3486e-07, 7.6207e-08, 2.6536e-07, 3.5436e-07, 8.185e-08, 3.1216e-07, 2.6099e-07, 3.6836e-07, 1.1796e-07, 2.1923e-07, 1.0914e-07, 6.5513e-08, 2.1673e-07, 2.0177e-07, 1.287e-07, 1.8417e-07, 1.7026e-07, 9.6444e-07, 2.5003e-07, 8.4318e-07]
0, 9, 0.344880918341, [1.6384e-07, 7.7141e-08, 4.8977e-08, 1.1055e-07, 5.2702e-08, 3.9732e-07, 4.5286e-08, 3.6877e-07, 7.2026e-08, 2.8474e-05, 2.4318e-07, 1.4574e-07, 8.5983e-08, 8.3425e-08, 3.6644e-08, 1.2731e-07, 4.6256e-08, 4.0732e-07, 3.7704e-07, 4.4224e-07, 4.9801e-07, 2.4543e-07, 3.8161e-07, 4.126e-07, 3.0586e-07, 7.0074e-08, 2.5514e-07, 2.6938e-07, 2.3747e-07, 3.8012e-07, 2.2166e-07, 2.8505e-07, 5.0786e-07, 9.1776e-08, 4.416e-07, 2.8411e-07, 2.8932e-07, 8.4006e-07, 1.461e-07, 2.324e-07, 9.6366e-08, 2.0348e-07, 1.9531e-07, 2.3889e-07, 1.1221e-07, 8.8621e-06, 3.7786e-07, 4.4705e-08, 2.7805e-07, 3.2567e-07, 1.1466e-07, 1.6148e-07, 2.319e-07, 4.0241e-07, 1.2432e-07, 3.6783e-07, 6.9073e-08, 6.4523e-08, 2.3799e-07, 1.3933e-07, 1.1798e-07, 2.6394e-07, 2.1744e-07, 7.2043e-07, 2.9782e-07, 7.4665e-07]
