0, 16, 162.876975043, 155.926429278, 160.296453492, 159.467617884, 2.08386988036
1, 16, 160.22967546, 155.711404938, 156.763385307, 157.083653883, 1.17887153181
2, 16, 156.71704683, 155.646221701, 156.165240147, 156.166464836, 0.309752760438
3, 16, 156.109608349, 155.646221701, 155.845660417, 155.881322665, 0.129165646784
4, 16, 156.087286753, 155.640804274, 155.818937676, 155.856113926, 0.136902108629
5, 16, 156.324263044, 155.527769058, 155.786820535, 155.8062146, 0.201690889546
6, 16, 155.791001986, 155.525920171, 155.662755505, 155.664972001, 0.0727884860478
7, 16, 156.18983759, 155.440667821, 155.608523172, 155.624136174, 0.164761976288
8, 16, 155.979541563, 155.38467247, 155.513378762, 155.546677755, 0.130847863491
9, 16, 155.859912164, 155.359602914, 155.486128581, 155.500782533, 0.11830135167
10, 16, 155.76352336, 155.359602914, 155.460535575, 155.487628932, 0.110475652231
11, 16, 155.67118567, 155.296162113, 155.388810308, 155.414068314, 0.0838888911202
12, 16, 155.894942529, 155.296162113, 155.380974445, 155.472071982, 0.169520492409
13, 16, 156.018847611, 155.296162113, 155.375738241, 155.458584894, 0.183586032411
14, 16, 155.599285357, 155.253668851, 155.363941824, 155.373932946, 0.0836462122057
15, 16, 155.592494503, 155.192078714, 155.297296167, 155.318014029, 0.0847474017454
16, 16, 155.468452914, 155.192078714, 155.282470021, 155.289247297, 0.0617273553246
17, 16, 155.6940453, 155.158128265, 155.260738223, 155.315458684, 0.146904022756
18, 16, 155.623093119, 155.120392485, 155.22210022, 155.262228186, 0.136909621875
19, 16, 155.472317635, 155.120392485, 155.189630312, 155.201852627, 0.0770700850148
20, 16, 155.556797217, 155.087538588, 155.169369297, 155.225544221, 0.142421776358
21, 16, 155.546287511, 155.064971923, 155.142907059, 155.202268437, 0.144062179681
22, 16, 155.450329443, 155.017425955, 155.14178663, 155.186808591, 0.120924718791
23, 16, 155.385646476, 154.992654534, 155.117390188, 155.140734568, 0.116273199459
24, 16, 155.630918762, 154.992654534, 155.078921086, 155.126878507, 0.145346114794
25, 16, 155.440826533, 154.992654534, 155.058125498, 155.082675275, 0.107635880416
26, 16, 155.670377462, 154.987068947, 155.031212916, 155.122341107, 0.209228745948
27, 16, 155.312702738, 154.987068947, 155.011441746, 155.061643734, 0.104069144591
28, 16, 155.566331745, 154.987068947, 155.006955072, 155.094133353, 0.156106913336
29, 16, 155.13611242, 154.975325316, 155.000113068, 155.03574938, 0.0565703129176
30, 16, 155.565234032, 154.949722402, 154.996414874, 155.10695921, 0.168011877388
31, 16, 155.308863599, 154.910744077, 154.994868607, 155.0254458, 0.0878337564959
32, 16, 155.494262349, 154.910744077, 154.992828116, 155.056307759, 0.150451698189
33, 16, 155.182826623, 154.908303187, 154.981911063, 155.015029388, 0.0894945701956
34, 16, 155.334373112, 154.878047465, 154.95524384, 154.974133413, 0.101580799698
35, 16, 155.435135711, 154.85870263, 154.92383535, 155.016092843, 0.167675457734
36, 16, 155.193001237, 154.85870263, 154.909523632, 154.932289298, 0.0788626958561
37, 16, 155.178671907, 154.854627598, 154.899627836, 154.92831258, 0.0869298162069
38, 16, 155.195163507, 154.836900286, 154.89089568, 154.927679872, 0.0964429804218
39, 16, 155.390370173, 154.836900286, 154.877562995, 154.947225021, 0.151689330058
40, 16, 155.007625039, 154.818405167, 154.863642261, 154.887009437, 0.0608573516582
41, 16, 155.322543171, 154.784116672, 154.835775837, 154.872513785, 0.122812266403
42, 16, 155.203539753, 154.723843369, 154.833898945, 154.895016708, 0.134474124005
43, 16, 155.514400207, 154.723843369, 154.835332988, 154.9173197, 0.187650409453
44, 16, 155.23759215, 154.685326463, 154.820447305, 154.84711324, 0.128138200661
45, 16, 154.944156013, 154.685326463, 154.787063355, 154.792924285, 0.0656073642465
46, 16, 155.377847053, 154.646796947, 154.772036524, 154.864577758, 0.194425569431
47, 16, 154.987982666, 154.646796947, 154.748579152, 154.768062128, 0.0977289258262
48, 16, 155.280745073, 154.628691831, 154.745946694, 154.792908497, 0.159575902731
49, 16, 155.139519107, 154.628691831, 154.721923699, 154.79558405, 0.165147886048
50, 16, 155.024823632, 154.628691831, 154.704477399, 154.76000435, 0.13028556273
51, 16, 155.023377993, 154.628691831, 154.691023822, 154.7841359, 0.150591615017
52, 16, 155.038964662, 154.59982844, 154.680824702, 154.739733283, 0.136302219726
53, 16, 155.276867001, 154.581150466, 154.658107913, 154.745078998, 0.194589991846
54, 16, 154.998210531, 154.499858667, 154.638656522, 154.70202942, 0.15097683756
55, 16, 154.894954596, 154.499858667, 154.620845378, 154.613999573, 0.0898906938158
56, 16, 154.883132309, 154.499858667, 154.586440284, 154.616220731, 0.115352430506
57, 16, 155.02064259, 154.456217951, 154.570814451, 154.632459791, 0.158840929421
58, 16, 154.845105435, 154.456217951, 154.53876332, 154.592263504, 0.114547984221
59, 16, 154.934793839, 154.456217951, 154.533053892, 154.621985472, 0.15854012554
60, 16, 154.833554745, 154.445424606, 154.525285618, 154.580290201, 0.118148751487
61, 16, 154.928246974, 154.445424606, 154.523412277, 154.595913539, 0.139701913511
62, 16, 154.613695499, 154.376858457, 154.508132385, 154.509286919, 0.0603831192503
63, 16, 154.719811576, 154.376858457, 154.501050061, 154.51706522, 0.0854165961042
64, 16, 154.654824893, 154.374940029, 154.458068925, 154.47752351, 0.0795198050615
65, 16, 154.805219099, 154.374940029, 154.450821278, 154.502332144, 0.13219551013
66, 16, 154.820682143, 154.374940029, 154.436030308, 154.507356067, 0.148236519031
