#,Job_ID,Reserved,Electricity
263,Job257,,284950.61
264,Job258,,284950.61
265,Job264,,284950.61
266,Job262,,284950.61
267,Job263,,284950.61
268,Job267,,285089.60
269,Job266,,284809.09
270,Job268,,284950.61
271,Job265,,284950.61
272,Job273,,284950.61
273,Job274,,284950.61
274,Job275,,284950.61
275,Job276,,284950.61
276,Job277,,284950.61
277,Job279,,284950.61
278,Job278,,284950.61
279,Job280,,284950.61
280,Job283,,284950.61
281,Job281,,284950.61
282,Job282,,284950.61
283,Job284,,284950.61
284,Job291,,284953.87
285,Job293,,284950.61
286,Job292,,284950.61
287,Job294,,284950.61
288,Job304,,284950.61
289,Job305,,284950.61
290,Job307,,284950.61
291,Job308,,284950.61
292,Job310,,284950.61
293,Job309,,284950.61
294,Job311,,284950.61
295,Job312,,284950.61
296,Job285,,284950.61
297,Job287,,284950.61
298,Job290,,284947.66
299,Job286,,284950.61
300,Job288,,284950.61
301,Job289,,284950.61
302,Job297,,284950.61
303,Job295,,284950.61
304,Job298,,284950.61
305,Job296,,284950.61
306,Job299,,284950.61
307,Job300,,284950.61
308,Job301,,284950.61
309,Job302,,284950.61
310,Job303,,284950.61
311,Job323,,285025.37
312,Job306,,284950.61
313,Job326,,284950.61
314,Job327,,284950.61
315,Job328,,284950.61
316,Job329,,284950.61
317,Job330,,284950.61
318,Job313,,284950.61
319,Job314,,284808.59
320,Job321,,284950.61
321,Job317,,284950.61
322,Job318,,284950.61
323,Job315,,285170.99
324,Job322,,284829.94
325,Job319,,284950.61
326,Job316,,284950.61
327,Job320,,284950.61
328,Job331,,284950.61
329,Job332,,284950.61
330,Job334,,284947.36
331,Job333,,284950.61
332,Job335,,284955.65
333,Job350,,284950.61
334,Job351,,284950.61
335,Job352,,284950.61
336,Job353,,284950.61
337,Job354,,284817.06
338,Job324,,284950.61
339,Job325,,284950.61
340,Job372,,284950.61
341,Job336,,284950.61
342,Job338,,284950.61
343,Job337,,284950.61
344,Job339,,284950.61
345,Job341,,284950.61
346,Job340,,284950.61
347,Job342,,284947.85
348,Job343,,284952.32
349,Job344,,284950.61
350,Job380,,284911.64
351,Job348,,284950.61
352,Job345,,284950.61
353,Job347,,284950.61
354,Job349,,284950.61
355,Job346,,284950.61
356,Job355,,285157.85
357,Job356,,284950.61
358,Job357,,284950.61
359,Job358,,284950.61
360,Job359,,284950.61
361,Job361,,284950.61
362,Job364,,284950.61
363,Job367,,285007.61
364,Job360,,284950.61
365,Job363,,285007.61
366,Job362,,284858.60
367,Job365,,284950.61
368,Job366,,284858.60
369,Job368,,284950.61
370,Job369,,284950.61
371,Job370,,284950.61
372,Job371,,284950.61
373,Job381,,285011.08
374,Job373,,284950.61
375,Job374,,284950.61
376,Job375,,284950.61
377,Job382,,284950.61
378,Job377,,284950.61
379,Job378,,284950.61
380,Job376,,284950.61
381,Job379,,284950.61
382,Job383,,284950.61
383,Job384,,284950.61
384,Job385,,284950.61
385,Job386,,284950.61
386,Job388,,284923.76
387,Job387,,284950.61
388,Job390,,284950.61
389,Job389,,284967.24
390,Job392,,284923.76
391,Job391,,284950.61
392,Job393,,284967.24
393,Job394,,284950.61
394,Job395,,284950.61
395,Job396,,284950.61
396,Job397,,284950.61
397,Job398,,284950.61
398,Job399,,284950.61
399,Job400,,284950.61
400,Job401,,284950.61
401,Job403,,284950.61
402,Job407,,285002.38
403,Job402,,284950.61
404,Job404,,284950.61
405,Job405,,284950.61
406,Job406,,284917.25
407,Job408,,284950.61
408,Job409,,284950.61
409,Job410,,284950.61
410,Job411,,284950.61
411,Job412,,284950.61
412,Job413,,284950.61
413,Job414,,284927.63
414,Job416,,284950.61
415,Job415,,284964.85
416,Job420,,284950.61
417,Job418,,284927.63
418,Job417,,284950.61
419,Job419,,284964.85
420,Job421,,284950.61
421,Job422,,284950.61
422,Job431,,284950.61
423,Job430,,284950.61
424,Job432,,284893.65
425,Job433,,285038.99
426,Job434,,284950.61
427,Job424,,284950.61
428,Job425,,284950.61
429,Job423,,284950.61
430,Job426,,284950.61
431,Job427,,284950.61
432,Job428,,284950.61
433,Job429,,284950.61
434,Job435,,284950.61
435,Job436,,284950.61
436,Job460,,284950.61
437,Job461,,284950.61
438,Job462,,284950.61
439,Job463,,284950.61
440,Job464,,284950.61
441,Job465,,284950.61
442,Job466,,284934.54
443,Job475,,284950.61
444,Job437,,284950.61
445,Job438,,284950.61
446,Job444,,284911.37
447,Job439,,284950.61
448,Job451,,284950.61
449,Job440,,284911.37
450,Job447,,284950.61
451,Job445,,284974.92
452,Job450,,284950.61
453,Job449,,284950.61
454,Job446,,284950.61
455,Job441,,284974.92
456,Job443,,284950.61
457,Job442,,284950.61
458,Job452,,284950.61
459,Job448,,284950.61
460,Job476,,284950.61
461,Job453,,284950.61
462,Job455,,284950.61
463,Job477,,284950.61
464,Job458,,284927.29
465,Job478,,284950.61
466,Job481,,284950.61
467,Job480,,284950.61
468,Job459,,284986.80
469,Job456,,284950.61
470,Job454,,284950.61
471,Job479,,284950.61
472,Job482,,284931.52
473,Job457,,284950.61
474,Job469,,284950.61
475,Job468,,284950.61
476,Job467,,284960.57
477,Job470,,284934.54
478,Job471,,284960.57
479,Job472,,284950.61
480,Job483,,284980.24
481,Job473,,284950.61
482,Job484,,284950.61
483,Job485,,284950.61
484,Job486,,284950.61
485,Job489,,284950.61
486,Job474,,284950.61
487,Job521,,284950.61
488,Job522,,284950.61
489,Job524,,284950.61
490,Job523,,284950.61
491,Job525,,284950.61
492,Job526,,284942.21
493,Job490,,284950.61
494,Job491,,284950.61
495,Job488,,284950.61
496,Job494,,284950.61
497,Job496,,284950.61
498,Job487,,284950.61
499,Job495,,284950.61
500,Job499,,285436.96
501,Job492,,284950.61
502,Job493,,284950.61
503,Job497,,284950.61
504,Job527,,284955.81
505,Job498,,284637.19
506,Job500,,284950.61
507,Job511,,284950.61
508,Job501,,284950.61
509,Job509,,284950.61
510,Job508,,284950.61
511,Job513,,284950.61
512,Job506,,284638.77
513,Job502,,284950.61
514,Job504,,284950.61
515,Job505,,284950.61
516,Job503,,284950.61
517,Job510,,284950.61
518,Job512,,284950.61
519,Job528,,284950.61
520,Job507,,285143.79
521,Job530,,284950.61
522,Job529,,284950.61
523,Job531,,284950.61
524,Job514,,284950.61
525,Job532,,284950.61
526,Job515,,284950.61
527,Job519,,284965.95
528,Job516,,284950.61
529,Job517,,284950.61
530,Job518,,284940.73
531,Job520,,284950.61
532,Job533,,284950.61
533,Job567,,284950.61
534,Job569,,284950.61
535,Job568,,284950.61
536,Job570,,284950.61
537,Job573,,284964.38
538,Job575,,284950.61
539,Job574,,284950.61
540,Job576,,284928.39
541,Job535,,284950.61
542,Job534,,284950.61
543,Job536,,284950.61
544,Job537,,284950.61
545,Job541,,284950.61
546,Job539,,285394.56
547,Job538,,284664.51
548,Job542,,284950.61
549,Job540,,284950.61
550,Job544,,284950.61
551,Job543,,284950.61
552,Job545,,284950.61
553,Job546,,284753.51
554,Job547,,285072.71
555,Job548,,284950.61
556,Job552,,284950.61
557,Job550,,284753.51
558,Job549,,284950.61
559,Job555,,284950.61
560,Job554,,284950.61
561,Job551,,285072.71
562,Job553,,284950.61
563,Job557,,284950.61
564,Job558,,284950.61
565,Job556,,284950.61
566,Job563,,284950.61
567,Job559,,284950.61
568,Job561,,284950.61
569,Job562,,284950.61
570,Job560,,284950.61
571,Job566,,284950.61
572,Job564,,284918.35
573,Job565,,285000.67
574,Job571,,284950.61
575,Job572,,284928.39
576,Job577,,284964.38
577,Job578,,284950.61
578,Job579,,284950.61
579,Job580,,284950.61
580,Job581,,284950.61
581,Job582,,284950.61
582,Job583,,284950.61
583,Job584,,284950.61
584,Job585,,284950.61
585,Job587,,284950.61
586,Job586,,284950.61
587,Job588,,284950.61
588,Job589,,284950.61
589,Job592,,284950.61
590,Job591,,285004.80
591,Job590,,284915.69
592,Job593,,284950.61
593,Job594,,284950.61
594,Job595,,284950.61
595,Job596,,284950.61
596,Job597,,284950.61
597,Job598,,284840.63
598,Job599,,285018.74
599,Job600,,284950.61
