#,Job_ID,Reserved,Water
103,Job2507,,246.59
104,Job2503,,246.59
105,Job2509,,246.59
106,Job2504,,246.59
107,Job2508,,246.59
108,Job2505,,246.59
109,Job2510,,246.59
110,Job2506,,246.59
111,Job2512,,246.59
112,Job2511,,246.59
113,Job2516,,246.59
114,Job2513,,246.59
115,Job2525,,246.59
116,Job2523,,246.59
117,Job2514,,246.59
118,Job2518,,246.59
119,Job2521,,246.59
120,Job2515,,246.59
121,Job2524,,246.59
122,Job2517,,246.59
123,Job2522,,246.59
124,Job2528,,246.59
125,Job2527,,246.59
126,Job2520,,246.59
127,Job2526,,246.59
128,Job2519,,246.59
129,Job2529,,246.59
130,Job2530,,246.59
131,Job2538,,246.59
132,Job2537,,246.59
133,Job2540,,246.59
134,Job2543,,246.59
135,Job2539,,246.59
136,Job2542,,246.59
137,Job2541,,246.59
138,Job2572,,246.59
139,Job2573,,246.59
140,Job2532,,246.59
141,Job2581,,246.59
142,Job2533,,246.59
143,Job2534,,246.59
144,Job2535,,246.59
145,Job2536,,246.59
146,Job2545,,246.59
147,Job2582,,246.59
148,Job2544,,246.59
149,Job2549,,247.61
150,Job2546,,246.59
151,Job2564,,246.59
152,Job2548,,245.89
153,Job2551,,246.59
154,Job2547,,246.59
155,Job2558,,246.59
156,Job2550,,246.59
157,Job2562,,246.59
158,Job2557,,246.59
159,Job2566,,246.59
160,Job2559,,246.59
161,Job2569,,246.59
162,Job2554,,246.59
163,Job2555,,246.59
164,Job2560,,246.59
165,Job2552,,246.59
166,Job2553,,246.59
167,Job2561,,246.59
168,Job2567,,246.59
169,Job2563,,246.59
170,Job2568,,246.59
171,Job2556,,246.59
172,Job2565,,246.59
173,Job2570,,246.59
174,Job2571,,246.59
175,Job2575,,246.97
176,Job2574,,246.33
177,Job2578,,246.59
178,Job2579,,246.59
179,Job2577,,246.59
180,Job2576,,246.59
181,Job2580,,246.59
182,Job2587,,246.59
183,Job2589,,246.59
184,Job2588,,246.59
185,Job2624,,246.59
186,Job2583,,246.59
187,Job2625,,246.59
188,Job2626,,246.59
189,Job2584,,246.59
190,Job2585,,246.59
191,Job2586,,246.59
192,Job2627,,246.59
193,Job2628,,246.59
194,Job2592,,246.59
195,Job2590,,246.59
196,Job2593,,246.59
197,Job2598,,246.59
198,Job2594,,246.59
199,Job2597,,246.59
200,Job2595,,246.59
201,Job2591,,246.59
202,Job2596,,246.59
203,Job2604,,246.59
204,Job2599,,246.59
205,Job2606,,246.59
206,Job2610,,246.59
207,Job2603,,246.59
208,Job2615,,248.85
209,Job2602,,246.59
210,Job2609,,246.59
211,Job2605,,246.59
212,Job2601,,246.59
213,Job2612,,246.59
214,Job2607,,246.59
215,Job2616,,246.59
216,Job2613,,246.59
217,Job2608,,246.59
218,Job2611,,246.59
219,Job2600,,246.59
220,Job2614,,245.04
221,Job2631,,246.59
222,Job2632,,246.59
223,Job2633,,246.59
224,Job2617,,246.59
225,Job2619,,246.59
226,Job2621,,246.59
227,Job2622,,246.59
228,Job2618,,246.59
229,Job2620,,246.59
230,Job2623,,246.59
231,Job2637,,247.51
232,Job2630,,246.59
233,Job2629,,246.59
234,Job2634,,246.59
235,Job2635,,246.59
236,Job2639,,246.59
237,Job2636,,245.96
238,Job2638,,246.59
239,Job2640,,246.59
240,Job2641,,246.59
241,Job2642,,246.59
242,Job2643,,246.59
243,Job2644,,246.59
244,Job2646,,246.59
245,Job2645,,246.59
246,Job2648,,246.59
247,Job2652,,246.59
248,Job2650,,246.59
249,Job2651,,246.59
250,Job2649,,246.59
251,Job2647,,246.59
252,Job2653,,246.59
253,Job2655,,246.59
254,Job2659,,246.59
255,Job2658,,246.59
256,Job2654,,246.59
257,Job2660,,246.59
258,Job2657,,246.59
259,Job2656,,246.59
260,Job2661,,246.59
261,Job2662,,246.59
262,Job2663,,246.59
263,Job2664,,246.59
264,Job2665,,246.59
265,Job2666,,246.59
266,Job2667,,246.59
267,Job2669,,246.59
268,Job2671,,246.59
269,Job2670,,246.59
270,Job2668,,246.59
271,Job2672,,246.59
272,Job2673,,246.59
273,Job2674,,246.59
274,Job2675,,246.59
275,Job2685,,246.59
276,Job2676,,246.59
277,Job2677,,246.59
278,Job2678,,246.59
279,Job2680,,246.59
280,Job2679,,246.59
281,Job2682,,246.59
282,Job2681,,246.59
283,Job2683,,246.59
284,Job2684,,246.59
285,Job2686,,246.59
286,Job2687,,246.59
287,Job2688,,246.59
288,Job2689,,246.59
289,Job2690,,246.59
290,Job2691,,246.59
291,Job2692,,246.59
292,Job2693,,246.59
293,Job2694,,246.59
294,Job2695,,246.59
295,Job2696,,246.59
296,Job2697,,246.59
297,Job2716,,246.59
298,Job2698,,246.59
299,Job2699,,246.59
300,Job2702,,246.59
301,Job2700,,246.59
302,Job2703,,246.59
303,Job2701,,246.59
304,Job2704,,246.59
305,Job2705,,246.59
306,Job2706,,246.59
307,Job2707,,246.59
308,Job2709,,246.59
309,Job2708,,246.59
310,Job2711,,246.59
311,Job2710,,246.59
312,Job2712,,246.59
313,Job2713,,246.59
314,Job2714,,246.59
315,Job2715,,246.59
316,Job2735,,246.59
317,Job2736,,246.59
318,Job2717,,246.59
319,Job2718,,246.59
320,Job2719,,246.59
321,Job2720,,246.59
322,Job2722,,246.59
323,Job2721,,246.59
324,Job2723,,246.59
325,Job2724,,246.59
326,Job2725,,246.59
327,Job2726,,246.59
328,Job2727,,246.59
329,Job2728,,246.59
330,Job2730,,246.59
331,Job2732,,246.59
332,Job2731,,246.59
333,Job2729,,246.59
334,Job2733,,246.59
335,Job2734,,246.59
336,Job2737,,246.59
337,Job2748,,246.59
338,Job2738,,246.59
339,Job2739,,246.59
340,Job2740,,246.59
341,Job2741,,246.59
342,Job2742,,246.59
343,Job2744,,246.59
344,Job2743,,246.59
345,Job2745,,246.59
346,Job2746,,246.59
347,Job2747,,246.59
348,Job2749,,246.59
349,Job2750,,246.59
350,Job2751,,246.59
351,Job2752,,246.59
352,Job2754,,246.59
353,Job2753,,246.59
354,Job2756,,246.59
355,Job2755,,246.59
356,Job2757,,246.59
357,Job2758,,246.59
358,Job2759,,246.59
359,Job2772,,246.59
360,Job2761,,246.59
361,Job2760,,246.59
362,Job2770,,246.59
363,Job2771,,246.59
364,Job2762,,246.59
365,Job2773,,246.59
366,Job2763,,246.59
367,Job2764,,246.59
368,Job2774,,246.59
369,Job2775,,246.59
370,Job2765,,246.59
371,Job2766,,246.59
372,Job2776,,246.59
373,Job2767,,246.59
374,Job2768,,246.59
375,Job2769,,246.59
376,Job2777,,246.59
377,Job2778,,246.59
378,Job2779,,246.59
379,Job2780,,246.59
380,Job2781,,246.59
381,Job2782,,246.59
382,Job2783,,246.59
383,Job2784,,246.59
384,Job2785,,246.59
385,Job2786,,246.59
386,Job2787,,246.59
387,Job2789,,246.59
388,Job2788,,246.59
389,Job2792,,246.59
390,Job2790,,246.59
391,Job2791,,246.59
392,Job2794,,246.59
393,Job2793,,246.59
394,Job2795,,246.59
395,Job2796,,246.59
396,Job2812,,246.59
397,Job2813,,246.59
398,Job2814,,246.59
399,Job2815,,246.59
400,Job2816,,246.59
401,Job2797,,246.59
402,Job2798,,246.59
403,Job2799,,246.59
404,Job2800,,246.59
405,Job2801,,246.59
406,Job2803,,246.59
407,Job2802,,246.59
408,Job2804,,246.59
409,Job2805,,246.59
410,Job2806,,246.59
411,Job2808,,246.59
412,Job2809,,246.59
413,Job2807,,246.59
414,Job2811,,246.59
415,Job2810,,246.59
416,Job2817,,246.59
417,Job2818,,246.59
418,Job2819,,246.59
419,Job2820,,246.59
420,Job2821,,246.59
421,Job2822,,246.59
422,Job2823,,246.59
423,Job2824,,246.59
424,Job2825,,246.59
425,Job2826,,246.59
426,Job2827,,246.59
427,Job2828,,246.59
428,Job2829,,246.59
429,Job2830,,246.59
430,Job2831,,246.59
431,Job2832,,246.59
432,Job2836,,244.84
433,Job2834,,246.59
434,Job2835,,246.59
435,Job2833,,246.59
436,Job2837,,249.13
437,Job2838,,246.59
438,Job2842,,246.59
439,Job2839,,246.59
440,Job2840,,246.59
441,Job2841,,246.59
442,Job2843,,246.59
443,Job2844,,246.59
444,Job2845,,246.59
445,Job2846,,246.59
446,Job2847,,246.59
447,Job2848,,246.59
448,Job2849,,246.59
449,Job2850,,246.59
450,Job2851,,246.59
451,Job2852,,246.59
452,Job2853,,246.59
453,Job2855,,246.59
454,Job2854,,246.59
455,Job2856,,246.59
456,Job2857,,246.59
457,Job2858,,246.59
458,Job2859,,246.59
459,Job2860,,246.59
460,Job2861,,246.59
461,Job2862,,246.57
462,Job2863,,246.62
463,Job2864,,246.59
464,Job2870,,246.59
465,Job2865,,246.59
466,Job2871,,246.59
467,Job2872,,246.59
468,Job2875,,246.59
469,Job2866,,246.59
470,Job2876,,246.59
471,Job2873,,246.59
472,Job2874,,246.59
473,Job2867,,246.59
474,Job2869,,246.59
475,Job2868,,246.59
476,Job2877,,246.59
477,Job2878,,246.59
478,Job2880,,246.59
479,Job2879,,246.59
480,Job2881,,246.59
481,Job2882,,246.59
482,Job2883,,246.59
483,Job2884,,246.59
484,Job2885,,246.59
485,Job2886,,246.59
486,Job2887,,246.59
487,Job2888,,246.57
488,Job2893,,246.59
489,Job2889,,246.62
490,Job2891,,246.59
491,Job2890,,246.59
492,Job2892,,246.59
493,Job2895,,246.59
494,Job2894,,246.59
495,Job2896,,246.59
496,Job2897,,246.59
497,Job2898,,246.59
498,Job2899,,246.59
499,Job2901,,246.59
500,Job2900,,246.59
501,Job2903,,246.59
502,Job2902,,246.59
503,Job2904,,246.59
504,Job2905,,246.59
505,Job2906,,246.59
506,Job2907,,246.59
507,Job2911,,246.59
508,Job2908,,246.59
509,Job2910,,246.59
510,Job2909,,246.59
511,Job2912,,246.59
512,Job2913,,246.59
513,Job2914,,246.59
514,Job2915,,246.59
515,Job2916,,246.59
516,Job2924,,246.59
517,Job2917,,246.59
518,Job2918,,246.59
519,Job2919,,246.59
520,Job2920,,246.59
521,Job2921,,246.59
522,Job2922,,246.59
523,Job2923,,246.59
524,Job2925,,246.59
525,Job2926,,246.59
526,Job2927,,246.59
527,Job2928,,246.59
528,Job2929,,246.59
529,Job2931,,246.59
530,Job2930,,246.59
531,Job2932,,246.59
532,Job2933,,246.59
533,Job2935,,246.59
534,Job2934,,246.59
535,Job2936,,246.59
536,Job2937,,246.59
537,Job2939,,246.59
538,Job2938,,246.59
539,Job2940,,246.59
540,Job2942,,246.59
541,Job2941,,246.59
542,Job2943,,246.59
543,Job2944,,246.59
544,Job2945,,246.59
545,Job2946,,246.59
546,Job2947,,246.59
547,Job2948,,246.59
548,Job2950,,246.59
549,Job2949,,246.59
550,Job2952,,246.59
551,Job2953,,246.59
552,Job2954,,246.59
553,Job2955,,246.59
554,Job2951,,246.59
555,Job2956,,246.59
556,Job2957,,246.59
557,Job2958,,246.59
558,Job2959,,246.59
559,Job2960,,246.59
560,Job2961,,246.59
561,Job2962,,246.59
562,Job2964,,246.59
563,Job2963,,246.59
564,Job2976,,246.59
565,Job2965,,246.59
566,Job2966,,246.59
567,Job2967,,246.59
568,Job2968,,246.59
569,Job2971,,246.59
570,Job2969,,246.59
571,Job2970,,246.59
572,Job2972,,246.59
573,Job2973,,246.59
574,Job2974,,246.59
575,Job2975,,246.59
576,Job2977,,246.59
577,Job2979,,246.59
578,Job2978,,246.59
579,Job2981,,246.59
580,Job2980,,246.59
581,Job2983,,246.59
582,Job2984,,246.59
583,Job2982,,246.59
584,Job2985,,246.59
585,Job2986,,246.59
586,Job2997,,246.59
587,Job2987,,246.59
588,Job2999,,246.59
589,Job2998,,246.59
590,Job3000,,246.59
591,Job3001,,246.59
592,Job2988,,246.59
593,Job2989,,246.59
594,Job2991,,246.59
595,Job2990,,246.59
596,Job2992,,246.59
597,Job2994,,246.59
598,Job2996,,246.59
599,Job2993,,246.59
600,Job2995,,246.59
601,Job3002,,246.59
602,Job3004,,246.59
603,Job3003,,246.59
604,Job3005,,246.59
605,Job3006,,246.59
606,Job3007,,246.59
607,Job3008,,246.59
608,Job3009,,246.59
609,Job3010,,246.59
610,Job3011,,246.59
611,Job3012,,246.59
612,Job3013,,246.59
613,Job3014,,246.59
614,Job3015,,246.59
615,Job3016,,246.59
616,Job3017,,246.59
617,Job3018,,246.59
618,Job3019,,246.59
619,Job3020,,246.59
620,Job3021,,246.59
621,Job3026,,246.59
622,Job3027,,246.59
623,Job3022,,246.59
624,Job3023,,246.59
625,Job3024,,246.59
626,Job3025,,246.59
627,Job3028,,246.59
628,Job3032,,246.59
629,Job3033,,246.59
630,Job3029,,246.59
631,Job3030,,246.59
632,Job3031,,246.59
633,Job3044,,246.59
634,Job3045,,246.59
635,Job3043,,246.59
636,Job3034,,246.59
637,Job3046,,246.59
638,Job3035,,246.59
639,Job3036,,246.59
640,Job3040,,246.59
641,Job3039,,246.59
642,Job3041,,246.59
643,Job3037,,246.59
644,Job3038,,246.59
645,Job3042,,246.59
646,Job3047,,246.59
647,Job3048,,246.59
648,Job3049,,246.59
649,Job3050,,246.59
650,Job3059,,246.59
651,Job3051,,246.59
652,Job3060,,246.59
653,Job3052,,246.59
654,Job3061,,246.59
655,Job3063,,246.59
656,Job3053,,246.59
657,Job3062,,246.59
658,Job3064,,246.59
659,Job3054,,246.59
660,Job3066,,246.59
661,Job3056,,246.59
662,Job3065,,246.59
663,Job3055,,246.59
664,Job3058,,246.59
665,Job3057,,246.59
666,Job3067,,246.59
667,Job3068,,246.59
668,Job3069,,246.59
669,Job3071,,246.59
670,Job3070,,246.59
671,Job3072,,246.59
672,Job3073,,246.59
673,Job3074,,246.59
674,Job3075,,246.59
675,Job3077,,246.59
676,Job3078,,246.59
677,Job3076,,246.59
678,Job3079,,246.59
679,Job3080,,246.59
680,Job3081,,246.59
681,Job3082,,246.59
682,Job3083,,246.59
683,Job3084,,246.59
684,Job3085,,246.59
685,Job3086,,246.59
686,Job3087,,246.59
687,Job3088,,246.59
688,Job3089,,246.59
689,Job3090,,246.59
690,Job3091,,246.59
691,Job3092,,246.59
692,Job3093,,246.59
693,Job3096,,246.59
694,Job3095,,246.59
695,Job3098,,246.59
696,Job3094,,246.59
697,Job3097,,246.59
698,Job3100,,246.59
699,Job3102,,246.59
700,Job3099,,246.59
701,Job3105,,246.59
702,Job3101,,246.59
703,Job3104,,246.59
704,Job3103,,246.59
705,Job3106,,246.59
706,Job3107,,246.59
707,Job3108,,246.59
708,Job3109,,246.59
709,Job3111,,246.59
710,Job3110,,246.59
711,Job3112,,246.59
712,Job3123,,246.59
713,Job3121,,246.59
714,Job3125,,246.59
715,Job3122,,246.59
716,Job3126,,246.59
717,Job3124,,246.59
718,Job3114,,246.59
719,Job3113,,246.59
720,Job3118,,246.59
721,Job3116,,246.59
722,Job3117,,246.59
723,Job3119,,246.59
724,Job3120,,246.59
725,Job3115,,246.59
726,Job3127,,246.59
727,Job3128,,246.59
728,Job3129,,246.59
729,Job3130,,246.59
730,Job3131,,246.59
731,Job3132,,246.59
732,Job3139,,246.59
733,Job3140,,246.59
734,Job3133,,246.59
735,Job3134,,246.59
736,Job3137,,246.59
737,Job3135,,246.59
738,Job3136,,246.59
739,Job3138,,246.59
740,Job3141,,246.59
741,Job3143,,246.59
742,Job3146,,246.59
743,Job3144,,246.59
744,Job3145,,246.59
745,Job3142,,246.59
746,Job3147,,246.59
