#,Job_ID,Reserved,Electricity
316,Job2735,,284952.97
317,Job2736,,284950.61
318,Job2717,,284950.61
319,Job2718,,284950.61
320,Job2719,,284950.61
321,Job2720,,284950.61
322,Job2722,,284950.61
323,Job2721,,284950.61
324,Job2723,,284950.61
325,Job2724,,284950.61
326,Job2725,,284950.61
327,Job2726,,284946.77
328,Job2727,,284956.58
329,Job2728,,284950.61
330,Job2730,,284950.61
331,Job2732,,284950.61
332,Job2731,,284950.61
333,Job2729,,284950.61
334,Job2733,,284950.61
335,Job2734,,284946.81
336,Job2737,,284950.61
337,Job2748,,284950.61
338,Job2738,,284950.61
339,Job2739,,284950.61
340,Job2740,,284950.61
341,Job2741,,284950.61
342,Job2742,,284950.61
343,Job2744,,284950.61
344,Job2743,,284950.61
345,Job2745,,284950.61
346,Job2746,,284946.77
347,Job2747,,284956.58
348,Job2749,,284950.61
349,Job2750,,284950.61
350,Job2751,,284950.61
351,Job2752,,284950.61
352,Job2754,,284946.81
353,Job2753,,284950.61
354,Job2756,,284950.61
355,Job2755,,284952.97
356,Job2757,,284950.61
357,Job2758,,284950.61
358,Job2759,,284950.61
359,Job2772,,284950.61
360,Job2761,,284950.61
361,Job2760,,284950.61
362,Job2770,,284950.61
363,Job2771,,284950.61
364,Job2762,,284950.61
365,Job2773,,284950.61
366,Job2763,,284950.61
367,Job2764,,284950.61
368,Job2774,,284944.68
369,Job2775,,284954.28
370,Job2765,,284950.61
371,Job2766,,284944.61
372,Job2776,,284950.61
373,Job2767,,284959.92
374,Job2768,,284950.61
375,Job2769,,284950.61
376,Job2777,,284950.61
377,Job2778,,284950.61
378,Job2779,,284950.61
379,Job2780,,284950.61
380,Job2781,,284950.61
381,Job2782,,284950.61
382,Job2783,,284950.61
383,Job2784,,284950.61
384,Job2785,,284950.61
385,Job2786,,284943.07
386,Job2787,,284962.32
387,Job2789,,284950.61
388,Job2788,,284950.61
389,Job2792,,284950.61
390,Job2790,,284950.61
391,Job2791,,284950.61
392,Job2794,,284944.20
393,Job2793,,284950.61
394,Job2795,,284954.58
395,Job2796,,284950.61
396,Job2812,,284950.61
397,Job2813,,284950.61
398,Job2814,,284950.61
399,Job2815,,284950.61
400,Job2816,,284950.61
401,Job2797,,284950.61
402,Job2798,,284950.61
403,Job2799,,284950.61
404,Job2800,,284950.61
405,Job2801,,284950.61
406,Job2803,,284950.61
407,Job2802,,284950.61
408,Job2804,,284948.89
409,Job2805,,284953.28
410,Job2806,,284950.61
411,Job2808,,284950.61
412,Job2809,,284950.61
413,Job2807,,284950.61
414,Job2811,,284950.61
415,Job2810,,284950.61
416,Job2817,,284950.61
417,Job2818,,284950.61
418,Job2819,,284950.61
419,Job2820,,284834.66
420,Job2821,,285130.53
421,Job2822,,284950.61
422,Job2823,,284950.61
423,Job2824,,284950.61
424,Job2825,,284950.61
425,Job2826,,284950.61
426,Job2827,,284950.61
427,Job2828,,284545.69
428,Job2829,,285201.45
429,Job2830,,284950.61
430,Job2831,,284950.61
431,Job2832,,284545.69
432,Job2836,,284950.61
433,Job2834,,284950.61
434,Job2835,,284950.61
435,Job2833,,285201.45
436,Job2837,,284950.61
437,Job2838,,284950.61
438,Job2842,,284950.61
439,Job2839,,284950.61
440,Job2840,,284950.61
441,Job2841,,284950.61
442,Job2843,,284950.61
443,Job2844,,284950.61
444,Job2845,,284950.61
445,Job2846,,284942.87
446,Job2847,,284962.63
447,Job2848,,284950.61
448,Job2849,,284950.61
449,Job2850,,284950.61
450,Job2851,,284950.61
451,Job2852,,284950.61
452,Job2853,,284950.61
453,Job2855,,284953.92
454,Job2854,,284945.28
455,Job2856,,284950.61
456,Job2857,,284950.61
457,Job2858,,284945.28
458,Job2859,,284953.92
459,Job2860,,284950.61
460,Job2861,,284950.61
461,Job2862,,284950.61
462,Job2863,,284950.61
463,Job2864,,284950.61
464,Job2870,,284950.61
465,Job2865,,284950.61
466,Job2871,,284950.61
467,Job2872,,284942.87
468,Job2875,,284950.61
469,Job2866,,284950.61
470,Job2876,,284950.61
471,Job2873,,284962.63
472,Job2874,,284950.61
473,Job2867,,284950.61
474,Job2869,,284950.61
475,Job2868,,284950.61
476,Job2877,,284950.61
477,Job2878,,284950.61
478,Job2880,,284945.28
479,Job2879,,284950.61
480,Job2881,,284953.92
481,Job2882,,284950.61
482,Job2883,,284950.61
483,Job2884,,284945.28
484,Job2885,,284953.92
485,Job2886,,284950.61
486,Job2887,,284950.61
487,Job2888,,284950.61
488,Job2893,,284950.61
489,Job2889,,284950.61
490,Job2891,,284950.61
491,Job2890,,284950.61
492,Job2892,,284950.61
493,Job2895,,284950.65
494,Job2894,,284950.57
495,Job2896,,284950.61
496,Job2897,,284950.61
497,Job2898,,284950.61
498,Job2899,,284950.61
499,Job2901,,284950.61
500,Job2900,,284950.61
501,Job2903,,284950.62
502,Job2902,,284950.60
503,Job2904,,284950.61
504,Job2905,,284950.61
505,Job2906,,284950.61
506,Job2907,,284950.61
507,Job2911,,284950.61
508,Job2908,,284950.61
509,Job2910,,284950.61
510,Job2909,,284950.61
511,Job2912,,284950.61
512,Job2913,,284950.61
513,Job2914,,284950.61
514,Job2915,,284950.61
515,Job2916,,284950.61
516,Job2924,,284950.61
517,Job2917,,284950.61
518,Job2918,,284950.61
519,Job2919,,284950.61
520,Job2920,,284950.61
521,Job2921,,284950.61
522,Job2922,,284950.61
523,Job2923,,284950.61
524,Job2925,,284950.61
525,Job2926,,284950.61
526,Job2927,,284950.61
527,Job2928,,284950.61
528,Job2929,,284950.61
529,Job2931,,284950.61
530,Job2930,,284950.61
531,Job2932,,284950.61
532,Job2933,,284950.61
533,Job2935,,284950.61
534,Job2934,,284950.61
535,Job2936,,284950.61
536,Job2937,,284950.61
537,Job2939,,284950.61
538,Job2938,,284950.61
539,Job2940,,284950.61
540,Job2942,,284950.61
541,Job2941,,284950.61
542,Job2943,,284950.61
543,Job2944,,284950.61
544,Job2945,,284950.61
545,Job2946,,284950.61
546,Job2947,,284950.61
547,Job2948,,284950.61
548,Job2950,,284950.61
549,Job2949,,284950.61
550,Job2952,,284950.61
551,Job2953,,284950.61
552,Job2954,,284950.61
553,Job2955,,284950.61
554,Job2951,,284950.61
555,Job2956,,284950.61
556,Job2957,,284950.61
557,Job2958,,284950.61
558,Job2959,,284950.61
559,Job2960,,284950.61
560,Job2961,,284950.61
561,Job2962,,284950.61
562,Job2964,,284950.61
563,Job2963,,284950.61
564,Job2976,,284950.61
565,Job2965,,284950.61
566,Job2966,,284950.61
567,Job2967,,284950.61
568,Job2968,,284950.61
569,Job2971,,284950.61
570,Job2969,,284950.61
571,Job2970,,284950.61
572,Job2972,,284950.61
573,Job2973,,284950.61
574,Job2974,,284950.61
575,Job2975,,284950.61
576,Job2977,,284950.61
577,Job2979,,284950.61
578,Job2978,,284950.61
579,Job2981,,284950.61
580,Job2980,,284950.61
581,Job2983,,284950.61
582,Job2984,,284950.61
583,Job2982,,284950.61
584,Job2985,,284950.61
585,Job2986,,284950.61
586,Job2997,,284950.61
587,Job2987,,284950.61
588,Job2999,,284950.61
589,Job2998,,284950.61
590,Job3000,,284950.61
591,Job3001,,284950.61
592,Job2988,,284950.61
593,Job2989,,284950.61
594,Job2991,,284950.61
595,Job2990,,284950.61
596,Job2992,,284950.61
597,Job2994,,284950.61
598,Job2996,,284950.61
599,Job2993,,284950.61
600,Job2995,,284950.61
601,Job3002,,284950.61
602,Job3004,,284950.61
603,Job3003,,284950.61
604,Job3005,,284950.61
605,Job3006,,284950.61
606,Job3007,,284950.61
607,Job3008,,284950.61
608,Job3009,,284950.61
609,Job3010,,284950.61
610,Job3011,,284950.61
611,Job3012,,284950.61
612,Job3013,,284950.61
613,Job3014,,284950.61
614,Job3015,,284950.61
615,Job3016,,284950.61
616,Job3017,,284950.61
617,Job3018,,284950.61
618,Job3019,,284950.61
619,Job3020,,284950.61
620,Job3021,,284950.61
621,Job3026,,284950.61
622,Job3027,,284950.61
623,Job3022,,284950.61
624,Job3023,,284950.61
625,Job3024,,284950.61
626,Job3025,,284950.61
627,Job3028,,284950.61
628,Job3032,,284950.61
629,Job3033,,284950.61
630,Job3029,,284950.61
631,Job3030,,284950.61
632,Job3031,,284950.61
633,Job3044,,284950.61
634,Job3045,,284950.61
635,Job3043,,284950.61
636,Job3034,,284950.61
637,Job3046,,284950.61
638,Job3035,,284950.61
639,Job3036,,284950.61
640,Job3040,,284950.61
641,Job3039,,284950.61
642,Job3041,,284950.61
643,Job3037,,284950.61
644,Job3038,,284950.61
645,Job3042,,284950.61
646,Job3047,,284950.61
647,Job3048,,284950.61
648,Job3049,,284950.61
649,Job3050,,284950.61
650,Job3059,,284950.61
651,Job3051,,284950.61
652,Job3060,,284950.61
653,Job3052,,284950.61
654,Job3061,,284950.61
655,Job3063,,284950.61
656,Job3053,,284950.61
657,Job3062,,284950.61
658,Job3064,,284950.61
659,Job3054,,284950.61
660,Job3066,,284950.61
661,Job3056,,284950.61
662,Job3065,,284950.61
663,Job3055,,284950.61
664,Job3058,,284950.61
665,Job3057,,284950.61
666,Job3067,,284950.61
667,Job3068,,284950.61
668,Job3069,,284950.61
669,Job3071,,284950.61
670,Job3070,,284950.61
671,Job3072,,284950.61
672,Job3073,,284950.61
673,Job3074,,284950.61
674,Job3075,,284950.61
675,Job3077,,284950.61
676,Job3078,,284950.61
677,Job3076,,284950.61
678,Job3079,,284950.61
679,Job3080,,284950.61
680,Job3081,,284950.61
681,Job3082,,284950.61
682,Job3083,,284950.61
683,Job3084,,284950.61
684,Job3085,,284950.61
685,Job3086,,284950.61
686,Job3087,,284950.61
687,Job3088,,284950.61
688,Job3089,,284950.61
689,Job3090,,284950.61
690,Job3091,,284950.61
691,Job3092,,284950.61
692,Job3093,,284950.61
693,Job3096,,284950.61
694,Job3095,,284950.61
695,Job3098,,284950.61
696,Job3094,,284950.61
697,Job3097,,284950.61
698,Job3100,,284950.61
699,Job3102,,284950.61
700,Job3099,,284950.61
701,Job3105,,284950.61
702,Job3101,,284950.61
703,Job3104,,284950.61
704,Job3103,,284950.61
705,Job3106,,284950.61
706,Job3107,,284950.61
707,Job3108,,284950.61
708,Job3109,,284950.61
709,Job3111,,284950.61
710,Job3110,,284950.61
711,Job3112,,284950.61
712,Job3123,,284950.61
713,Job3121,,284950.61
714,Job3125,,284950.61
715,Job3122,,284950.61
716,Job3126,,284950.61
717,Job3124,,284950.61
718,Job3114,,284950.61
719,Job3113,,284950.61
720,Job3118,,284950.61
721,Job3116,,284950.61
722,Job3117,,284950.61
723,Job3119,,284950.61
724,Job3120,,284950.61
725,Job3115,,284950.61
726,Job3127,,284950.61
727,Job3128,,284950.61
728,Job3129,,284950.61
729,Job3130,,284950.61
730,Job3131,,284950.61
731,Job3132,,284950.61
732,Job3139,,284950.61
733,Job3140,,284950.61
734,Job3133,,284950.61
735,Job3134,,284950.61
736,Job3137,,284950.61
737,Job3135,,284950.61
738,Job3136,,284950.61
739,Job3138,,284950.61
740,Job3141,,284950.61
741,Job3143,,284950.61
742,Job3146,,284950.61
743,Job3144,,284950.61
744,Job3145,,284950.61
745,Job3142,,284950.61
746,Job3147,,284950.61
