#,Job_ID,Reserved,DistrictHeating
328,Job928,,253296.1
329,Job930,,253324.54
330,Job931,,253251.55
331,Job932,,253295.03
332,Job933,,253297.11
333,Job934,,253295.53
334,Job935,,253296.64
335,Job936,,253296.1
336,Job937,,253296.1
337,Job938,,253347.07
338,Job939,,253263.07
339,Job940,,253295.88
340,Job941,,253296.33
341,Job942,,253347.07
342,Job943,,253263.07
343,Job945,,253296.33
344,Job944,,253295.88
345,Job946,,253247.04
346,Job948,,253296.04
347,Job947,,253367.63
348,Job949,,253296.16
349,Job950,,253303.15
350,Job951,,253289.19
351,Job952,,253296.1
352,Job953,,253296.11
353,Job955,,253296.1
354,Job954,,253296.1
355,Job956,,253297.62
356,Job957,,253293.73
357,Job958,,253296.1
358,Job959,,253296.09
359,Job960,,253296.1
360,Job961,,253296.11
361,Job962,,253296.1
362,Job963,,253296.1
363,Job964,,253297.16
364,Job966,,253296.1
365,Job965,,253295.45
366,Job967,,253296.11
367,Job968,,253297.16
368,Job969,,253295.45
369,Job971,,253296.11
370,Job972,,253295.2
371,Job970,,253296.1
372,Job973,,253297.42
373,Job974,,253296.03
374,Job975,,253296.17
375,Job976,,253325.28
376,Job977,,253268.64
377,Job978,,253296.05
378,Job979,,253296.16
379,Job980,,253296.1
380,Job981,,253296.1
381,Job982,,253298.95
382,Job984,,253295.98
383,Job983,,253291.72
384,Job985,,253296.23
385,Job986,,253296.05
386,Job987,,253296.16
387,Job988,,253296.1
388,Job989,,253296.1
389,Job996,,253320.42
390,Job997,,253272.99
391,Job998,,253296.07
392,Job990,,253298.97
393,Job991,,253294.36
394,Job992,,253296.08
395,Job993,,253296.13
396,Job994,,253296.02
397,Job995,,253296.19
398,Job999,,253296.14
399,Job1000,,253296.1
400,Job1001,,253296.1
401,Job1002,,253298.5
402,Job1029,,253296.1
403,Job1030,,253353.5
404,Job1003,,253292.43
405,Job1005,,253296.19
406,Job1006,,253296.07
407,Job1007,,253296.14
408,Job1004,,253296.02
409,Job1008,,253296.1
410,Job1009,,253296.1
411,Job1010,,253298.49
412,Job1011,,253294.66
413,Job1012,,253296.09
414,Job1013,,253296.12
415,Job1018,,253291.63
416,Job1019,,253300.58
417,Job1024,,253293.95
418,Job1025,,253298.26
419,Job1016,,253794.74
420,Job1017,,252829.58
421,Job1021,,253296.1
422,Job1015,,253296.19
423,Job1026,,253294.98
424,Job1022,,253314.08
425,Job1020,,253296.1
426,Job1014,,253296.02
427,Job1027,,253297.23
428,Job1023,,253268.25
429,Job1028,,253296.1
430,Job1031,,253260.73
431,Job1032,,253294.24
432,Job1033,,253297.97
433,Job1034,,253353.5
434,Job1042,,253665.58
435,Job1043,,252966.81
436,Job1065,,253342.06
437,Job1066,,253296.05
438,Job1037,,253297.97
439,Job1038,,253256.37
440,Job1035,,253260.73
441,Job1036,,253294.24
442,Job1039,,253354.5
443,Job1040,,253296.05
444,Job1041,,253296.16
445,Job1044,,253293.45
446,Job1045,,253298.77
447,Job1047,,253296.1
448,Job1046,,253296.1
449,Job1048,,253313.04
450,Job1052,,253295.26
451,Job1050,,253294.43
452,Job1049,,253269.92
453,Job1055,,253296.1
454,Job1054,,253296.1
455,Job1053,,253296.95
456,Job1057,,253270.02
457,Job1056,,253338.64
458,Job1059,,253297.19
459,Job1058,,253295.02
460,Job1060,,253338.64
461,Job1051,,253297.78
462,Job1068,,253665.43
463,Job1061,,253270.02
464,Job1062,,253295.02
465,Job1063,,253297.19
466,Job1064,,253264.66
467,Job1076,,253294.42
468,Job1077,,253297.78
469,Job1091,,253341.71
470,Job1092,,253296.05
471,Job1096,,253293.33
472,Job1067,,253296.16
473,Job1097,,253298.89
474,Job1069,,252960.58
475,Job1070,,253293.28
476,Job1071,,253298.93
477,Job1072,,253296.1
478,Job1073,,253296.1
479,Job1074,,253312.89
480,Job1075,,253270.08
481,Job1098,,253296.1
482,Job1080,,253296.1
483,Job1081,,253296.1
484,Job1078,,253295.27
485,Job1083,,253269.31
486,Job1082,,253339.61
487,Job1079,,253296.94
488,Job1085,,253297.26
489,Job1088,,253294.95
490,Job1086,,253339.61
491,Job1087,,253269.31
492,Job1084,,253294.95
493,Job1089,,253297.26
494,Job1090,,253265
495,Job1099,,253296.1
496,Job1094,,253678.49
497,Job1093,,253296.16
498,Job1095,,252958.52
499,Job1100,,253314.48
500,Job1101,,253267.96
501,Job1103,,253297.98
502,Job1102,,253294.24
503,Job1104,,253295.17
504,Job1105,,253297.04
505,Job1107,,253296.1
506,Job1106,,253296.1
507,Job1108,,253339.7
508,Job1109,,253269.44
509,Job1110,,253294.96
510,Job1111,,253297.24
511,Job1119,,253296.16
512,Job1120,,253672.67
513,Job1121,,252960.02
514,Job1124,,253296.1
515,Job1123,,253299.26
516,Job1125,,253296.1
517,Job1122,,253292.96
518,Job1126,,253315.11
519,Job1112,,253339.7
520,Job1127,,253266.1
521,Job1128,,253293.74
522,Job1113,,253269.44
523,Job1114,,253294.96
524,Job1118,,253296.05
525,Job1129,,253298.48
526,Job1115,,253297.24
527,Job1117,,253344.13
528,Job1116,,253263.28
529,Job1130,,253294.96
530,Job1131,,253297.25
531,Job1155,,253296.19
532,Job1156,,253296.07
533,Job1132,,253296.1
534,Job1158,,253296.1
535,Job1157,,253296.14
536,Job1133,,253296.1
537,Job1159,,253296.1
538,Job1160,,253297.53
539,Job1161,,253295.22
540,Job1134,,253339.44
541,Job1136,,253294.77
542,Job1135,,253269.56
543,Job1138,,253339.44
544,Job1140,,253294.77
545,Job1137,,253297.45
546,Job1141,,253297.45
547,Job1139,,253269.56
548,Job1144,,253296.05
549,Job1149,,253296.13
550,Job1147,,253285.74
551,Job1142,,253264.66
552,Job1148,,253296.07
553,Job1143,,253342.06
554,Job1150,,253296.1
555,Job1145,,253296.16
556,Job1146,,253307.21
557,Job1151,,253296.1
558,Job1152,,253298.15
559,Job1154,,253296.02
560,Job1153,,253292.94
561,Job1162,,253296.09
562,Job1163,,253296.12
563,Job1164,,253297.53
564,Job1165,,253295.22
565,Job1166,,253296.09
566,Job1168,,253294.85
567,Job1167,,253296.12
568,Job1170,,253296.05
569,Job1169,,253297.93
570,Job1171,,253296.16
571,Job1183,,253296.19
572,Job1186,,253301.91
573,Job1185,,253296.1
574,Job1172,,253339.19
575,Job1184,,253296.1
576,Job1187,,253292.52
577,Job1173,,253256.06
578,Job1174,,253296.04
579,Job1191,,253292.52
580,Job1175,,253296.17
581,Job1176,,253296.1
582,Job1177,,253296.1
583,Job1178,,253304.5
584,Job1179,,253283.18
585,Job1180,,253295.91
586,Job1182,,253296.02
587,Job1181,,253296.31
588,Job1188,,253296.07
589,Job1189,,253296.14
590,Job1190,,253301.91
591,Job1193,,253296.14
592,Job1194,,253290.64
593,Job1196,,253296.05
594,Job1195,,253304.09
595,Job1197,,253296.16
596,Job1192,,253296.07
597,Job1198,,253565.7
598,Job1200,,253294.1
599,Job1199,,253056.94
