#,Job_ID,Reserved,DistrictHeating
85,Job81,,253296.1
86,Job87,,253296.1
87,Job89,,253296.1
88,Job88,,253296.1
89,Job92,,253296.1
90,Job91,,253296.1
91,Job90,,253296.1
92,Job93,,253296.1
93,Job94,,253296.1
94,Job98,,253532.83
95,Job99,,253093.72
96,Job96,,253296.1
97,Job97,,253296.1
98,Job100,,253746.88
99,Job95,,253296.1
100,Job101,,252914.6
101,Job103,,252701.57
102,Job104,,254034.63
103,Job102,,254007.11
104,Job105,,252690.07
105,Job106,,254048.61
106,Job130,,266270.09
107,Job131,,245178.52
108,Job132,,252528.44
109,Job109,,253119.94
110,Job108,,253526.71
111,Job107,,252704.98
112,Job110,,253436.55
113,Job111,,253186.64
114,Job115,,253044.61
115,Job112,,253499.25
116,Job114,,253603.35
117,Job116,,253637.24
118,Job113,,253136.17
119,Job117,,253008.75
120,Job118,,253600.64
121,Job119,,253035.23
122,Job120,,253466.91
123,Job123,,253296.1
124,Job126,,253296.1
125,Job122,,253296.1
126,Job124,,253296.1
127,Job125,,253296.1
128,Job121,,253149.41
129,Job127,,253296.1
130,Job129,,253296.1
131,Job128,,253296.1
132,Job149,,252065.92
133,Job134,,253591.37
134,Job133,,254400.79
135,Job135,,253320.27
136,Job138,,253112.85
137,Job140,,253102.84
138,Job137,,253841.19
139,Job136,,248493.37
140,Job139,,253152.45
141,Job141,,253163.2
142,Job143,,258282.64
143,Job148,,256600.14
144,Job147,,254290.41
145,Job145,,258770.72
146,Job142,,247955.54
147,Job146,,246464.54
148,Job144,,247489.17
149,Job151,,253291.13
150,Job150,,253300.46
151,Job153,,253293.83
152,Job154,,253296.1
153,Job152,,253298.38
154,Job155,,253296.1
155,Job156,,253296.1
156,Job157,,253296.1
157,Job158,,253296.1
158,Job159,,253296.1
159,Job160,,253607.69
160,Job161,,253065.04
161,Job162,,253270.59
162,Job170,,253421.12
163,Job168,,252994.68
164,Job169,,253588.24
165,Job171,,253173.01
166,Job174,,253054.84
167,Job173,,253485.23
168,Job172,,253057.22
169,Job175,,253526.44
170,Job163,,253324.61
171,Job164,,253263.8
172,Job166,,253409.22
173,Job165,,253330.36
174,Job167,,253194.03
175,Job176,,252922.79
176,Job177,,253651.82
177,Job181,,252980.29
178,Job179,,253587.46
179,Job178,,252987.25
180,Job180,,253649.53
181,Job182,,253525.13
182,Job184,,253249.99
183,Job183,,253066.79
184,Job185,,253338.55
185,Job186,,252880.01
186,Job187,,253712.81
187,Job218,,253364.15
188,Job189,,253983.08
189,Job190,,253015.71
190,Job191,,253562.21
191,Job193,,252911.31
192,Job192,,253724.02
193,Job188,,252600.55
194,Job194,,253792.85
195,Job195,,252815.14
196,Job196,,245740.54
197,Job198,,253483.3
198,Job200,,253526.44
199,Job199,,253126.95
200,Job197,,259497.41
201,Job201,,253087.02
202,Job202,,252248.29
203,Job203,,254338.34
204,Job205,,250722.41
205,Job207,,253296.1
206,Job206,,253296.1
207,Job204,,255897.62
208,Job208,,250975.61
209,Job209,,255427.33
210,Job211,,253297.68
211,Job210,,253294.5
212,Job214,,253150.5
213,Job215,,253431.87
214,Job213,,253296.35
215,Job212,,253295.85
216,Job216,,253322.17
217,Job217,,253273.57
218,Job234,,253293.68
219,Job240,,253308.77
220,Job219,,253229.54
221,Job220,,253295.89
222,Job223,,253296.87
223,Job222,,253295.39
224,Job226,,253295.03
225,Job230,,253297.97
226,Job221,,253296.26
227,Job225,,253304.89
228,Job228,,253299.64
229,Job227,,253297.16
230,Job250,,253296.82
231,Job231,,253294.36
232,Job232,,253269.22
233,Job229,,253292.71
234,Job224,,253285.25
235,Job233,,253305.72
236,Job251,,253300.03
237,Job235,,253298
238,Job236,,253295.1
239,Job238,,253294.64
240,Job252,,253357.94
241,Job237,,253296.86
242,Job239,,253297.52
243,Job241,,253283.3
244,Job243,,253296.1
245,Job242,,253296.1
246,Job247,,253296.34
247,Job245,,253411.98
248,Job244,,253183.95
249,Job246,,253295.8
250,Job248,,253292.71
251,Job249,,253298.86
252,Job269,,253302.57
253,Job253,,253236.99
254,Job254,,253361.29
255,Job270,,253296.09
256,Job255,,253230.6
257,Job271,,253296.12
258,Job256,,250153.47
259,Job261,,253297.55
260,Job259,,253296.21
261,Job260,,253294.67
262,Job272,,253296.1
263,Job257,,256310.21
264,Job258,,253295.99
265,Job264,,253416.33
266,Job262,,253215.91
267,Job263,,253369.42
268,Job267,,253215.51
269,Job266,,253377.16
270,Job268,,253289.26
271,Job265,,253187.47
272,Job273,,253296.1
273,Job274,,253296.1
274,Job275,,253296.1
275,Job276,,253296.1
276,Job277,,253296.1
277,Job279,,253296.1
278,Job278,,253296.1
279,Job280,,253286.09
280,Job283,,253296.2
281,Job281,,253305.35
282,Job282,,253296.01
283,Job284,,253294.9
284,Job291,,253295.13
285,Job293,,253278.42
286,Job292,,253314.46
287,Job294,,253296.1
288,Job304,,253296.1
289,Job305,,253296.1
290,Job307,,253296.1
291,Job308,,254498.53
292,Job310,,253285.15
293,Job309,,252527.11
294,Job311,,253306.88
295,Job312,,253296.1
296,Job285,,253297.28
297,Job287,,253303.63
298,Job290,,253297.05
299,Job286,,253288.4
300,Job288,,253305.47
301,Job289,,253286.81
302,Job297,,253296.1
303,Job295,,253296.1
304,Job298,,253296.1
305,Job296,,253296.1
306,Job299,,253296.1
307,Job300,,253296.1
308,Job301,,253296.1
309,Job302,,253296.1
310,Job303,,253296.1
311,Job323,,253272.07
312,Job306,,253296.1
313,Job326,,253296.05
314,Job327,,253296.16
315,Job328,,253335.39
316,Job329,,253262.02
317,Job330,,253295.65
318,Job313,,253296.1
319,Job314,,253335.35
320,Job321,,253296.1
321,Job317,,253304.71
322,Job318,,253292.06
323,Job315,,253234.58
324,Job322,,253334.28
325,Job319,,253299.74
326,Job316,,253287.2
327,Job320,,253296.1
328,Job331,,253296.56
329,Job332,,253296.1
330,Job334,,253297.55
331,Job333,,253296.1
332,Job335,,253293.87
333,Job350,,253296.1
334,Job351,,253296.11
335,Job352,,253296.1
336,Job353,,253296.1
337,Job354,,253313.36
338,Job324,,253294.6
339,Job325,,253297.61
340,Job372,,253296.07
341,Job336,,253295.68
342,Job338,,253295.92
343,Job337,,253296.53
344,Job339,,253296.28
345,Job341,,253296.1
346,Job340,,253296.1
347,Job342,,253297.57
348,Job343,,253295.2
349,Job344,,253296.03
350,Job380,,253299.92
351,Job348,,253369.89
352,Job345,,253296.18
353,Job347,,253296.19
354,Job349,,253228.13
355,Job346,,253296.02
356,Job355,,253267.85
357,Job356,,253296.07
358,Job357,,253296.12
359,Job358,,253296.12
360,Job359,,253296.08
361,Job361,,253296.1
362,Job364,,253296.1
363,Job367,,253288.44
364,Job360,,253296.1
365,Job363,,253288.44
366,Job362,,253307.79
367,Job365,,253296.11
368,Job366,,253307.79
369,Job368,,253296.1
370,Job369,,253296.11
371,Job370,,253267.34
372,Job371,,253338.27
373,Job381,,253289.54
374,Job373,,253296.13
375,Job374,,253315.09
376,Job375,,253278.4
377,Job382,,253295.99
378,Job377,,253296.14
379,Job378,,253296.1
380,Job376,,253296.07
381,Job379,,253296.1
382,Job383,,253296.22
383,Job384,,253296.05
384,Job385,,253296.16
385,Job386,,253296.1
386,Job388,,253298.7
387,Job387,,253296.1
388,Job390,,253296.08
389,Job389,,253294.23
390,Job392,,253298.7
391,Job391,,253296.12
392,Job393,,253294.23
393,Job394,,253296.08
394,Job395,,253296.12
395,Job396,,253288.67
396,Job397,,253306.95
397,Job398,,253296.08
398,Job399,,253296.13
399,Job400,,253318.58
400,Job401,,253273.85
401,Job403,,253296.12
402,Job407,,253287.67
403,Job402,,253296.09
404,Job404,,253296.1
405,Job405,,253296.1
406,Job406,,253300.85
407,Job408,,253296.05
408,Job409,,253296.15
409,Job410,,253296.09
410,Job411,,253296.12
411,Job412,,253296.1
412,Job413,,253296.1
413,Job414,,253299.45
414,Job416,,253296.09
415,Job415,,253293.76
416,Job420,,253296.09
417,Job418,,253299.45
418,Job417,,253296.11
419,Job419,,253293.76
420,Job421,,253296.11
421,Job422,,253289.75
422,Job431,,253296.1
423,Job430,,253296.1
424,Job432,,253303.54
425,Job433,,253283.39
426,Job434,,253296.01
427,Job424,,253296.07
428,Job425,,253296.14
429,Job423,,253305.4
430,Job426,,253331.33
431,Job427,,253262.78
432,Job428,,253296.07
433,Job429,,253296.13
434,Job435,,253296.2
435,Job436,,253296.07
436,Job460,,253296.01
437,Job461,,253296.19
438,Job462,,253296.07
439,Job463,,253296.14
440,Job464,,253296.1
441,Job465,,253296.1
442,Job466,,253298.73
443,Job475,,253302.6
444,Job437,,253296.14
445,Job438,,253296.1
446,Job444,,253301.33
447,Job439,,253296.1
448,Job451,,253296.13
449,Job440,,253301.33
450,Job447,,253296.12
451,Job445,,253292.61
452,Job450,,253296.07
453,Job449,,253312.1
454,Job446,,253296.09
455,Job441,,253292.61
456,Job443,,253296.12
457,Job442,,253296.09
458,Job452,,253313.78
459,Job448,,253285.25
460,Job476,,253296.07
461,Job453,,253279.33
462,Job455,,253296.13
463,Job477,,253296.14
464,Job458,,253299.86
465,Job478,,253296.1
466,Job481,,253296.1
467,Job480,,253296.1
468,Job459,,253290.29
469,Job456,,253296.1
470,Job454,,253296.07
471,Job479,,253296.1
472,Job482,,253299.4
473,Job457,,253296.1
474,Job469,,253296.12
475,Job468,,253296.09
476,Job467,,253294.48
477,Job470,,253298.73
478,Job471,,253294.48
479,Job472,,253296.09
480,Job483,,253290.95
481,Job473,,253296.12
482,Job484,,253296.16
483,Job485,,253296.14
484,Job486,,253296.14
485,Job489,,253296.1
486,Job474,,253291.68
487,Job521,,253296.69
488,Job522,,253295.86
489,Job524,,253296.1
490,Job523,,253296.35
491,Job525,,253296.1
492,Job526,,253298.95
493,Job490,,253296.07
494,Job491,,253296.14
495,Job488,,253296.1
496,Job494,,253276.33
497,Job496,,253296.1
498,Job487,,253296.09
499,Job495,,253315.77
500,Job499,,253108.39
501,Job492,,256715.84
502,Job493,,250716.58
503,Job497,,253296.1
504,Job527,,253294.35
505,Job498,,253416.48
506,Job500,,253278.14
507,Job511,,253296.18
508,Job501,,253313.87
509,Job509,,253299.48
510,Job508,,253292.75
511,Job513,,253238.68
512,Job506,,253419.94
513,Job502,,253288.24
514,Job504,,253296.1
515,Job505,,253296.1
516,Job503,,253303.61
517,Job510,,253296.02
518,Job512,,253375.96
519,Job528,,253296
520,Job507,,253218.99
521,Job530,,253296.03
522,Job529,,253296.21
523,Job531,,253296.17
524,Job514,,253295.52
525,Job532,,253521.32
526,Job515,,253296.69
527,Job519,,253291.62
528,Job516,,253296.1
529,Job517,,253296.1
530,Job518,,253299.02
531,Job520,,253295.52
532,Job533,,253094.42
533,Job567,,253296.13
534,Job569,,253296.1
535,Job568,,253296.1
536,Job570,,253296.1
537,Job573,,253292.93
538,Job575,,253296.11
539,Job574,,253296.1
540,Job576,,253301.24
541,Job535,,253296.05
542,Job534,,253295.84
543,Job536,,253296.1
544,Job537,,253296.1
545,Job541,,253296.17
546,Job539,,253216.54
547,Job538,,253346.09
548,Job542,,253295.94
549,Job540,,253295.53
550,Job544,,253296.1
551,Job543,,253296
552,Job545,,253296.1
553,Job546,,253329.75
554,Job547,,253274.52
555,Job548,,253295.88
556,Job552,,253295.88
557,Job550,,253329.75
558,Job549,,253296.01
559,Job555,,253375.92
560,Job554,,253241.51
561,Job551,,253274.52
562,Job553,,253296.01
563,Job557,,253296.14
564,Job558,,253329.16
565,Job556,,253296.07
566,Job563,,253296.1
567,Job559,,253263.68
568,Job561,,253296.11
569,Job562,,253296.1
570,Job560,,253296.09
571,Job566,,253296.07
572,Job564,,253303.16
573,Job565,,253284.2
574,Job571,,253296.1
575,Job572,,253301.24
576,Job577,,253292.93
577,Job578,,253296.1
578,Job579,,253296.11
579,Job580,,253289.95
580,Job581,,253305.09
581,Job582,,253296.05
582,Job583,,253296.15
583,Job584,,253670.23
584,Job585,,252950.96
585,Job587,,253299.51
586,Job586,,253292.69
587,Job588,,253296.1
588,Job589,,253296.1
589,Job592,,253293.99
590,Job591,,253270.27
591,Job590,,253311.8
592,Job593,,253298.23
593,Job594,,253295.08
594,Job595,,253297.13
595,Job596,,253296.1
596,Job597,,253296.1
597,Job598,,253338.79
598,Job599,,253268.89
599,Job600,,253294.68
