#,Job_ID,Reserved,Electricity
200,Job801,,284950.61
201,Job802,,284950.61
202,Job804,,284950.61
203,Job803,,284950.61
204,Job800,,284950.61
205,Job805,,284950.61
206,Job806,,284950.61
207,Job807,,284950.61
208,Job808,,284950.61
209,Job810,,284950.61
210,Job811,,284950.61
211,Job812,,284919.83
212,Job814,,284950.61
213,Job813,,284998.37
214,Job817,,284950.61
215,Job816,,284950.61
216,Job818,,284950.61
217,Job815,,284950.61
218,Job825,,284963.75
219,Job819,,284950.61
220,Job820,,284929.41
221,Job823,,284950.61
222,Job821,,284963.75
223,Job822,,284950.61
224,Job824,,284929.41
225,Job826,,284950.61
226,Job827,,284950.61
227,Job828,,284950.61
228,Job829,,284950.61
229,Job830,,284950.61
230,Job831,,284950.61
231,Job832,,284950.61
232,Job837,,284950.61
233,Job838,,284902.71
234,Job833,,284950.61
235,Job834,,284950.61
236,Job835,,284950.61
237,Job836,,284950.61
238,Job839,,285024.95
239,Job840,,284950.61
240,Job841,,284950.61
241,Job842,,284950.61
242,Job843,,284950.61
243,Job845,,284950.61
244,Job844,,284950.61
245,Job846,,284729.14
246,Job847,,285087.81
247,Job849,,284950.61
248,Job848,,284950.61
249,Job850,,284729.14
250,Job855,,284950.61
251,Job856,,284950.61
252,Job851,,285087.81
253,Job852,,284950.61
254,Job853,,284950.61
255,Job854,,284950.61
256,Job857,,284950.61
257,Job858,,284950.61
258,Job859,,284950.61
259,Job864,,284905.29
260,Job862,,284950.61
261,Job863,,284950.61
262,Job865,,285020.94
263,Job860,,284950.61
264,Job861,,284950.61
265,Job866,,284950.61
266,Job867,,284950.61
267,Job868,,284950.61
268,Job869,,284950.61
269,Job870,,284950.61
270,Job871,,284950.61
271,Job872,,284793.60
272,Job873,,285047.87
273,Job874,,284950.61
274,Job875,,284950.61
275,Job876,,284793.60
276,Job877,,285047.87
277,Job878,,284950.61
278,Job879,,284950.61
279,Job880,,284950.61
280,Job881,,284950.61
281,Job882,,284950.61
282,Job883,,284950.61
283,Job884,,284950.61
284,Job885,,284950.61
285,Job886,,284950.61
286,Job887,,284950.61
287,Job888,,284950.61
288,Job889,,284950.61
289,Job890,,284924.63
290,Job892,,284950.61
291,Job891,,284990.93
292,Job893,,284950.61
293,Job894,,284950.61
294,Job895,,284950.61
295,Job896,,284950.61
296,Job897,,284950.61
297,Job898,,284924.94
298,Job899,,284966.51
299,Job907,,284950.61
300,Job908,,284950.61
301,Job909,,284950.61
302,Job901,,284950.61
303,Job900,,284950.61
304,Job902,,284950.61
305,Job904,,284950.61
306,Job903,,284950.61
307,Job905,,284950.61
308,Job906,,284950.61
309,Job910,,284915.35
310,Job912,,284950.61
311,Job911,,285005.33
312,Job913,,284950.61
313,Job914,,284950.61
314,Job915,,284950.61
315,Job916,,284950.61
316,Job917,,284950.61
317,Job918,,284915.77
318,Job919,,284972.20
319,Job920,,284950.61
320,Job921,,284950.61
321,Job922,,284950.61
322,Job929,,284950.61
323,Job923,,284950.61
324,Job924,,284950.61
325,Job925,,284950.61
326,Job926,,284950.61
327,Job927,,284950.61
328,Job928,,284950.61
329,Job930,,284882.92
330,Job931,,285055.65
331,Job932,,284950.61
332,Job933,,284950.61
333,Job934,,284950.61
334,Job935,,284950.61
335,Job936,,284950.61
336,Job937,,284950.61
337,Job938,,284773.67
338,Job939,,285060.22
339,Job940,,284950.61
340,Job941,,284950.61
341,Job942,,284773.67
342,Job943,,285060.22
343,Job945,,284950.61
344,Job944,,284950.61
345,Job946,,284950.61
346,Job948,,284950.61
347,Job947,,284950.61
348,Job949,,284950.61
349,Job950,,284950.61
350,Job951,,284950.61
351,Job952,,284950.61
352,Job953,,284950.61
353,Job955,,284950.61
354,Job954,,284950.61
355,Job956,,284945.88
356,Job957,,284957.96
357,Job958,,284950.61
358,Job959,,284950.61
359,Job960,,284950.61
360,Job961,,284950.61
361,Job962,,284950.61
362,Job963,,284950.61
363,Job964,,284947.35
364,Job966,,284950.61
365,Job965,,284952.63
366,Job967,,284950.61
367,Job968,,284947.35
368,Job969,,284952.63
369,Job971,,284950.61
370,Job972,,284950.61
371,Job970,,284950.61
372,Job973,,284950.61
373,Job974,,284950.61
374,Job975,,284950.61
375,Job976,,284950.61
376,Job977,,284950.61
377,Job978,,284950.61
378,Job979,,284950.61
379,Job980,,284950.61
380,Job981,,284950.61
381,Job982,,284942.54
382,Job984,,284950.61
383,Job983,,284963.13
384,Job985,,284950.61
385,Job986,,284950.61
386,Job987,,284950.61
387,Job988,,284950.61
388,Job989,,284950.61
389,Job996,,284950.61
390,Job997,,284950.61
391,Job998,,284950.61
392,Job990,,284942.64
393,Job991,,284955.55
394,Job992,,284950.61
395,Job993,,284950.61
396,Job994,,284950.61
397,Job995,,284950.61
398,Job999,,284950.61
399,Job1000,,284950.61
400,Job1001,,284950.61
401,Job1002,,284943.68
402,Job1029,,284950.61
403,Job1030,,284806.12
404,Job1003,,284961.37
405,Job1005,,284950.61
406,Job1006,,284950.61
407,Job1007,,284950.61
408,Job1004,,284950.61
409,Job1008,,284950.61
410,Job1009,,284950.61
411,Job1010,,284943.76
412,Job1011,,284954.86
413,Job1012,,284950.61
414,Job1013,,284950.61
415,Job1018,,284950.61
416,Job1019,,284950.61
417,Job1024,,284950.61
418,Job1025,,284950.61
419,Job1016,,284950.61
420,Job1017,,284950.61
421,Job1021,,284950.61
422,Job1015,,284950.61
423,Job1026,,284950.61
424,Job1022,,284911.49
425,Job1020,,284950.61
426,Job1014,,284950.61
427,Job1027,,284950.61
428,Job1023,,285011.32
429,Job1028,,284950.61
430,Job1031,,285040.12
431,Job1032,,284950.61
432,Job1033,,284950.61
433,Job1034,,284806.12
434,Job1042,,284950.61
435,Job1043,,284950.61
436,Job1065,,284950.61
437,Job1066,,284950.61
438,Job1037,,284950.61
439,Job1038,,284950.61
440,Job1035,,285040.12
441,Job1036,,284950.61
442,Job1039,,284950.61
443,Job1040,,284950.61
444,Job1041,,284950.61
445,Job1044,,284950.61
446,Job1045,,284950.61
447,Job1047,,284950.61
448,Job1046,,284950.61
449,Job1048,,284915.12
450,Job1052,,284950.61
451,Job1050,,284950.61
452,Job1049,,285005.68
453,Job1055,,284950.61
454,Job1054,,284950.61
455,Job1053,,284950.61
456,Job1057,,285020.89
457,Job1056,,284837.17
458,Job1059,,284950.61
459,Job1058,,284950.61
460,Job1060,,284837.17
461,Job1051,,284950.61
462,Job1068,,284950.61
463,Job1061,,285020.89
464,Job1062,,284950.61
465,Job1063,,284950.61
466,Job1064,,284950.61
467,Job1076,,284950.61
468,Job1077,,284950.61
469,Job1091,,284950.61
470,Job1092,,284950.61
471,Job1096,,284950.61
472,Job1067,,284950.61
473,Job1097,,284950.61
474,Job1069,,284950.61
475,Job1070,,284950.61
476,Job1071,,284950.61
477,Job1072,,284950.61
478,Job1073,,284950.61
479,Job1074,,284916.24
480,Job1075,,285003.95
481,Job1098,,284950.61
482,Job1080,,284950.61
483,Job1081,,284950.61
484,Job1078,,284950.61
485,Job1083,,285020.30
486,Job1082,,284838.12
487,Job1079,,284950.61
488,Job1085,,284950.61
489,Job1088,,284950.61
490,Job1086,,284838.12
491,Job1087,,285020.30
492,Job1084,,284950.61
493,Job1089,,284950.61
494,Job1090,,284950.61
495,Job1099,,284950.61
496,Job1094,,284950.61
497,Job1093,,284950.61
498,Job1095,,284950.61
499,Job1100,,284912.03
500,Job1101,,285010.47
501,Job1103,,284950.61
502,Job1102,,284950.61
503,Job1104,,284950.61
504,Job1105,,284950.61
505,Job1107,,284950.61
506,Job1106,,284950.61
507,Job1108,,284832.14
508,Job1109,,285024.00
509,Job1110,,284950.61
510,Job1111,,284950.61
511,Job1119,,284950.61
512,Job1120,,284950.61
513,Job1121,,284950.61
514,Job1124,,284950.61
515,Job1123,,284950.61
516,Job1125,,284950.61
517,Job1122,,284950.61
518,Job1126,,284909.94
519,Job1112,,284832.14
520,Job1127,,285013.72
521,Job1128,,284950.61
522,Job1113,,285024.00
523,Job1114,,284950.61
524,Job1118,,284950.61
525,Job1129,,284950.61
526,Job1115,,284950.61
527,Job1117,,284950.61
528,Job1116,,284950.61
529,Job1130,,284950.61
530,Job1131,,284950.61
531,Job1155,,284950.61
532,Job1156,,284950.61
533,Job1132,,284950.61
534,Job1158,,284950.61
535,Job1157,,284950.61
536,Job1133,,284950.61
537,Job1159,,284950.61
538,Job1160,,284946.09
539,Job1161,,284953.41
540,Job1134,,284836.30
541,Job1136,,284950.61
542,Job1135,,285021.42
543,Job1138,,284836.30
544,Job1140,,284950.61
545,Job1137,,284950.61
546,Job1141,,284950.61
547,Job1139,,285021.42
548,Job1144,,284950.61
549,Job1149,,284950.61
550,Job1147,,284950.61
551,Job1142,,284950.61
552,Job1148,,284950.61
553,Job1143,,284950.61
554,Job1150,,284950.61
555,Job1145,,284950.61
556,Job1146,,284950.61
557,Job1151,,284950.61
558,Job1152,,284944.05
559,Job1154,,284950.61
560,Job1153,,284960.80
561,Job1162,,284950.61
562,Job1163,,284950.61
563,Job1164,,284946.09
564,Job1165,,284953.41
565,Job1166,,284950.61
566,Job1168,,284950.61
567,Job1167,,284950.61
568,Job1170,,284950.61
569,Job1169,,284950.61
570,Job1171,,284950.61
571,Job1183,,284950.61
572,Job1186,,284930.87
573,Job1185,,284950.61
574,Job1172,,284950.61
575,Job1184,,284950.61
576,Job1187,,284962.84
577,Job1173,,284950.61
578,Job1174,,284950.61
579,Job1191,,284962.84
580,Job1175,,284950.61
581,Job1176,,284950.61
582,Job1177,,284950.61
583,Job1178,,284921.95
584,Job1179,,284995.08
585,Job1180,,284950.61
586,Job1182,,284950.61
587,Job1181,,284950.61
588,Job1188,,284950.61
589,Job1189,,284950.61
590,Job1190,,284930.87
591,Job1193,,284950.61
592,Job1194,,284950.61
593,Job1196,,284950.61
594,Job1195,,284950.61
595,Job1197,,284950.61
596,Job1192,,284950.61
597,Job1198,,284950.61
598,Job1200,,284950.61
599,Job1199,,284950.61
